n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,5,2.5,1.0,10000,3.1622776601683795e-05,42,0.00454054054054054,False,13,988,5.01433821870552,10,0.0658571706071706,0.5968721908059063,-0.04830918328904693
1000,5,2.5,1.0,10000,3.1622776601683795e-05,43,0.004560560560560561,False,8,993,5.020520660754312,10,0.05646830310212663,0.6207479683131623,-0.04015208632503872
1000,5,2.5,1.0,10000,3.1622776601683795e-05,44,0.004598598598598598,False,13,988,4.96825123364877,10,0.055393312243312245,0.5870950146212934,-0.00019549018848034829
1000,5,2.5,1.0,10000,3.1622776601683795e-05,45,0.004652652652652653,False,5,995,4.970641942104891,10,0.05626631505749152,0.5965292199039581,-0.05263314196738931
1000,5,2.5,1.0,10000,3.1622776601683795e-05,46,0.0044424424424424425,False,18,983,5.116644877375672,10,0.04953847329141447,0.6079974029038817,0.007226618644716322
1000,5,2.5,1.0,10000,3.1622776601683795e-05,47,0.004560560560560561,False,11,990,5.047716804036319,9,0.0511501909854851,0.6033499997302133,-0.01346611838719802
1000,5,2.5,1.0,10000,3.1622776601683795e-05,48,0.004494494494494495,False,13,988,5.0136921682274425,11,0.053328909978909975,0.600212697357652,-0.06619629657002699
1000,5,2.5,1.0,10000,3.1622776601683795e-05,49,0.004434434434434435,False,16,985,5.052806322479468,11,0.048696686646686645,0.6144942394610928,-0.0783872691116674
1000,5,2.5,1.0,10000,0.0001,0,0.00451051051051051,False,16,985,5.004110437043456,10,0.051301221001221003,0.5984012242689088,-0.05502212125974204
1000,5,2.5,1.0,10000,0.0001,1,0.004414414414414414,False,9,992,5.117590573223528,10,0.05348432123432124,0.6094387626554779,-0.012447089130500527
1000,5,2.5,1.0,10000,0.0001,2,0.004486486486486486,False,19,981,4.99954232457509,10,0.05768542568542569,0.5971591258683402,-0.04297200285381576
1000,5,2.5,1.0,10000,0.0001,3,0.004542542542542542,False,15,986,4.990222505946191,10,0.05961664283428989,0.5915989574157678,-0.010324620744011127
1000,5,2.5,1.0,10000,0.0001,4,0.004632632632632632,False,14,987,4.957494076133755,10,0.05784269292798704,0.6028141058634489,-0.015913272818673413
1000,5,2.5,1.0,10000,0.0001,5,0.004408408408408409,False,17,984,5.089701759174255,11,0.0472945165945166,0.603294647504828,-0.04917387070307318
1000,5,2.5,1.0,10000,0.0001,6,0.004622622622622623,False,16,985,4.937449960794024,10,0.04623203561144737,0.5874749436413634,-0.04008630259328005
1000,5,2.5,1.0,10000,0.0001,7,0.004468468468468469,False,11,990,5.027768075088601,10,0.048445659895659895,0.593558102413895,-0.02742564604777106
1000,5,2.5,1.0,10000,0.0001,8,0.004358358358358358,False,12,987,5.156192777918211,10,0.048957131757131754,0.6095169801463456,-0.028785768541881
1000,5,2.5,1.0,10000,0.0001,9,0.004520520520520521,False,11,990,5.046319616794844,10,0.046821708846708845,0.6006484374816125,-0.025534142567995587
1000,5,2.5,1.0,10000,0.0001,10,0.004482482482482482,False,17,984,5.0266812230685884,10,0.05235373515373515,0.6004322457008319,-0.03838004385904251
1000,5,2.5,1.0,10000,0.0001,11,0.004588588588588589,False,12,989,4.90657966375065,9,0.052025124875124874,0.5885908265794371,-0.027663582273465923
1000,5,2.5,1.0,10000,0.0001,12,0.004622622622622623,False,11,990,4.974413497972648,10,0.060394610944610946,0.6038930833665167,-0.043226307800772835
1000,5,2.5,1.0,10000,0.0001,13,0.004462462462462463,False,14,987,5.054682474603928,10,0.049805488955488954,0.5949586600706338,-0.018010540704911662
1000,5,2.5,1.0,10000,0.0001,14,0.004662662662662662,False,5,996,4.987546164557728,11,0.05052180042180042,0.6148859351935138,-0.062384120976392524
1000,5,2.5,1.0,10000,0.0001,15,0.004610610610610611,False,7,994,5.000613955637146,10,0.05589069819069819,0.5974714587195731,-0.04061172964303366
1000,5,2.5,1.0,10000,0.0001,16,0.004298298298298298,False,20,981,5.164501029769706,11,0.044563369963369966,0.6108841335566639,-0.035847525807555465
1000,5,2.5,1.0,10000,0.0001,17,0.0045025025025025025,False,16,985,4.989886921711856,10,0.05323690427219839,0.6181469715011918,-0.02046119372615497
1000,5,2.5,1.0,10000,0.0001,18,0.004554554554554555,False,13,988,5.029431188445746,9,0.05356152181152181,0.607091220867045,-0.0060684953487592595
1000,5,2.5,1.0,10000,0.0001,19,0.0045945945945945945,False,21,980,4.920247649621646,9,0.048040373025667146,0.5870370845021621,-0.05823700911205018
1000,5,2.5,1.0,10000,0.0001,20,0.004388388388388388,False,16,985,5.087037266311749,10,0.0508018093018093,0.5925974179498108,-0.02276282725397173
1000,5,2.5,1.0,10000,0.0001,21,0.004506506506506506,False,18,983,5.007985032725374,10,0.05533999888999889,0.5920364925919691,-0.017204092831090933
1000,5,2.5,1.0,10000,0.0001,22,0.004492492492492493,False,11,990,5.061173923256836,10,0.047042013542013546,0.6110194624762886,-0.07218915895705545
1000,5,2.5,1.0,10000,0.0001,23,0.004428428428428428,False,12,989,5.089367659640662,10,0.04937529692529692,0.5895816506381434,-0.03381109825827137
1000,5,2.5,1.0,10000,0.0001,24,0.004582582582582583,False,8,993,5.0300855991943605,10,0.05871100449258344,0.6065000025765714,-0.013775066286006431
1000,5,2.5,1.0,10000,0.0001,25,0.004644644644644645,False,8,993,4.998069145307475,10,0.04989576534576535,0.6073072421224732,-0.0053346835793008154
1000,5,2.5,1.0,10000,0.0001,26,0.004528528528528529,False,14,987,5.042154499363942,10,0.051829267954267955,0.605538122253571,-0.037712126717703305
1000,5,2.5,1.0,10000,0.0001,27,0.004430430430430431,False,11,990,5.145889634463952,10,0.05462322954822955,0.618367331520251,-0.014876719722257483
1000,5,2.5,1.0,10000,0.0001,28,0.00454054054054054,False,17,984,4.981020850391617,10,0.053855544455544455,0.5938516753294825,-0.04107461076989991
1000,5,2.5,1.0,10000,0.0001,29,0.004468468468468469,False,11,990,5.053052261747914,10,0.04553261738261738,0.6001057042561118,-0.04230210920547878
1000,5,2.5,1.0,10000,0.0001,30,0.00442042042042042,False,12,989,5.092036695144566,11,0.05173728493728493,0.6143685757325141,-0.08899399901150148
1000,5,2.5,1.0,10000,0.0001,31,0.004488488488488489,False,16,984,5.002969175164793,10,0.0554591242091242,0.6001177941830642,-0.015487963259558746
1000,5,2.5,1.0,10000,0.0001,32,0.004576576576576576,False,19,981,4.978753458569972,11,0.05705807444189797,0.5984009900118565,-0.0792336251449098
1000,5,2.5,1.0,10000,0.0001,33,0.004544544544544544,False,6,995,5.017133959536111,10,0.055499983349983344,0.5935444118845699,-0.06428459473221686
1000,5,2.5,1.0,10000,0.0001,34,0.004572572572572572,False,14,987,4.971797669911692,10,0.05275880230880231,0.5916321681935708,-0.07201281319796082
1000,5,2.5,1.0,10000,0.0001,35,0.004448448448448448,False,16,985,5.081923981676365,10,0.04431713841713841,0.6047102009930966,-0.08795844230564877
1000,5,2.5,1.0,10000,0.0001,36,0.004384384384384384,False,12,989,5.119584662051801,10,0.045004834054834054,0.5953393382122976,-0.03872459638341532
1000,5,2.5,1.0,10000,0.0001,37,0.004418418418418418,False,20,980,5.024627379041505,10,0.04588083028083028,0.6005444841340801,-0.04039631725077424
1000,5,2.5,1.0,10000,0.0001,38,0.004448448448448448,False,15,986,5.091199637565511,11,0.0487506549006549,0.5913369577281761,-0.046725529431196844
1000,5,2.5,1.0,10000,0.0001,39,0.004530530530530531,False,18,983,5.025579453561876,10,0.048218237318237316,0.603546475423873,-0.038934210204306936
1000,5,2.5,1.0,10000,0.0001,40,0.004536536536536536,False,19,982,4.958019062804279,10,0.05393664130846793,0.6052769596062598,-0.04026111901289654
1000,5,2.5,1.0,10000,0.0001,41,0.004482482482482482,False,17,984,5.055281244572364,10,0.051876673326673325,0.5998626404589077,-0.042034315217508944
1000,5,2.5,1.0,10000,0.0001,42,0.004286286286286287,False,20,981,5.240627015332127,11,0.05014199134199134,0.6149304486743875,-0.03110438798416562
1000,5,2.5,1.0,10000,0.0001,43,0.004402402402402403,False,12,989,5.076280379723517,12,0.05141354756354756,0.5927624094709221,-0.01876766234673191
1000,5,2.5,1.0,10000,0.0001,44,0.004494494494494495,False,13,988,5.082854435597997,10,0.05499295704295704,0.5988450454114811,-0.017740201496541805
1000,5,2.5,1.0,10000,0.0001,45,0.004586586586586587,False,8,993,4.986181496280414,10,0.05302398712398712,0.6053678057401469,-0.04540366486128027
1000,5,2.5,1.0,10000,0.0001,46,0.004454454454454454,False,13,988,5.098218131252846,11,0.055443262293262296,0.6167471783865673,-0.04145607048472945
1000,5,2.5,1.0,10000,0.0001,47,0.004602602602602602,False,8,993,4.980323961277328,10,0.06096112044205327,0.6198877814568847,-0.031240633630416934
1000,5,2.5,1.0,10000,0.0001,48,0.0044424424424424425,False,13,988,5.088742724241045,11,0.0609815379065379,0.6104870651899964,-0.06693635711856145
1000,5,2.5,1.0,10000,0.0001,49,0.004508508508508508,False,7,994,5.077970339661332,10,0.07108577451959805,0.6120132213244829,-0.035234087059507584
1000,5,2.5,1.0,10000,0.00031622776601683794,0,0.004478478478478478,False,18,983,5.038074973117332,10,0.048806177156177154,0.5973122610367476,-0.044796795531544316
1000,5,2.5,1.0,10000,0.00031622776601683794,1,0.004506506506506506,False,15,986,5.050786132762225,11,0.058073956762192055,0.6163224558274214,-0.033568000526487805
1000,5,2.5,1.0,10000,0.00031622776601683794,2,0.004598598598598598,False,10,991,5.016603981286121,10,0.0504885328723564,0.6090702623796745,-0.05506333271988812
1000,5,2.5,1.0,10000,0.00031622776601683794,3,0.004526526526526527,False,12,989,4.998305244327276,10,0.048277422577422575,0.6040569071037247,-0.05311299675988938
1000,5,2.5,1.0,10000,0.00031622776601683794,4,0.004530530530530531,False,18,983,4.952042150364755,10,0.04774484959484959,0.5935307934575094,-0.05341025944017129
1000,5,2.5,1.0,10000,0.00031622776601683794,5,0.004498498498498499,False,9,992,5.020092119397155,10,0.058100011100011104,0.5954942841258551,-0.06614781598228087
1000,5,2.5,1.0,10000,0.00031622776601683794,6,0.004586586586586587,False,11,990,4.9424824585593035,10,0.0390009435009435,0.5975750860073226,-0.04643285212186602
1000,5,2.5,1.0,10000,0.00031622776601683794,7,0.004492492492492493,False,13,988,5.039517779719348,10,0.040422460872460875,0.6058578471090267,-0.06676573670254696
1000,5,2.5,1.0,10000,0.00031622776601683794,8,0.004588588588588589,False,8,993,4.97320761459247,9,0.048731018981018975,0.5864764268462427,-0.05287433907076254
1000,5,2.5,1.0,10000,0.00031622776601683794,9,0.0044724724724724725,False,17,983,5.113843693087995,9,0.052196722721722724,0.6246228026375162,-0.06576984270678263
1000,5,2.5,1.0,10000,0.00031622776601683794,10,0.004506506506506506,False,12,989,5.0552842400003275,10,0.056597707847707845,0.6105526720835461,-0.01488907363266001
1000,5,2.5,1.0,10000,0.00031622776601683794,11,0.004546546546546546,False,11,990,5.028683191878338,10,0.04971117216117216,0.6007913614523172,-0.0507630756090125
1000,5,2.5,1.0,10000,0.00031622776601683794,12,0.004476476476476476,False,10,991,5.054686114423753,9,0.060265351315351316,0.5932238680111751,-0.0647069729909157
1000,5,2.5,1.0,10000,0.00031622776601683794,13,0.004462462462462463,False,19,980,5.022934689708365,9,0.044552994227994226,0.5935746243137435,-0.01191159365637517
1000,5,2.5,1.0,10000,0.00031622776601683794,14,0.004546546546546546,False,14,987,5.01954413460175,10,0.07049530616442382,0.6277117857480096,-0.0041168504948485745
1000,5,2.5,1.0,10000,0.00031622776601683794,15,0.004576576576576576,False,7,994,4.9868374395415795,9,0.0572340250392882,0.6116431831629096,-0.03231124516568572
1000,5,2.5,1.0,10000,0.00031622776601683794,16,0.004336336336336336,False,11,990,5.197373124572316,10,0.05835121545121545,0.6122487933640779,-0.03160252824310415
1000,5,2.5,1.0,10000,0.00031622776601683794,17,0.004614614614614615,False,13,988,4.945290804753291,10,0.05369082029082029,0.5865493762969307,-0.049600084781021174
1000,5,2.5,1.0,10000,0.00031622776601683794,18,0.004430430430430431,False,17,984,5.050310564143281,10,0.0553580031080031,0.5964702680153364,-0.08218096094087642
1000,5,2.5,1.0,10000,0.00031622776601683794,19,0.004446446446446446,False,14,987,5.083170465544986,11,0.05466028938381879,0.6054732962201701,-0.028161610985767423
1000,5,2.5,1.0,10000,0.00031622776601683794,20,0.004418418418418418,False,16,985,5.121392018488713,11,0.0573554135922557,0.6027767438489675,-0.011011914527271136
1000,5,2.5,1.0,10000,0.00031622776601683794,21,0.004514514514514514,False,12,989,5.057988071212487,10,0.054400250403191575,0.6027061813855389,-0.0343071338412389
