source,target
0,38
0,44
0,65
0,141
0,155
0,166
0,171
0,179
0,180
0,182
0,209
0,230
0,242
0,269
0,277
0,287
0,303
0,313
0,321
0,326
0,332
0,345
0,421
0,423
0,451
0,469
0,488
0,493
0,498
0,500
0,534
0,559
0,576
0,598
0,609
0,631
0,680
0,682
0,700
0,743
0,778
0,780
0,783
0,818
0,820
0,921
0,940
0,946
1,7
1,11
1,61
1,71
1,90
1,95
1,112
1,157
1,189
1,211
1,236
1,237
1,240
1,244
1,309
1,399
1,420
1,444
1,454
1,465
1,467
1,492
1,499
1,506
1,522
1,523
1,555
1,560
1,565
1,566
1,582
1,590
1,594
1,625
1,641
1,656
1,664
1,710
1,715
1,775
1,816
1,817
1,844
1,852
1,869
1,873
1,885
1,886
1,940
1,985
1,987
1,988
1,994
2,22
2,25
2,92
2,103
2,173
2,180
2,215
2,248
2,386
2,413
2,435
2,445
2,468
2,469
2,491
2,496
2,536
2,539
2,549
2,602
2,608
2,632
2,633
2,639
2,661
2,703
2,705
2,714
2,739
2,745
2,753
2,819
2,896
2,912
2,946
2,968
2,972
3,27
3,31
3,32
3,33
3,49
3,87
3,147
3,162
3,168
3,206
3,208
3,230
3,245
3,263
3,269
3,276
3,292
3,304
3,331
3,337
3,361
3,373
3,377
3,388
3,420
3,430
3,434
3,440
3,446
3,447
3,451
3,498
3,533
3,551
3,553
3,577
3,601
3,622
3,654
3,675
3,680
3,699
3,717
3,724
3,727
3,738
3,747
3,751
3,778
3,780
3,782
3,820
3,843
3,854
3,860
3,881
3,898
3,903
3,923
3,943
3,955
4,26
4,75
4,162
4,204
4,252
4,258
4,305
4,307
4,308
4,330
4,462
4,487
4,503
4,518
4,533
4,544
4,552
4,642
4,662
4,688
4,698
4,706
4,769
4,785
4,791
4,861
4,862
4,877
4,938
4,939
4,947
4,952
4,955
4,958
5,12
5,26
5,112
5,187
5,204
5,253
5,340
5,362
5,382
5,432
5,489
5,500
5,524
5,530
5,565
5,606
5,777
5,839
5,874
5,891
5,970
5,991
6,46
6,62
6,68
6,86
6,106
6,111
6,120
6,128
6,133
6,142
6,172
6,237
6,244
6,257
6,288
6,295
6,306
6,308
6,330
6,376
6,385
6,411
6,438
6,457
6,472
6,518
6,522
6,546
6,579
6,590
6,619
6,623
6,624
6,654
6,657
6,662
6,666
6,698
6,702
6,734
6,755
6,774
6,785
6,806
6,835
6,851
6,861
6,864
6,873
6,877
6,883
6,892
6,893
6,901
6,904
6,994
7,11
7,14
7,16
7,29
7,48
7,61
7,83
7,97
7,141
7,187
7,198
7,243
7,251
7,272
7,280
7,309
7,317
7,334
7,396
7,401
7,413
7,417
7,448
7,454
7,468
7,470
7,483
7,486
7,488
7,491
7,522
7,523
7,528
7,555
7,560
7,582
7,589
7,590
7,615
7,630
7,635
7,655
7,672
7,689
7,696
7,728
7,729
7,738
7,759
7,792
7,796
7,812
7,817
7,925
7,985
7,987
7,996
8,41
8,252
8,296
8,304
8,316
8,424
8,455
8,457
8,481
8,497
8,518
8,561
8,586
8,592
8,637
8,715
8,742
8,774
8,785
8,788
8,803
8,822
8,830
8,842
8,852
8,879
8,882
8,901
8,961
8,969
9,55
9,74
9,117
9,118
9,126
9,192
9,226
9,227
9,272
9,278
9,294
9,297
9,318
9,328
9,340
9,362
9,411
9,455
9,456
9,490
9,561
9,570
9,600
9,610
9,637
9,674
9,693
9,697
9,702
9,726
9,727
9,795
9,927
10,76
10,83
10,84
10,94
10,95
10,102
10,158
10,180
10,181
10,211
10,312
10,317
10,339
10,367
10,394
10,428
10,429
10,444
10,467
10,479
10,526
10,541
10,566
10,578
10,602
10,604
10,611
10,635
10,639
10,646
10,671
10,686
10,705
10,719
10,752
10,768
10,770
10,773
10,796
10,817
10,823
10,845
10,857
10,867
10,872
10,875
10,878
10,888
10,918
10,987
10,994
11,61
11,76
11,83
11,97
11,130
11,131
11,136
11,169
11,187
11,222
11,280
11,309
11,339
11,399
11,405
11,420
11,449
11,454
11,575
11,594
11,597
