source,target
0,7
0,11
0,50
0,136
0,140
0,174
0,180
0,186
0,187
0,188
0,191
0,194
0,208
0,248
0,255
0,263
0,264
0,265
0,302
0,326
0,338
0,340
0,357
0,364
0,394
0,426
0,468
0,473
0,479
0,482
0,506
0,543
0,546
0,567
0,586
0,657
0,658
0,689
0,692
0,729
0,745
0,771
0,780
0,797
0,813
0,872
0,877
0,908
0,939
0,946
0,959
0,972
0,993
1,46
1,81
1,179
1,269
1,289
1,323
1,493
1,532
1,577
1,665
1,704
1,768
1,871
1,912
1,968
1,973
2,16
2,20
2,50
2,174
2,186
2,191
2,194
2,214
2,222
2,247
2,255
2,260
2,263
2,302
2,303
2,318
2,357
2,364
2,369
2,399
2,406
2,409
2,413
2,429
2,432
2,463
2,503
2,511
2,538
2,578
2,586
2,601
2,656
2,657
2,659
2,665
2,673
2,676
2,685
2,689
2,703
2,724
2,746
2,751
2,785
2,821
2,827
2,885
2,928
2,933
2,935
2,947
3,11
3,36
3,37
3,73
3,79
3,122
3,146
3,164
3,172
3,221
3,288
3,333
3,337
3,368
3,378
3,386
3,419
3,448
3,467
3,469
3,484
3,489
3,498
3,536
3,572
3,573
3,582
3,583
3,634
3,731
3,748
3,763
3,812
3,860
3,861
3,915
3,958
4,11
4,21
4,24
4,26
4,36
4,102
4,110
4,156
4,177
4,211
4,222
4,228
4,254
4,272
4,291
4,358
4,377
4,390
4,396
4,422
4,454
4,517
4,664
4,690
4,693
4,747
4,756
4,798
4,830
4,836
4,839
4,861
4,875
4,878
4,883
4,912
4,934
5,44
5,77
5,98
5,150
5,200
5,234
5,237
5,280
5,323
5,340
5,376
5,420
5,456
5,508
5,569
5,601
5,646
5,653
5,663
5,665
5,678
5,704
5,737
5,766
5,789
5,795
5,800
5,803
5,808
5,811
5,824
5,830
5,863
5,867
5,889
5,903
5,936
5,947
5,965
6,39
6,50
6,135
6,192
6,216
6,265
6,303
6,388
6,442
6,445
6,478
6,482
6,563
6,564
6,595
6,598
6,609
6,650
6,675
6,713
6,754
6,770
6,781
6,857
6,918
6,956
6,989
6,994
7,85
7,128
7,139
7,149
7,152
7,160
7,166
7,186
