source,target
0,19
0,64
0,134
0,140
0,160
0,201
0,235
0,380
0,387
0,419
0,423
0,443
0,458
0,469
0,522
0,532
0,586
0,611
0,624
0,691
0,695
0,750
0,820
0,880
0,881
0,900
0,912
1,3
1,12
1,13
1,23
1,65
1,78
1,79
1,115
1,117
1,143
1,152
1,157
1,164
1,179
1,185
1,208
1,211
1,236
1,283
1,297
1,302
1,317
1,353
1,361
1,395
1,396
1,398
1,402
1,403
1,412
1,439
1,441
1,451
1,470
1,487
1,519
1,544
1,547
1,549
1,555
1,559
1,566
1,668
1,671
1,680
1,688
1,695
1,697
1,701
1,729
1,753
1,779
1,810
1,815
1,821
1,827
1,865
1,869
1,873
1,898
1,921
1,935
1,956
1,979
2,25
2,41
2,58
2,59
2,78
2,87
2,101
2,143
2,165
2,194
2,202
2,208
2,214
2,317
2,329
2,355
2,381
2,417
2,439
2,441
2,472
2,475
2,585
2,652
2,654
2,662
2,689
2,722
2,741
2,772
2,778
2,784
2,819
2,838
2,845
2,882
2,903
2,914
2,979
2,987
2,997
3,42
3,48
3,65
3,82
3,95
3,105
3,120
3,150
3,159
3,164
3,171
3,183
3,188
3,200
3,231
3,243
3,275
3,287
3,292
3,294
3,309
3,312
3,319
3,331
3,332
3,350
3,352
3,357
3,359
3,374
3,392
3,400
3,404
3,418
3,437
3,492
3,513
3,530
3,549
3,552
3,582
3,591
3,631
3,715
3,733
3,750
3,776
3,790
3,799
3,804
3,813
3,819
3,831
3,836
3,871
3,882
3,891
3,926
3,932
3,941
3,942
3,991
3,998
4,42
4,114
4,212
4,237
4,273
4,307
4,324
4,347
4,351
4,384
4,387
4,464
4,471
4,536
4,562
4,601
4,749
4,782
4,788
4,876
4,889
4,924
5,41
5,44
5,49
5,70
5,71
5,94
5,96
5,111
5,143
5,147
5,154
5,167
5,209
5,216
5,234
5,276
5,321
5,366
5,510
5,572
5,584
5,614
5,633
5,671
5,689
5,695
5,712
5,781
5,814
5,833
5,857
5,892
5,906
5,986
6,15
6,17
6,18
6,53
6,61
6,62
6,91
6,139
6,142
6,199
6,206
6,213
6,250
6,252
6,259
6,296
6,322
6,328
6,337
6,344
6,345
6,354
6,358
6,368
6,423
6,435
6,444
6,457
6,468
6,499
6,514
6,517
6,537
6,572
6,623
6,629
6,676
6,730
6,758
6,768
6,781
6,787
6,790
6,795
6,798
6,801
6,820
6,824
6,829
6,842
6,870
6,899
6,917
7,33
7,57
7,76
7,132
7,149
7,193
7,253
7,269
7,270
7,277
