source,target
0,21
0,49
0,54
0,62
0,109
0,113
0,128
0,142
0,173
0,176
0,180
0,182
0,221
0,222
0,239
0,263
0,285
0,353
0,358
0,363
0,414
0,417
0,434
0,486
0,556
0,565
0,569
0,633
0,659
0,662
0,686
0,765
0,845
0,849
0,897
1,4
1,22
1,41
1,55
1,61
1,65
1,68
1,85
1,86
1,156
1,170
1,214
1,220
1,233
1,242
1,245
1,248
1,254
1,255
1,257
1,323
1,361
1,453
1,457
1,483
1,510
1,513
1,536
1,541
1,550
1,570
1,575
1,598
1,632
1,661
1,670
1,692
1,697
1,717
1,747
1,782
1,804
1,843
1,854
1,869
1,872
1,928
1,933
1,935
1,936
1,939
1,953
1,954
1,959
1,967
1,971
1,974
1,984
2,41
2,44
2,47
2,117
2,137
2,176
2,189
2,191
2,227
2,258
2,270
2,276
2,298
2,303
2,314
2,322
2,356
2,387
2,403
2,409
2,447
2,504
2,506
2,518
2,521
2,543
2,582
2,591
2,593
2,628
2,647
2,701
2,753
2,825
2,879
2,897
2,911
2,926
2,974
2,977
2,987
2,990
3,75
3,102
3,138
3,145
3,194
3,217
3,230
3,241
3,264
3,372
3,373
3,472
3,563
3,577
3,582
3,687
3,689
3,714
3,842
3,843
3,884
3,898
3,899
3,921
3,938
3,941
3,957
3,967
3,968
3,992
4,80
4,85
4,98
4,122
4,143
4,167
4,203
4,274
4,283
4,291
4,293
4,299
4,320
4,335
4,397
4,466
4,470
4,513
4,536
4,538
4,560
4,575
4,597
4,603
4,626
4,661
4,673
4,742
4,910
4,915
4,974
5,43
5,51
5,108
5,175
5,197
5,231
5,253
5,297
5,329
5,350
5,361
5,426
5,441
5,470
5,518
5,589
5,594
5,679
5,756
5,777
5,783
5,788
5,795
5,847
5,854
5,858
5,896
5,966
5,983
5,994
6,26
6,49
6,56
6,58
6,74
6,81
6,93
6,119
6,129
6,142
6,151
6,181
6,182
6,188
6,189
6,217
6,221
6,222
6,226
6,238
6,239
6,246
6,259
6,263
6,308
6,327
6,338
6,344
6,345
6,349
6,354
6,355
6,358
6,363
6,366
6,384
6,386
6,404
6,434
6,442
6,450
6,454
6,458
6,489
6,496
6,523
6,524
6,525
6,531
6,532
6,534
6,550
6,552
6,556
6,560
6,581
6,583
6,584
6,588
6,640
6,644
6,646
6,657
6,662
6,693
6,725
6,728
6,732
6,744
6,760
6,792
6,798
6,806
6,815
6,842
6,845
6,851
6,857
6,859
6,869
6,881
6,926
6,942
6,950
6,969
7,10
7,11
7,23
7,40
7,66
7,89
7,101
7,119
7,122
7,155
7,156
7,158
7,161
7,179
7,197
7,199
7,201
7,218
7,244
7,250
7,262
7,269
7,291
7,297
7,330
7,341
7,356
7,357
7,376
7,378
7,390
7,438
7,456
7,463
7,484
7,524
7,536
7,552
7,590
7,592
7,612
7,619
7,622
7,644
7,668
7,684
7,692
7,696
7,713
7,720
7,763
7,780
7,788
7,813
7,827
7,837
7,873
7,877
7,884
7,885
7,889
7,891
7,904
7,931
7,932
7,939
7,970
7,973
7,980
7,989
8,36
8,50
8,78
8,102
8,120
8,154
8,160
8,196
8,202
8,215
8,230
8,233
8,251
8,256
8,273
8,301
8,306
8,340
8,364
8,374
8,390
8,412
8,444
8,473
8,480
8,511
8,519
8,562
8,573
8,607
8,612
8,626
8,627
8,643
8,654
8,674
8,684
8,709
8,751
8,756
8,757
8,778
8,783
8,811
8,828
8,830
8,900
8,923
8,953
8,973
8,990
9,41
9,94
9,102
9,124
9,125
9,137
9,168
9,176
9,208
9,219
9,241
9,248
9,343
9,399
9,410
9,464
9,548
9,580
9,615
9,632
9,652
9,653
9,666
9,716
9,718
9,719
9,746
9,752
9,833
9,835
9,853
9,903
9,944
9,972
10,69
10,78
10,82
10,85
10,136
10,147
10,178
10,187
10,194
10,283
10,284
10,285
10,299
10,309
10,369
10,464
10,479
10,485
10,502
10,527
10,528
10,542
10,551
10,560
10,563
10,607
10,611
10,669
10,700
10,709
10,762
10,810
10,830
10,840
10,900
10,927
10,933
10,954
10,963
10,974
11,31
11,63
11,74
11,80
11,84
11,119
11,136
11,167
11,262
11,274
11,326
11,333
11,352
11,354
11,378
11,395
11,407
11,416
11,438
11,452
11,470
11,501
11,530
11,541
11,590
11,591
11,668
11,692
11,704
11,706
11,720
11,743
11,837
11,876
11,915
11,932
11,961
11,973
11,980
11,982
11,991
12,90
12,237
12,275
12,424
12,441
12,589
12,594
12,622
12,625
12,698
12,719
12,799
12,815
12,816
12,907
12,936
12,948
12,969
13,17
13,133
13,171
13,178
13,187
13,196
13,205
13,245
13,277
13,280
13,291
13,320
13,324
13,329
13,387
13,393
13,420
13,421
13,444
13,477
13,480
13,485
13,490
