source,target
0,17
0,125
0,157
0,161
0,180
0,213
0,230
0,233
0,263
0,264
0,305
0,322
0,369
0,380
0,406
0,421
0,428
0,434
0,505
0,641
0,795
0,802
0,803
0,856
0,863
0,883
0,915
0,918
0,950
0,951
0,979
1,48
1,67
1,229
1,262
1,319
1,420
1,573
1,811
1,885
1,894
1,924
1,972
2,54
2,62
2,77
2,90
2,135
2,145
2,149
2,199
2,201
2,245
2,282
2,430
2,431
2,488
2,505
2,511
2,516
2,527
2,528
2,568
2,585
2,590
2,607
2,627
2,631
2,689
2,703
2,711
2,715
2,726
2,735
2,752
2,821
2,848
2,861
2,899
2,941
3,10
3,14
3,30
3,50
3,53
3,58
3,76
3,110
3,118
3,129
3,136
3,184
3,226
3,233
3,255
3,256
3,314
3,335
3,348
3,370
3,390
3,400
3,408
3,414
3,415
3,425
3,442
3,459
3,461
3,475
3,483
3,486
3,491
3,496
3,508
3,535
3,561
3,571
3,577
3,608
3,609
3,659
3,663
3,670
3,688
3,692
3,718
3,728
3,744
3,776
3,788
3,790
3,798
3,814
3,819
3,906
3,910
4,39
4,41
4,52
4,80
4,130
4,134
4,147
4,217
4,229
4,281
4,310
4,316
4,317
4,319
4,323
4,332
4,358
4,367
4,405
4,416
4,436
4,452
4,518
4,661
4,666
4,668
4,675
4,680
4,702
4,711
4,741
4,744
4,759
4,783
4,788
4,797
4,833
4,879
4,968
5,31
5,40
5,117
5,154
5,250
5,260
5,265
5,355
5,358
5,396
5,401
5,452
5,539
5,605
5,610
5,638
5,646
5,650
5,651
5,661
5,692
5,743
5,744
5,759
5,851
5,900
5,975
5,979
5,987
6,33
6,34
6,37
6,74
6,79
6,103
6,120
6,125
6,161
6,178
6,203
6,222
6,223
6,246
6,253
6,302
6,377
6,391
6,434
6,471
6,505
6,533
6,538
6,539
6,541
6,574
6,600
6,602
6,641
6,646
6,671
6,695
6,698
6,704
6,745
6,900
6,945
6,957
6,959
6,963
6,979
6,980
6,996
7,27
7,46
7,69
7,85
7,144
7,179
7,216
7,262
7,344
7,373
7,399
7,404
7,454
7,503
7,541
7,588
7,596
7,615
7,682
7,727
7,734
7,754
7,756
7,773
7,813
7,818
7,887
7,939
8,16
8,131
8,275
8,276
8,296
8,303
8,312
8,320
8,375
8,399
8,481
8,514
8,530
8,541
8,579
8,683
8,685
8,705
8,715
8,891
8,904
8,945
8,961
8,962
9,23
9,26
9,29
9,82
9,83
9,108
9,113
9,119
9,125
9,162
9,166
9,188
9,202
9,210
9,215
9,221
9,240
9,249
9,260
9,280
9,333
9,341
9,413
9,440
9,449
9,469
9,500
9,515
9,525
9,542
9,604
9,625
9,632
9,633
9,635
9,638
9,652
9,676
9,717
9,753
9,759
9,808
9,809
9,842
9,849
9,863
9,873
9,894
9,912
9,926
9,932
9,935
9,956
9,996
9,999
10,49
10,101
10,115
10,184
10,197
10,209
10,213
10,255
10,330
10,349
10,350
10,356
10,361
10,370
10,372
10,441
10,463
10,475
10,484
10,488
10,496
10,499
10,535
10,548
10,577
10,579
10,609
10,659
10,663
10,673
10,688
10,690
10,701
10,729
10,777
10,832
10,848
10,987
10,995
11,37
11,43
11,63
11,86
11,112
11,120
11,151
11,222
11,230
11,246
11,302
11,499
11,518
11,553
11,574
11,657
11,671
11,725
11,749
11,805
11,856
11,877
11,945
11,963
11,996
12,164
12,214
12,215
12,234
12,249
12,252
12,288
12,303
12,308
12,312
12,321
12,342
12,347
12,353
12,394
12,400
12,437
12,464
12,469
12,481
12,500
12,513
12,514
12,517
12,524
12,635
12,639
12,642
12,683
12,726
12,733
12,748
12,765
12,775
12,784
12,796
12,798
12,847
12,875
12,878
12,880
12,886
12,919
12,935
13,14
13,35
13,39
13,40
13,68
13,117
13,129
13,132
13,172
13,197
13,206
13,218
13,240
13,311
13,313
13,317
13,318
13,364
13,370
13,417
13,460
13,483
13,493
13,507
13,581
13,626
13,648
13,658
13,686
13,700
13,701
13,711
13,730
13,763
13,777
13,781
13,790
13,791
13,797
13,807
13,864
13,892
13,898
13,899
13,900
13,905
13,910
13,911
13,913
13,927
13,947
13,956
13,962
13,974
13,985
14,28
14,100
14,118
14,129
14,156
14,166
14,171
14,184
14,192
14,196
14,206
14,213
14,226
14,256
14,258
14,329
14,348
14,357
14,361
14,367
14,407
14,412
14,465
14,485
14,543
14,556
14,569
14,610
14,624
14,648
14,680
14,684
14,701
14,707
14,718
14,747
14,756
14,767
14,783
14,794
14,796
14,807
14,823
14,838
14,888
14,906
14,910
14,911
14,931
14,937
14,976
14,978
15,42
15,71
15,112
15,239
15,246
15,302
15,433
15,504
15,509
15,520
15,525
15,602
15,675
15,690
15,704
15,721
15,782
15,923
16,27
16,36
16,65
16,70
16,116
16,124
16,152
16,187
16,198
16,199
16,228
16,239
16,248
16,254
16,311
16,334
16,344
16,393
16,442
16,444
16,493
16,506
16,537
16,556
16,566
16,652
16,654
16,660
16,664
16,703
16,716
16,726
16,740
16,754
16,783
16,786
16,798
16,826
16,848
16,888
16,897
16,922
16,931
16,943
16,947
16,976
16,978
16,989
17,54
17,63
17,86
17,109
17,112
17,125
17,158
17,227
17,230
17,246
17,253
17,285
17,379
17,394
17,406
17,411
17,417
17,421
17,428
17,433
17,445
17,455
17,460
17,471
17,523
17,553
17,574
17,585
17,602
17,618
17,671
17,695
17,698
17,772
17,795
17,809
17,845
17,920
17,929
17,963
17,965
17,980
17,998
18,20
18,117
18,165
18,171
18,192
18,229
18,259
18,315
18,366
18,372
18,408
18,535
18,608
18,656
18,678
18,686
18,696
18,751
18,759
18,838
18,905
18,947
19,29
19,76
19,79
19,97
19,105
19,114
19,165
19,172
19,173
19,209
19,225
19,233
19,260
19,332
19,338
19,361
19,374
19,391
19,412
19,414
19,423
19,460
19,461
19,483
19,489
19,491
19,535
19,557
19,561
19,581
19,603
19,666
19,673
19,702
19,728
19,744
19,756
19,763
19,770
19,790
19,792
19,890
19,896
19,923
19,929
20,46
20,106
20,117
20,123
20,131
20,142
20,192
20,212
20,213
20,255
20,258
20,259
20,286
20,294
20,335
20,336
20,354
20,363
20,366
20,383
20,393
20,412
20,413
20,444
20,502
20,531
20,546
20,556
20,559
20,597
20,608
20,611
20,613
20,624
20,638
20,648
20,653
20,678
20,686
20,690
20,696
20,700
20,716
20,718
20,736
20,747
20,756
20,767
20,771
20,776
20,790
20,800
20,805
20,807
20,811
20,846
20,921
20,997
21,35
21,68
21,90
21,116
21,129
21,172
21,206
21,233
21,435
21,459
21,544
21,549
21,556
21,626
21,721
21,738
21,762
21,777
21,781
21,800
21,864
21,868
21,911
21,922
22,98
22,111
22,113
22,127
22,164
22,166
22,167
22,190
22,204
22,238
22,240
22,295
22,342
22,400
22,402
22,422
22,426
22,437
22,542
22,550
22,576
22,580
22,587
22,630
22,635
22,661
22,676
22,699
22,765
22,772
22,785
22,888
22,925
22,961
23,24
23,82
23,98
23,119
23,127
23,128
23,151
23,166
23,167
23,188
23,190
23,202
23,207
23,223
23,231
23,252
23,311
23,321
23,322
23,323
23,329
23,341
23,402
23,413
23,426
23,492
23,542
23,544
23,547
23,550
23,559
23,562
23,578
23,583
23,595
23,635
23,722
23,765
23,785
23,808
23,824
23,852
23,856
23,967
23,970
24,26
24,53
24,56
24,75
24,91
24,113
24,127
24,166
24,167
24,191
24,210
24,238
24,292
24,298
24,321
24,358
24,400
24,402
24,426
24,484
24,515
24,534
24,542
24,555
24,578
24,581
24,630
24,789
24,826
24,925
24,932
24,942
24,958
24,995
24,996
25,30
25,50
25,65
25,100
25,136
25,147
25,173
25,182
25,209
25,311
25,461
25,479
25,483
25,491
25,494
25,508
25,561
25,575
25,577
25,603
25,637
25,640
25,663
25,665
25,673
25,677
25,711
25,718
25,746
25,800
25,838
25,872
25,892
25,966
25,974
26,83
26,99
26,104
26,119
26,140
26,151
26,188
26,189
26,191
26,221
26,224
26,266
26,269
26,277
26,278
26,333
26,341
26,365
26,372
26,392
26,431
26,440
26,448
26,462
26,470
26,499
26,542
26,615
26,636
26,638
26,685
26,708
26,714
26,730
26,733
26,855
26,861
26,871
26,877
26,925
26,932
26,945
26,946
26,971
26,981
27,36
27,51
27,54
27,83
27,141
27,199
27,212
27,243
27,245
27,309
27,327
27,343
27,399
27,419
27,420
27,422
27,430
27,442
27,450
27,485
27,503
27,512
27,517
27,538
27,552
27,584
27,590
27,621
27,624
27,629
27,664
27,712
27,715
27,719
27,726
27,739
27,745
27,760
27,771
27,783
27,786
27,787
27,793
27,798
27,818
27,834
27,839
27,848
27,870
27,888
27,889
27,897
27,931
27,940
27,944
27,956
27,964
28,44
28,76
28,129
28,136
28,171
28,184
28,233
28,256
28,259
28,286
28,318
28,361
28,398
28,444
28,465
28,636
28,693
28,695
28,727
28,738
28,753
28,766
28,767
28,774
28,800
28,851
28,872
28,906
28,976
28,993
29,172
29,294
29,307
29,315
29,346
29,456
29,460
29,525
29,528
29,556
29,575
29,616
29,636
29,668
29,688
29,696
29,731
29,781
29,794
29,805
29,843
29,864
29,905
29,962
29,977
29,985
29,997
30,44
30,50
30,99
30,100
30,107
30,110
30,114
30,136
30,173
30,197
30,201
30,242
30,251
30,255
30,294
30,316
30,370
30,377
30,412
30,425
30,427
30,454
30,459
30,461
30,475
30,486
30,491
30,508
30,535
30,545
30,547
30,561
30,577
30,609
30,610
30,624
30,665
30,673
30,688
30,704
30,718
30,751
30,794
30,795
30,797
30,800
30,804
30,814
30,872
31,44
31,69
31,82
31,84
31,106
31,145
31,147
31,149
31,189
31,207
31,286
31,287
31,350
31,354
31,372
31,438
31,448
31,457
31,460
31,480
31,493
31,506
31,507
31,512
31,541
31,556
31,634
31,654
31,656
31,716
31,736
31,740
31,754
31,776
31,798
31,810
31,839
31,859
31,875
31,887
31,901
31,933
31,940
31,953
31,970
32,37
32,40
32,47
32,57
32,79
32,103
32,128
32,155
32,159
32,180
32,183
32,198
32,211
32,220
32,239
32,261
32,265
32,266
32,281
32,284
32,287
32,300
32,301
32,303
32,311
32,316
32,329
32,348
32,355
32,356
32,358
32,382
32,388
32,392
32,394
32,395
32,412
32,424
32,434
32,445
32,447
32,448
32,458
32,471
32,476
32,482
32,502
32,504
32,559
32,567
32,582
32,587
32,589
32,625
32,634
32,638
32,670
32,692
32,724
32,747
32,795
