source,target
0,58
0,78
0,91
0,94
0,108
0,113
0,163
0,278
0,327
0,337
0,357
0,428
0,487
0,489
0,547
0,618
0,630
0,676
0,748
0,752
0,818
0,898
0,957
0,977
1,47
1,64
1,71
1,76
1,131
1,156
1,236
1,307
1,388
1,420
1,488
1,524
1,551
1,582
1,619
1,637
1,735
1,777
1,847
1,881
1,892
1,903
1,905
1,965
2,18
2,54
2,78
2,176
2,203
2,223
2,251
2,253
2,275
2,286
2,329
2,350
2,371
2,439
2,452
2,479
2,480
2,546
2,558
2,564
2,585
2,621
2,636
2,702
2,708
2,731
2,742
2,811
2,852
2,862
2,875
2,946
2,978
2,984
3,34
3,44
3,49
3,53
3,67
3,79
3,84
3,88
3,109
3,110
3,132
3,166
3,176
3,183
3,223
3,294
3,299
3,319
3,329
3,334
3,377
3,432
3,439
3,442
3,448
3,458
3,475
3,524
3,569
3,584
3,604
3,646
3,658
3,670
3,697
3,704
3,723
3,747
3,767
3,825
3,832
3,916
3,938
3,945
3,995
4,22
4,48
4,50
4,53
4,63
4,88
4,105
4,115
4,142
4,145
4,163
4,190
4,218
4,222
4,240
4,253
4,314
4,327
4,341
4,369
4,421
4,430
4,475
4,477
4,503
4,506
4,519
4,538
4,547
4,549
4,591
4,609
4,654
4,666
4,670
4,679
4,697
4,729
4,734
4,750
4,793
4,797
4,821
4,829
4,860
4,873
4,893
4,923
4,927
4,936
4,941
4,942
4,945
5,47
5,90
5,108
5,123
5,137
5,153
5,157
5,163
5,216
5,240
5,282
5,286
5,287
5,291
5,294
5,295
5,391
5,411
5,437
5,455
5,464
5,467
5,474
5,487
5,497
5,514
5,521
5,522
5,547
5,548
5,550
5,579
5,601
5,615
5,622
5,628
5,629
5,676
5,685
5,707
5,739
5,749
5,793
5,803
5,822
5,836
5,838
5,869
5,898
5,900
5,918
5,919
5,922
5,941
5,964
6,11
6,29
6,33
6,37
6,75
6,80
6,86
6,117
6,130
6,156
6,161
6,187
6,207
6,209
6,225
6,234
6,294
6,296
6,301
6,309
6,330
6,351
6,356
6,363
6,374
6,423
6,434
6,440
6,509
6,510
6,513
6,544
6,551
6,565
6,581
6,605
6,638
6,645
6,659
6,665
6,667
6,684
6,718
6,745
6,773
6,784
6,800
6,806
6,810
6,817
6,818
6,847
6,881
6,883
6,889
6,906
6,924
6,932
6,936
6,974
6,983
7,41
7,46
7,75
7,147
7,182
7,244
7,303
7,306
7,333
7,353
7,364
7,410
7,425
7,450
7,461
7,462
7,557
7,593
7,594
7,709
7,713
7,737
7,742
7,756
7,882
7,914
7,955
7,994
8,55
8,63
8,65
8,78
8,79
8,137
8,146
8,190
8,231
8,242
8,245
8,252
8,284
8,310
8,341
8,357
8,397
8,405
8,412
8,421
8,424
8,446
8,526
8,535
8,550
8,583
8,605
8,631
8,633
8,652
8,654
8,661
8,671
8,700
8,726
8,735
8,740
8,746
8,747
8,771
8,820
8,828
8,835
8,876
8,878
8,898
8,902
8,922
8,923
8,962
8,994
9,33
9,40
9,44
9,71
9,82
9,103
9,110
9,122
9,182
9,184
9,212
9,214
9,228
9,259
9,273
9,289
9,308
9,343
9,379
