id,x,y,k_limit,community
0,2450.4000610704406,4093.639460334012,47.44023577343791,4
1,1896.6543267353954,1879.0943140198979,21.089928947139146,1
2,4259.87829475911,4639.434408863033,19.01280107407898,3
3,5160.719693093873,2720.8628469955447,54.907321963319966,3
4,3452.0998523618096,3588.5307458196676,50.40964580301536,2
5,2802.76083063913,2103.0418010422545,31.19943017410858,2
6,1777.3323092738606,5442.496066348951,49.49115118779114,4
7,709.9811497325551,3742.944471016177,32.154658621946844,4
8,2786.9011784439253,3466.4667471842727,19.850973139474508,2
9,3188.4213239661576,191.94428516786752,21.684095421389216,0
10,1119.4454336201738,1006.2875451143432,43.42920231595729,1
11,1009.7869418535594,1224.2909473715135,75.55187845817788,1
12,3888.065529777745,2548.8485880376666,47.33311121260008,2
13,1024.8087076905317,2092.815347198628,29.5355121295127,1
14,2123.3848879116667,1908.3653642849742,48.7189792495814,1
15,1433.7345096346914,1299.975637718385,64.6468488897695,1
16,4064.3790833231687,946.5927350517474,50.76172632750451,0
17,4999.880311039227,2778.3156982261507,31.29838558676555,3
18,3633.49382857009,4427.89048336819,21.22767837155588,3
19,2537.6573133167244,3290.2541489072682,44.924391059223474,2
20,5201.875471612764,3219.4514628657707,40.437508059788655,3
21,1393.9939975263824,1606.3829185358743,111.45692305011762,1
22,1363.058089385972,3293.277830457187,84.87226509227523,4
23,3842.158640069002,4381.04578204941,45.62879469732254,3
24,5082.106943633304,4233.935242838044,16.76161760450913,3
25,2901.8331034898943,5318.387452565222,22.81079603815844,3
26,4473.626264720691,2071.7778364423434,40.02391603988825,0
27,713.5683759243628,4296.9040268294,61.843399619502435,4
28,3008.2694132877164,4508.216137505147,42.41919147507524,3
29,52.24973263793858,4801.640451888306,37.17358699445131,4
30,2128.7551075712117,3492.588496781997,35.23197825340088,4
31,3429.2725447781986,1822.5880684464753,43.83972517179205,2
32,2717.9588994543565,5273.988503327,63.71949926022647,4
33,5147.209014861415,1613.2108146856037,36.86146358232493,0
34,175.9493776804537,25.450348418078473,59.80021507597749,1
35,3510.0405136364016,4144.425354784846,33.66650233787211,3
36,3563.477186005973,1102.806738411403,94.30022593603171,0
37,4192.7205504189515,4015.7288885855946,20.902681730407416,3
38,5039.671296434448,3892.3368030439165,75.48056763256416,3
39,4961.923586943684,3380.3025196160324,25.304438306599124,3
40,1185.9017454619025,3495.442262871234,44.705702345155245,4
41,3957.877872857485,3211.2023506510313,42.80920106774356,2
42,2747.0779856571094,2138.516343439802,50.21646577271493,2
43,4698.34176924392,280.83937959805377,59.33610077426579,0
44,4748.753705943855,25.81964500330051,30.250629001263682,0
45,3625.551506709945,432.99094128115706,109.35238257988065,0
46,3352.3320780899817,3653.5974574625848,31.010291450130055,2
47,4193.10127179464,1975.7818741663118,31.151852379421243,0
48,4813.206606122115,1722.387957544914,55.37766014737028,0
49,2528.902528626298,4023.7114646482682,57.01140384192121,4
50,126.46319991450203,3164.7740222269317,31.087961773515442,4
51,2892.4003934576112,3173.968999201026,32.42218388331007,2
52,701.6718397336197,3568.7015892769177,38.5206876585019,4
53,4750.781805945208,1013.0290973447482,81.97919310073608,0
54,3161.135230453318,4395.5464768342135,40.69906545934457,3
55,1129.419850765097,1440.7020014302718,38.70580284879977,1
56,4477.122435719226,3469.0129994548183,31.660400279434192,3
57,4888.90857166713,4440.155860112281,55.52312777745649,3
58,4329.631537717822,2654.4465333197077,49.56722305786402,2
59,1555.2072932499414,2158.8608019944327,37.64142086602418,1
60,153.11195078831477,4510.57700024623,78.60274447133837,4
61,4608.069807938171,5591.860329261112,13.740468948936982,3
62,3423.5054608364026,3191.9016540940806,30.245900842123337,2
63,3183.6259687994466,537.1856041007625,50.67866297424511,0
64,1014.0571943993377,2955.0020285076785,39.99369892211598,4
65,3990.5926247687557,1797.449944636742,53.5812005370254,0
66,5578.54684775618,2069.8969233509915,92.80741766522301,0
67,2554.7088113757236,5010.700508621846,33.177759852836544,4
68,45.681014316934025,3839.5813527885207,57.96186998858043,4
69,5602.924139750893,1084.6467203693946,61.37853242255038,0
70,2777.7461188837706,2035.0750656033126,47.49817125592621,2
71,2928.1311014885227,4264.6191544771045,58.105575459013345,3
72,5474.897273135327,3079.207045192737,37.47361913135724,3
73,4584.524135752079,1024.376623678475,55.68209103751229,0
74,436.27004209809957,5403.490142348058,25.66955173185569,4
75,3654.6592845854366,1093.4632038911082,73.080383463953,0
76,3633.415453004833,2579.9198057238127,17.65331127331225,2
77,5583.471117108711,1033.5905323517268,35.598520892215035,0
78,2636.2813263992366,813.1050829635486,19.48086675651329,1
79,2827.5333106524786,4924.949308672082,70.2525146471666,4
80,1903.7355917212983,4618.123536716458,45.92160813635509,4
81,5587.834911810184,562.3734497748093,123.39952411922872,0
82,4330.774272954151,5384.025682822464,105.90064745285144,3
83,2376.627967709827,411.22785455500343,32.73311305814523,1
84,1362.8751787571814,4793.245082090767,54.25707864545175,4
85,642.2765643857418,1098.2767293203513,74.0665482124118,1
86,2293.9582311691165,2797.9440143202446,43.043531048145304,2
87,1341.1727672685413,4345.77585304541,95.79386986575975,4
88,3968.1570858732925,5047.712933526668,61.52722993073518,3
89,4494.150624462756,1921.206006314302,216.07685264398992,0
90,1673.2058634207124,5025.380942103606,63.02466283880415,4
91,3690.2547837714,1735.6959586924186,45.31469938000312,2
92,1566.7026096958734,143.71869181456844,37.46250628195908,1
93,845.9713149920726,1613.1738130221618,78.06221694827863,1
94,4051.556243806673,4451.957009642268,10.642171595890842,3
95,148.9295846680987,2629.917401954157,76.6179581414897,1
96,3790.821402232343,2435.822803172645,99.46540095757729,2
97,3958.6554700695406,4652.591507515531,76.4392558802845,3
98,4528.4913112232825,2344.7025268719226,36.98823603735417,0
99,2368.3296996553822,5036.414672386224,59.34032938690104,4
100,3884.914717240203,2175.057674802154,78.69718375305473,2
101,3222.87208203933,5223.840770425886,49.74322443397307,3
102,3283.295230720339,4525.126208014643,75.3511889728099,3
103,3271.674445728226,4860.005170287146,62.17548389870728,3
104,2919.027977032205,1518.485038707228,42.55195507698872,2
105,2439.870230298465,457.94247321186316,33.41104123289708,1
106,5016.315284955604,2130.3483937455635,64.7093761779986,0
107,3019.3926384350057,1319.7969307724472,61.85886135836281,2
108,2404.7210413856833,3419.3175562748634,43.874194449764566,2
109,5480.157218622331,3852.7492257201925,25.876285818151413,3
110,3802.140764025685,4210.749238184519,62.76249982956832,3
111,348.0255635409256,113.95866388447233,58.82359206355101,1
112,4256.886496537772,2980.817084352995,37.844808235136,2
113,2488.405894444261,3920.803983110981,70.87479387167998,4
114,2002.8595357908432,4882.91702806093,64.8409029589113,4
115,2450.3422054530015,5388.663984788314,41.16081496636039,4
116,5129.599658257702,4905.612952435475,36.7132060747591,3
117,909.2565858861537,744.6748631166436,66.98895544746208,1
118,1791.2158510878928,560.2403810975449,66.17275800086027,1
119,1487.4094761832089,3012.0239575371024,64.34010703738102,4
120,1305.6608930549319,2895.2802843083296,13.391312755623199,4
121,7.962958753874375,5044.062102130794,161.0594626269687,4
122,1954.489930215435,1615.396057321001,94.21685946597113,1
123,2366.077626641759,3669.941488389484,47.421489871738395,4
124,3158.31888585694,4480.092859095721,127.54152074986953,3
125,5315.324994861132,1611.5469774834073,26.554095218322523,0
126,3498.4188018357245,2310.6921704656365,45.52786688171049,2
127,4196.092723756117,310.7256692143359,35.938142113632175,0
128,1226.1252418068127,428.02873626925,37.82692669152325,1
129,2271.0333662824974,4628.739519095704,63.41311391309121,4
130,967.6889205292539,3341.3059463051363,35.899168851593615,4
131,2943.449802195519,3857.1308034315407,90.62578114599438,3
132,4803.256159458703,3727.455012685125,59.37549111799153,3
133,4726.554329632431,3435.776280899155,70.46477293263904,3
134,1164.4942465287706,3338.633828002948,101.67803931762067,4
135,4819.787582845739,921.2995066400133,29.23793610690995,0
136,950.4346681201952,3821.2408028133154,54.61449629159729,4
137,2262.38636489489,1040.4941450279466,85.94705466183501,1
138,3119.545679104975,3059.6883816918603,47.09142185976861,2
139,681.1717114265977,1520.8692582726273,24.74193124041219,1
140,483.2537610203893,1516.8375337585992,19.836280180085076,1
141,3787.976741477002,204.2089744288198,30.071124476602602,0
142,3664.430735965857,4956.5054879704985,107.1214802637877,3
143,4262.296344958271,3706.6656624441594,39.17202573725608,3
144,3962.096365708083,1216.5090956344727,54.82147668388997,0
145,3587.6618070058244,2988.558997180695,23.135303489692923,2
146,3853.5967902752736,3888.275269794929,23.790019605402083,3
147,693.6166383974066,3524.184702839533,93.08119069031517,4
148,63.59194372831338,3088.116227464115,74.37187018845574,4
149,3735.0689568432867,39.036500804428506,87.95804222300725,0
150,4451.208967045444,4669.853799049518,69.91419611575039,3
151,3205.301651218238,415.61820644398284,40.63740427866016,0
152,4178.86268589366,1661.7152116400266,18.623871812965852,0
153,942.4786234175068,3426.5610523223254,56.63568872070821,4
154,1738.7123840394659,3792.5385063295,21.491792811122576,4
155,2840.9622832769705,1527.173357539995,43.3973017890226,2
156,2414.999195676526,3010.228350535676,42.06371445743363,2
157,515.0191217310276,2285.604542772135,62.21169275670731,1
158,17.552800309823212,2430.31786873661,24.187893703861903,1
159,4263.710290364752,2031.7846992148209,23.65468207688346,0
160,4948.7389010253755,5423.801790212217,82.81574820358047,3
161,5074.63373328698,1634.2999761271856,45.640096449094656,0
162,2510.513958970203,5524.80552478221,75.39324860415624,4
163,3135.3767110976105,5011.4668963696595,45.31218627249403,3
164,4268.089244662909,3188.834821522582,19.25138684947241,2
165,2549.7786302401305,3401.400420161577,37.32959246418368,2
166,4585.989229354373,720.2350349237375,70.42522068588904,0
167,4279.410985554725,5152.718837305191,65.09430107925103,3
168,675.4530542557665,5342.751530980618,43.54361827436147,4
169,2561.856429821855,4888.316679217639,48.09026379561096,4
170,2363.3924901212563,4961.131218204671,100.40638278013076,4
171,2138.737989255814,5270.578329938096,61.47337114835781,4
172,1410.117964296349,502.55961095265917,46.911829601305115,1
173,1240.7901795427983,2553.8276954341436,124.90733653089771,1
174,2359.9102508005776,3291.5172892023356,88.70335407067166,2
175,1198.6829964184249,1310.818457241673,140.78740128182102,1
176,4075.8175297575945,5131.64309001618,136.74573234060995,3
177,3463.448407621996,1259.606277685198,66.07039606714625,0
178,4044.2643953783495,4328.290703967123,37.13311506695143,3
179,5193.491543068868,3484.8537154588507,21.549872552769614,3
180,2761.3068281940173,2936.234256029074,26.64257069110195,2
181,1865.389571770376,2766.5120925286856,59.14204651330586,4
182,3729.1130340435534,3492.6109402341717,24.011734276980427,2
183,5436.791328891902,4794.884749871327,32.75150989784745,3
184,816.9335206917192,4378.798974408482,45.24492275605474,4
185,798.7650056469744,123.47928312786381,45.75857207854208,1
186,462.5910459261321,966.5115300646145,35.27419820847912,1
187,3370.4782398783254,1776.2012887084718,44.94877202388643,2
188,630.7844861688425,2425.344836828997,26.830651290410152,1
189,852.0281265090011,4581.179360112551,91.30949635566124,4
190,3932.307653891578,3524.491079574046,46.95125422689744,2
191,4300.989981767821,4841.47117218427,51.72792569803783,3
192,572.7463287197833,82.1875938733218,32.646886338649466,1
193,529.2684990426658,3490.1658163019183,44.771979323484324,4
194,3493.450395011137,4530.121535601193,37.20042671330894,3
195,5089.691618423403,584.4549797636948,39.87603020882406,0
196,1454.6766680793628,534.5111577298426,82.99664391715349,1
197,5351.382521753191,2382.4845592719234,43.19794728095087,0
198,2169.916558096897,3100.814340089788,23.10658193966948,4
199,1035.8686290231399,339.48497686441806,75.82130057230091,1
200,1956.5723341445575,1734.391537816479,31.958902731460842,1
201,4559.637128879932,1583.7528369518345,58.038676200701744,0
202,3896.8600565136508,2446.4696712163504,50.117285090807975,2
203,2442.0291941319306,4190.532234542088,25.76334763897927,4
204,3158.01271750045,2744.77732352196,64.49807519695904,2
205,2902.108067041489,4127.909387601971,47.75989184783797,3
206,3753.9630812854234,3260.118872827479,41.5886071744176,2
207,2274.4465635169386,2220.850969608319,20.256564802009745,2
208,765.8579828888072,702.9170729248226,22.639069487727046,1
209,2597.3947333216192,2974.8876309337143,57.38779534972116,2
210,2162.8717908885665,260.62683289644207,82.86876101719169,1
211,5018.691706943672,2231.499850858623,43.14409401640676,0
212,3456.5164829058135,2189.067684201186,42.81796667886402,2
213,218.00443087565768,619.0152943901285,127.26389901091893,1
214,3797.6069992349435,1002.563202018368,75.24760938742386,0
215,2005.5506988717707,699.5136745711784,53.043168545902205,1
216,5471.806185244421,5621.156729003236,30.452449820248685,3
217,2593.693307033408,3798.8398765599613,47.03956986010486,3
218,4935.383531284931,364.13388991814276,57.45140576404491,0
219,5074.582293217808,5272.953349301675,28.426525459211543,3
220,302.2020595457469,54.810015117857496,62.7796125777192,1
221,5240.117468944123,1516.8406828188547,69.04050409036627,0
222,5245.030710075781,3612.9476368083447,20.289534709354964,3
223,3755.358994798219,5074.124965619536,88.03070898593435,3
224,1411.7416672720947,2688.0504937295605,32.63529000380518,4
225,5477.572421946194,716.4608599022936,104.35230499494736,0
226,5245.298301635042,2471.013723041281,45.74451790481132,0
227,555.3970715363948,3191.476559314816,62.64415183135564,4
228,1717.1457811301882,3369.9256069911476,31.778594203405763,4
229,2390.5741926827723,3140.5634610490542,28.094504106654345,2
230,4662.8513953169595,1751.6927884174333,14.437226446762043,0
231,4799.4749598327,1104.5027695513797,64.23107848829918,0
232,34.17725082172236,3655.751753616267,49.87195562309223,4
233,4382.592372020854,2256.926846544579,38.66228438987619,0
234,1590.585940410921,1764.4690680785418,115.05731587818498,1
235,2923.3865201475724,1830.8955049466458,144.74002388217468,2
236,3682.064817031439,1703.9726891135751,53.53694428834428,0
237,567.0732964678275,2865.593453411641,22.38681299122965,1
238,4187.645347955945,1812.1707949574957,46.7283518039938,0
239,167.53369286515579,4903.3143082897295,31.812463228842486,4
240,4796.534228437476,2913.7092300890577,25.650342419612333,3
241,2162.8938439795124,3512.9173613670587,46.84932619223906,4
242,3081.3304007276274,2414.5173717859097,44.1627191820705,2
243,4370.917348164824,66.73136952382644,42.44146259490804,0
244,2933.3597360329036,2320.2687739472335,72.54199344196164,2
245,4429.637087576615,4439.875049403365,56.5159146132662,3
246,5520.599181963583,4607.006035229727,59.61981585877855,3
247,5206.655414313441,2802.8034799509282,17.511283060107807,3
248,3744.407688821221,1142.791309895965,41.144979895611925,0
249,5539.746778505236,5034.759935252514,25.776496587305825,3
250,507.34647632915835,3637.667375578643,94.56890905524152,4
251,2136.8513548378664,3080.976852064455,72.08416185998153,4
252,476.4424571073563,291.9357395381543,116.11293183763871,1
253,1034.0670945186412,5408.161218317759,113.15618031365632,4
254,1802.6254900498893,2261.009362955486,23.91819084707763,1
255,2813.57285361755,3432.6371612880266,31.989266756169155,2
