id,x,y,k_limit
0,1619.2644102790584,829.5613341114795,57.872241093758326
1,4863.584391075395,5125.352688411336,13.277850139540197
2,2490.5091495038164,2731.806356620361,102.76719711156971
3,3689.4409246735213,401.1057370926724,44.203148443703554
4,3599.9741395373217,2972.6043222065096,57.344560117732414
5,1413.1554514146978,5364.174400745933,21.336930345820285
6,2072.3849664687878,2520.977258385403,59.677905670361454
7,5035.441542447865,448.00121028103644,12.565396959120593
8,4479.301729958229,4084.39548553225,55.54790981564185
9,4614.188512099662,512.0678911213813,39.05662875248725
10,3006.687746166551,3572.755073099886,60.80514509484692
11,108.58621942813781,5360.11385552501,59.43262277468234
12,5329.996286734462,5568.291913204349,48.358794931981826
13,98.20654028730286,4376.258139267859,27.36313941464149
14,4688.102595054976,3233.736685285438,19.034414089187564
15,1345.6616504865108,2430.120964330004,41.78195124119752
16,5540.473483595193,89.01954956658919,41.37056699181315
17,623.8210176150175,2527.5515130061312,35.44255080545254
18,2250.851885776213,1457.5480482889152,53.823104598198704
19,4417.173405895156,1824.3453887778471,34.195903475524375
20,4768.655466909816,3293.463815485071,127.4004089711987
21,4190.952565482076,632.8882029416213,30.078963411874273
22,3581.8840111726668,1698.8377307836906,99.71753047369415
23,77.17847136267022,841.0044277145846,21.374125399735327
24,2831.127044306217,2045.438441200638,42.08900799239194
25,4932.269115140352,4894.960142659828,73.54093707172723
26,1194.60642568088,5446.318283221115,62.3188175944208
27,3563.645704746068,4104.537916929289,130.3224800438264
28,4771.578808785166,3010.0007045656293,51.384880422681164
29,1500.7515381565318,1753.5394716967921,31.892428099546954
30,991.4718828864126,1878.55897488083,30.823947481408275
31,4528.7887237865625,3895.5730852611105,37.998810165653495
32,4984.077839020478,2348.103237882614,112.19868942818401
33,2510.65319900929,4330.347167614118,35.450599709364816
34,539.1037186457149,2769.083416047057,68.06410101831688
35,1556.6277197545605,5518.126529150599,25.322324775558215
36,4195.468709664939,913.7613421804222,29.08727023943567
37,4591.983009423004,2390.0760915548094,59.59684908293459
38,370.19767206622447,957.3040962259051,43.62204897658441
39,1864.4923585114955,581.7638111410016,62.81463669662646
40,2981.0627664994986,17.73293724624364,78.96019790106322
41,787.4741934920381,4292.647741439329,63.03809611358561
42,5543.183493937549,3007.6809481206083,48.448273966565495
43,4808.222160771088,4116.891618792415,25.770596347148253
44,3506.034445568083,2093.1283558746804,33.379916521005235
45,3333.1635617560273,2988.242420263917,28.65736555039214
46,984.0117157146298,5297.536768605394,22.209839225365126
47,1496.248765271964,1970.5261553497385,69.63852345440087
48,2252.3770681111027,3021.110615846077,37.18558608970895
49,4645.1079585082,2928.6180336159587,45.08434438136695
50,1155.889947304135,3734.124648503036,32.80076556232565
51,764.9748002694266,1798.1063715653931,44.437347845346196
52,325.96953626011793,2789.8145724715287,74.08655484430031
53,629.2531100089162,3816.9592226372133,41.815326107696144
54,4066.828780043492,3322.8770478981637,41.40267165571375
55,2729.654534209076,2031.5631902741484,18.79200181694527
56,2966.232660563198,4070.0107175568446,94.52557223177885
57,353.0078855314475,839.7201746384418,33.293000947051816
58,2710.4687184260883,1245.27815421216,35.25198327399014
59,610.7450312872816,5434.034035434041,67.27236721280998
60,3069.6865059611923,4475.69683435031,43.86832283328284
61,4697.177969031549,637.552200513577,81.8683059360694
62,1321.7865930194753,497.0420624075742,25.082595051809072
63,2188.774882956037,897.3127624632644,70.40171347126106
64,4169.035045193053,1481.8833313011025,35.217051327089
65,646.3958813429613,4312.241269819135,80.74152820811204
66,2674.7875591387265,3312.1998757232004,36.2373769128492
67,5196.546400977056,4048.54223154486,38.04667850366399
