source,target
0,14
0,41
0,77
0,96
0,98
0,246
0,268
0,306
0,386
0,395
0,410
0,457
0,496
0,516
0,580
0,606
0,630
0,692
0,720
0,733
0,800
0,808
0,852
0,862
0,964
1,16
1,53
1,62
1,74
1,80
1,138
1,160
1,165
1,171
1,204
1,206
1,215
1,219
1,245
1,271
1,287
1,324
1,344
1,379
1,386
1,401
1,404
1,421
1,457
1,462
1,482
1,501
1,522
1,523
1,534
1,542
1,551
1,567
1,582
1,595
1,600
1,670
1,674
1,676
1,681
1,683
1,706
1,720
1,739
1,800
1,813
1,864
1,883
1,885
1,891
1,901
1,903
1,913
1,918
1,929
1,932
1,973
2,5
2,24
2,46
2,66
2,109
2,110
2,122
2,154
2,156
2,184
2,222
2,228
2,230
2,313
2,314
2,327
2,350
2,357
2,375
2,407
2,425
2,427
2,493
2,552
2,561
2,594
2,605
2,606
2,645
2,658
2,667
2,684
2,690
2,735
2,842
2,845
2,846
2,862
2,898
2,914
2,930
3,23
3,51
3,84
3,114
3,121
3,184
3,197
3,251
3,259
3,270
3,297
3,307
3,340
3,345
3,402
3,403
3,414
3,468
3,475
3,515
3,538
3,549
3,557
3,563
3,621
3,633
3,712
3,715
3,726
3,777
3,927
3,961
4,21
4,22
4,64
4,89
4,92
4,102
4,113
4,119
4,134
4,140
4,147
4,154
4,155
4,178
4,182
4,198
4,211
4,216
4,251
4,318
4,334
4,340
4,356
4,381
4,455
4,458
4,479
4,485
4,493
4,507
4,578
4,603
4,609
4,644
4,748
4,749
4,763
4,784
4,791
4,794
4,836
4,901
4,926
4,929
4,950
4,967
5,16
5,33
5,53
5,59
5,78
5,88
5,110
5,123
5,125
5,143
5,167
5,209
5,227
5,228
5,251
5,253
5,262
5,271
5,274
5,278
5,302
5,337
5,349
5,382
5,387
5,418
5,450
5,499
5,516
5,568
5,569
5,570
5,571
5,607
5,613
5,632
5,660
5,683
5,685
5,695
5,704
5,721
5,748
5,760
5,785
5,786
5,814
5,864
5,882
5,903
5,929
5,994
6,32
6,40
6,97
6,114
6,126
6,134
6,137
6,142
6,160
6,183
6,199
6,231
6,304
6,316
6,317
6,319
6,334
6,362
6,374
6,378
6,400
6,408
6,413
6,435
6,441
6,476
6,495
6,505
6,528
6,529
6,542
6,607
6,609
6,627
6,631
6,639
6,645
6,653
6,683
6,696
6,701
6,715
6,739
6,747
6,756
6,758
6,759
6,789
6,791
6,796
6,819
6,838
6,849
6,888
6,897
6,903
6,906
6,909
6,934
6,948
6,954
6,957
6,981
6,996
7,58
7,80
7,107
7,262
7,287
7,303
7,331
7,380
7,383
7,458
7,488
7,496
7,542
7,566
7,595
7,613
7,626
7,629
7,679
7,691
7,709
7,716
7,764
7,788
7,847
7,922
7,925
7,966
8,21
8,62
8,72
8,87
8,102
8,108
8,117
8,143
8,160
8,165
8,189
8,221
8,246
8,270
8,271
8,275
8,300
8,311
8,339
8,344
8,382
8,391
8,393
