source,target
0,14
0,34
0,77
0,101
0,114
0,116
0,140
0,174
0,186
0,193
0,230
0,268
0,282
0,306
0,415
0,419
0,495
0,526
0,555
0,581
0,594
0,608
0,652
0,654
0,655
0,708
0,725
0,764
0,766
0,789
0,844
0,858
0,887
0,956
0,966
0,985
1,78
1,97
1,103
1,106
1,110
1,121
1,133
1,144
1,153
1,175
1,181
1,195
1,225
1,236
1,237
1,245
1,246
1,250
1,270
1,282
1,290
1,314
1,338
1,376
1,377
1,379
1,383
1,400
1,411
1,413
1,453
1,463
1,488
1,506
1,530
1,543
1,548
1,550
1,551
1,582
1,583
1,585
1,586
1,618
1,645
1,646
1,659
1,673
1,685
1,695
1,696
1,703
1,738
1,746
1,785
1,804
1,824
1,844
1,897
1,907
1,920
1,923
1,931
1,976
2,66
2,104
2,108
2,136
2,162
2,170
2,180
2,184
2,201
2,276
2,351
2,353
2,366
2,459
2,470
2,524
2,584
2,622
2,671
2,942
2,968
3,18
3,83
3,119
3,136
3,200
3,423
3,473
3,533
3,582
3,600
3,622
3,714
3,736
3,759
3,774
3,828
3,855
3,866
3,960
3,989
4,10
4,15
4,62
4,110
4,128
4,133
4,201
4,226
4,245
4,309
4,319
4,344
4,387
4,396
4,433
4,440
4,480
4,492
4,511
4,530
4,536
4,540
4,550
4,585
4,586
4,618
4,658
4,666
4,695
4,703
4,752
4,773
4,833
4,841
4,860
4,864
4,876
4,907
4,912
4,923
4,924
4,927
4,929
4,945
4,967
5,74
5,282
5,370
5,389
5,407
5,444
5,465
5,523
5,572
5,638
5,668
5,682
5,760
5,786
5,859
5,867
5,902
5,950
6,47
6,116
6,125
6,140
6,149
6,164
6,184
6,202
6,211
6,258
6,283
6,315
6,330
6,343
6,374
6,391
6,401
6,465
6,537
6,555
6,565
6,572
6,596
6,617
6,634
6,655
6,667
6,682
6,704
6,706
6,726
6,743
6,760
6,815
6,824
6,869
6,882
6,911
6,934
6,944
6,950
6,977
6,999
7,53
7,163
7,180
7,189
7,232
7,276
7,281
7,291
7,293
7,331
7,356
7,388
7,420
7,454
7,464
7,503
7,584
7,645
7,657
7,734
7,744
7,757
7,778
7,780
7,791
7,832
7,870
7,898
7,942
7,959
8,33
8,40
8,43
8,44
8,45
8,71
8,79
8,91
8,106
8,109
8,112
8,118
8,132
8,151
8,159
8,194
8,202
8,204
8,229
8,231
8,232
8,242
8,290
8,299
8,305
8,311
8,335
8,344
8,375
8,379
8,394
8,395
8,398
8,404
8,427
8,446
8,453
8,478
8,479
8,480
8,484
8,490
8,493
8,501
8,520
8,553
8,554
8,630
8,664
8,705
8,712
8,716
8,722
8,731
8,752
8,779
8,785
8,792
8,798
8,809
8,829
8,850
8,899
8,900
8,903
8,921
8,931
8,949
8,950
8,953
9,39
9,71
9,123
9,137
9,151
9,202
9,290
9,303
9,316
9,381
9,408
9,443
9,496
9,605
9,728
9,750
9,809
9,816
9,827
9,875
9,939
10,75
10,81
10,88
10,133
10,141
10,232
10,244
10,245
10,253
10,263
10,301
10,308
10,309
10,334
10,363
10,371
10,376
10,385
10,413
10,454
10,463
10,471
10,480
10,492
10,506
10,511
10,520
10,540
10,563
10,580
10,585
10,624
10,638
10,658
10,694
10,695
10,703
10,719
10,734
10,738
10,805
10,860
10,863
10,870
10,907
10,945
10,967
10,973
10,996
11,68
11,87
11,114
11,174
11,183
11,200
11,207
11,292
11,329
11,359
11,416
11,421
11,475
11,486
11,498
11,514
11,521
11,524
11,604
11,612
11,631
11,663
11,673
11,686
11,774
11,875
11,911
11,938
11,965
12,24
12,142
12,198
12,226
12,228
12,260
12,325
12,347
12,357
12,368
12,369
12,375
12,422
12,488
12,494
12,548
12,623
12,636
12,688
12,714
12,779
12,834
12,850
12,890
12,892
12,932
12,962
12,964
13,20
13,34
13,36
13,50
13,63
13,73
13,74
13,93
13,101
13,135
13,140
13,146
13,150
13,198
13,214
13,218
13,222
13,256
13,280
13,297
13,312
13,317
13,348
13,412
13,434
13,441
13,477
13,497
13,515
13,552
13,581
13,602
13,609
13,635
13,650
13,652
13,678
13,692
13,693
13,724
13,761
13,797
13,799
13,814
13,841
13,845
13,858
13,895
13,913
13,919
13,947
13,948
13,953
13,954
13,971
14,32
14,50
14,81
14,93
14,121
14,122
14,168
14,244
14,279
14,285
14,299
14,308
14,310
14,334
14,337
14,359
14,376
14,386
14,387
14,388
14,390
14,434
14,461
14,463
14,475
14,476
14,484
14,487
14,532
14,582
14,587
14,593
14,624
14,626
14,636
14,666
14,679
14,680
14,695
14,733
14,739
14,747
14,753
14,754
14,780
14,804
14,837
14,896
14,926
14,939
14,947
14,951
15,37
15,105
15,156
15,178
15,243
15,253
15,344
15,371
15,403
15,416
15,418
15,441
15,451
15,462
15,476
15,506
15,525
15,534
15,553
15,563
15,569
15,578
15,580
15,615
15,625
15,666
15,734
15,777
15,782
15,788
15,803
15,806
15,820
15,823
15,834
15,846
15,870
15,883
15,916
15,943
15,946
15,951
15,972
16,28
16,35
16,38
16,53
16,63
16,64
16,82
16,83
16,87
16,118
16,125
16,132
16,134
16,137
16,190
16,196
16,197
16,210
16,211
16,237
16,255
16,258
16,265
16,277
16,280
16,297
16,329
16,339
16,374
16,381
16,388
16,402
16,416
16,438
16,456
16,471
16,498
16,500
16,504
16,509
16,510
16,529
16,535
16,546
16,594
16,600
16,605
16,612
16,621
16,640
16,654
16,667
16,668
16,678
16,709
16,722
16,728
16,741
16,756
16,766
16,779
16,781
16,805
16,807
16,809
16,826
16,831
16,838
16,854
16,858
16,861
16,872
16,919
16,922
16,928
16,939
16,944
16,950
17,27
17,65
17,68
17,82
17,125
17,130
17,147
17,172
17,183
17,190
17,207
17,277
17,298
17,313
17,346
17,449
17,458
17,471
17,498
17,500
17,513
17,514
17,521
17,523
17,546
17,572
17,578
17,631
17,640
17,678
17,686
17,718
17,728
17,729
17,741
17,756
17,767
17,805
17,839
17,847
17,848
17,859
17,867
17,875
17,904
17,906
17,907
17,914
17,934
17,938
17,957
17,966
17,970
18,58
18,83
18,108
18,136
18,163
18,206
18,216
18,234
18,239
18,254
18,304
18,348
18,352
18,408
18,459
18,524
18,596
18,619
18,697
18,714
18,774
18,891
18,965
19,30
19,53
19,119
19,152
19,165
19,168
19,216
19,239
19,274
19,282
19,293
19,321
19,336
19,365
19,421
19,468
19,474
19,475
19,535
19,574
19,578
19,591
19,615
19,616
19,679
19,681
19,721
19,725
19,733
19,751
19,795
19,796
19,818
19,953
19,957
19,992
19,994
20,27
20,87
20,121
20,128
20,154
20,166
20,194
20,205
20,212
20,214
20,218
20,272
20,295
20,321
20,322
20,345
20,367
20,378
20,386
20,429
20,432
20,433
20,450
20,485
20,494
20,548
20,601
20,615
20,649
20,717
20,721
20,729
20,732
20,735
20,747
20,753
20,754
20,769
20,772
20,777
20,785
20,928
20,946
20,948
20,961
20,973
21,72
21,91
21,217
21,229
21,305
21,443
21,508
21,556
21,643
21,772
21,811
21,835
21,918
21,990
22,71
22,116
22,132
22,217
22,241
22,257
22,261
22,299
22,301
22,328
22,358
22,388
22,394
22,397
22,429
22,481
22,485
22,490
22,585
22,607
22,633
22,643
22,705
22,767
22,816
22,829
22,896
22,903
22,934
22,965
22,971
22,997
23,115
23,129
23,227
23,229
23,231
23,317
23,318
23,327
23,364
23,395
23,446
23,493
23,532
23,553
23,623
23,722
23,792
23,794
23,798
23,816
23,835
23,844
23,873
23,984
23,993
24,32
24,92
24,99
24,113
24,126
24,133
24,157
24,158
24,161
24,195
24,202
24,212
24,226
24,244
24,287
24,305
24,357
24,412
24,418
24,478
24,487
24,502
24,539
24,609
24,611
24,627
24,687
24,688
24,717
24,721
24,723
24,729
24,738
24,754
24,769
24,825
24,841
24,851
24,925
24,948
24,949
24,961
24,964
25,27
25,33
25,34
25,48
25,63
25,64
25,109
25,112
25,120
25,131
25,134
25,135
25,143
25,149
25,198
25,199
25,214
25,242
25,268
25,294
25,317
25,339
25,344
25,345
25,369
25,377
25,383
25,406
25,468
25,558
25,565
25,581
25,607
25,624
25,656
25,687
25,692
25,703
25,708
25,716
25,729
25,749
25,771
25,797
25,805
25,845
25,895
25,949
25,953
25,966
25,986
25,987
25,988
25,994
26,83
26,136
26,262
26,285
26,352
26,486
26,619
26,638
26,642
26,668
26,706
26,762
26,776
26,828
26,965
26,983
27,34
27,45
27,48
27,112
27,114
27,131
27,132
27,139
27,149
27,150
27,166
27,169
27,190
27,191
27,198
27,208
27,209
27,317
27,328
27,340
27,347
27,380
27,402
27,406
27,435
27,439
27,465
27,468
27,477
27,509
27,518
27,565
27,594
27,632
27,645
27,665
27,686
27,716
27,722
27,741
27,750
27,768
27,805
27,809
27,820
27,824
27,865
27,922
27,938
27,948
27,987
27,994
28,61
28,133
28,176
28,190
28,197
28,238
28,251
28,265
28,277
28,302
28,401
28,434
28,458
28,483
28,500
28,542
28,567
28,577
28,640
28,662
28,767
28,781
28,799
28,839
28,882
28,894
28,915
28,934
28,975
28,993
29,33
29,41
29,64
29,134
29,142
29,152
29,154
29,194
29,208
29,217
29,238
29,242
29,260
29,281
29,313
29,337
29,368
29,369
29,384
29,398
29,403
29,467
29,485
29,492
29,555
29,557
29,623
29,664
29,709
29,731
29,771
29,798
29,819
29,836
29,925
29,949
29,986
30,32
30,87
30,111
30,138
30,146
30,239
30,240
30,258
30,273
30,275
30,280
30,294
30,326
30,342
30,391
30,393
30,491
30,509
30,532
30,558
30,631
30,676
30,718
30,725
30,745
30,821
30,945
30,971
31,123
31,151
31,202
31,223
31,280
31,296
31,309
31,380
31,449
31,455
31,602
31,701
31,766
31,792
31,809
31,814
31,816
31,905
32,50
32,100
32,122
32,152
32,202
32,244
32,274
32,292
32,294
32,301
32,342
32,349
32,355
32,358
32,371
32,376
32,392
32,427
32,445
32,489
32,490
32,508
32,532
32,536
32,556
32,586
32,601
32,603
32,606
32,609
32,624
32,629
32,638
32,644
32,690
32,710
32,721
32,729
32,813
32,828
32,843
32,896
32,951
32,995
33,71
33,74
33,117
33,129
33,150
33,214
33,217
33,229
33,242
33,250
33,271
33,296
33,360
33,366
33,467
33,490
33,496
33,508
33,547
33,605
33,611
33,675
33,687
33,712
33,811
33,835
33,836
33,908
34,63
34,109
34,123
34,134
34,146
34,179
34,184
34,186
34,198
34,223
34,228
34,256
34,261
34,333
34,359
34,364
34,394
34,529
34,576
34,581
34,602
34,652
34,687
34,941
34,970
35,43
35,60
35,93
35,116
35,123
35,137
35,138
35,141
35,149
35,179
35,191
35,196
35,205
35,209
35,258
35,265
35,268
35,298
35,303
35,340
35,347
35,369
35,381
35,408
35,477
35,509
35,510
35,526
35,537
35,576
35,602
35,620
35,654
35,684
35,704
35,708
35,729
35,748
35,750
35,760
35,761
35,768
35,779
35,781
35,858
35,886
35,899
35,902
35,911
35,915
35,969
35,977
35,984
35,987
36,64
36,74
