source,target
0,3
0,14
0,19
0,34
0,37
0,40
0,67
0,83
0,104
0,110
0,123
0,124
0,127
0,152
0,158
0,170
0,226
0,246
0,255
0,258
0,270
0,285
0,294
0,406
0,409
0,415
0,432
0,433
0,455
0,495
0,496
0,498
0,506
0,508
0,515
0,518
0,521
0,532
0,534
0,547
0,567
0,574
0,608
0,615
0,640
0,652
0,657
0,735
0,737
0,742
0,778
0,794
0,805
0,842
0,865
0,885
0,911
0,953
0,959
0,963
0,981
0,996
1,12
1,64
1,151
1,162
1,164
1,170
1,187
1,204
1,230
1,257
1,259
1,262
1,289
1,302
1,371
1,382
1,387
1,389
1,520
1,529
1,553
1,558
1,569
1,577
1,584
1,591
1,615
1,727
1,728
1,822
1,825
1,867
1,878
1,892
1,906
1,913
1,914
1,944
1,949
1,950
1,974
2,27
2,57
2,101
2,109
2,132
2,231
2,238
2,299
2,305
2,363
2,394
2,402
2,436
2,438
2,493
2,513
2,517
2,556
2,617
2,618
2,623
2,641
2,653
2,679
2,701
2,707
2,738
2,753
2,758
2,763
2,782
2,794
2,801
2,823
2,827
2,829
2,835
2,850
2,880
2,882
2,887
2,895
2,925
2,939
2,944
2,973
2,981
2,985
3,19
3,103
3,260
3,265
3,342
3,376
3,409
3,472
3,476
3,495
3,534
3,550
3,574
3,588
3,608
3,613
3,616
3,640
3,642
3,659
3,674
3,689
3,720
3,804
3,857
3,882
3,892
3,911
3,921
3,948
3,949
3,959
3,996
4,17
4,83
4,92
4,121
4,143
4,147
4,177
4,223
4,246
4,249
4,264
4,265
4,275
4,277
4,300
4,328
4,335
4,342
4,347
4,351
4,373
4,376
4,384
4,390
4,428
4,429
4,437
4,479
4,512
4,522
4,530
4,543
4,584
4,602
4,625
4,636
4,646
4,647
4,702
4,712
4,722
4,723
4,726
4,794
4,800
4,826
4,861
4,874
4,886
4,905
4,932
4,979
5,50
5,253
5,330
5,341
5,350
5,423
5,438
5,510
5,618
5,621
5,641
5,664
5,688
5,701
5,812
5,827
5,895
5,911
5,939
5,973
6,33
6,48
6,63
6,80
6,111
6,113
6,127
6,129
6,143
6,164
6,173
6,206
6,215
6,225
6,245
6,251
6,261
6,267
6,296
6,358
6,378
6,382
6,384
6,385
6,468
6,469
6,522
6,573
6,609
6,612
6,692
6,730
6,731
6,750
6,783
6,799
6,802
6,813
6,828
6,832
6,837
6,851
6,858
6,910
6,911
6,927
6,938
6,979
6,984
7,13
7,14
7,40
7,113
7,166
7,182
7,194
7,202
7,204
7,353
7,366
7,432
7,453
7,467
7,475
7,496
7,503
7,529
7,532
7,534
7,567
7,570
7,591
7,592
7,599
7,609
7,725
7,735
7,785
7,810
7,843
7,865
7,875
7,900
7,944
7,996
8,22
8,31
8,55
8,127
8,195
8,205
8,224
8,241
8,269
8,307
8,325
8,334
8,401
8,415
8,437
8,471
8,472
8,474
8,481
8,503
8,515
8,538
8,573
8,616
8,644
8,694
8,729
8,741
8,748
8,750
8,754
8,771
8,802
8,831
8,836
8,839
8,881
8,893
8,921
9,17
9,51
9,73
9,126
9,142
9,163
9,178
9,217
9,219
9,229
9,266
9,348
9,350
9,361
9,407
9,416
9,425
9,427
9,428
9,433
9,434
9,449
9,463
9,466
9,473
9,477
9,483
9,502
9,516
9,533
9,543
9,582
9,609
9,628
9,634
9,643
9,668
9,689
9,722
9,739
9,749
9,755
9,785
9,786
9,790
9,795
9,819
9,862
9,880
9,884
9,905
9,908
9,915
9,925
9,940
9,983
9,989
10,15
10,21
10,62
10,118
10,123
10,144
10,167
10,194
10,256
10,257
10,276
10,287
10,318
10,332
10,345
10,357
10,362
10,430
10,497
10,503
10,555
10,570
10,603
10,609
10,625
10,641
10,661
10,663
10,666
10,678
10,682
10,716
10,766
10,832
10,871
10,872
10,884
10,906
10,913
10,914
10,936
10,975
10,993
10,994
10,995
11,22
11,26
11,81
11,112
11,119
11,127
11,154
11,186
11,206
11,224
11,251
11,270
11,272
11,288
11,290
11,326
11,333
11,378
11,421
11,423
11,472
11,501
11,514
11,518
11,525
11,534
11,607
11,625
11,635
11,644
11,681
11,686
11,720
11,729
11,743
11,748
11,813
11,819
11,824
11,836
11,854
11,893
11,910
11,921
11,923
12,35
12,38
12,62
12,64
12,118
12,144
12,162
12,171
12,194
12,202
12,242
12,262
12,279
12,294
12,298
12,303
12,321
12,358
12,448
12,461
12,490
12,529
12,536
12,549
12,558
12,567
12,575
12,577
12,590
12,591
12,609
12,663
12,666
12,667
12,682
12,683
12,694
12,699
12,710
12,727
12,806
12,814
12,822
12,825
12,848
12,849
12,871
12,878
12,897
12,913
12,914
12,950
12,991
13,40
13,45
13,146
13,170
13,182
13,204
13,229
13,232
13,259
13,262
13,269
13,290
13,292
13,327
13,329
13,371
13,383
13,400
13,406
13,432
13,496
13,514
13,515
13,529
13,567
13,568
13,591
13,592
13,666
13,674
13,725
13,786
13,822
13,828
13,850
13,875
13,897
13,950
13,988
13,994
14,55
14,143
14,182
14,225
14,290
14,345
14,358
14,377
14,382
14,448
14,496
14,498
14,506
14,515
14,532
14,600
14,601
14,608
14,637
14,642
14,644
14,647
14,657
14,710
14,717
14,735
14,754
14,772
14,794
14,804
14,818
14,843
14,865
14,892
14,897
14,916
14,945
14,996
15,16
15,17
15,64
15,77
15,86
15,123
15,146
15,167
15,175
15,194
15,197
15,222
15,244
15,248
15,256
15,257
15,287
15,310
15,382
15,413
15,490
15,555
15,568
15,593
15,658
15,666
15,786
15,833
15,848
15,872
15,884
15,914
15,941
16,79
16,97
16,156
16,168
16,185
16,279
16,287
16,324
16,332
16,336
16,359
16,371
16,379
16,390
16,399
16,423
16,526
16,542
16,568
16,575
16,593
16,609
16,640
16,670
16,710
16,738
16,783
16,816
16,834
16,843
16,867
16,891
16,922
16,930
16,956
16,985
17,18
17,29
17,38
17,41
17,48
17,71
17,100
17,126
17,155
17,157
17,186
17,197
17,203
17,207
17,209
17,211
17,218
17,226
17,234
17,243
17,249
17,251
17,264
17,284
17,328
17,331
17,336
17,337
17,340
17,342
17,350
17,360
17,366
17,376
17,395
17,433
17,438
17,454
17,477
17,487
17,489
17,511
17,519
17,522
17,530
17,534
17,538
17,549
17,553
17,562
17,580
17,636
17,641
17,652
17,656
17,679
17,699
17,701
17,711
17,712
17,764
17,790
17,820
17,826
17,837
17,839
17,851
17,857
17,864
17,874
17,876
17,880
17,881
17,886
17,889
17,897
17,905
17,909
17,924
17,970
17,975
17,998
18,36
18,38
18,84
18,104
18,106
18,132
18,177
18,253
18,254
18,268
18,276
18,301
18,309
18,317
18,330
18,338
18,340
18,344
18,463
18,465
18,510
18,555
18,621
18,629
18,630
18,641
18,650
18,688
18,703
18,709
18,714
18,749
18,755
18,758
18,782
18,801
18,814
18,823
18,826
18,829
18,835
18,866
18,880
18,901
18,925
18,968
18,973
19,55
19,154
19,175
19,283
19,345
19,357
19,408
19,421
19,477
19,487
19,495
19,523
19,550
19,586
19,588
19,624
19,664
19,671
19,804
19,817
19,857
19,884
19,892
19,911
19,948
19,949
19,960
19,975
20,24
20,53
20,182
20,409
20,432
20,453
20,478
20,615
20,700
20,734
20,785
20,786
20,913
20,949
21,24
21,27
21,70
21,84
21,87
21,99
21,123
21,130
21,144
21,155
21,162
21,175
21,184
21,187
21,197
21,244
21,250
21,257
21,287
21,293
21,332
21,353
21,406
21,427
21,475
21,486
21,497
21,501
21,525
21,544
21,552
21,558
21,569
21,575
21,584
21,593
21,599
21,609
21,651
21,658
21,678
21,683
21,695
21,700
21,727
21,728
21,797
21,803
21,810
21,819
21,821
21,825
21,871
21,879
21,884
21,888
21,906
21,930
21,941
21,956
21,963
21,972
21,973
21,977
22,26
22,31
22,42
22,85
22,110
22,112
22,127
22,154
22,158
22,205
22,206
22,224
22,307
22,314
22,316
22,326
22,327
22,420
22,437
22,450
22,468
22,469
22,501
22,514
22,635
22,653
22,681
22,731
22,757
22,813
22,834
22,836
22,837
22,893
22,920
22,921
22,923
22,926
22,949
22,987
23,79
23,84
23,96
23,104
23,163
23,177
23,214
23,231
23,234
23,268
23,284
23,327
23,344
23,355
23,378
23,394
23,427
23,430
23,436
23,449
23,470
23,485
23,509
23,561
23,581
23,589
23,595
23,621
23,656
23,658
23,659
23,661
23,670
23,738
23,795
23,814
23,827
23,850
23,852
23,886
23,905
23,912
24,53
24,77
24,87
24,100
24,170
24,189
24,203
24,223
24,260
24,294
24,302
24,311
24,316
24,356
24,371
24,387
24,389
24,432
24,446
24,448
24,467
24,475
24,478
24,481
24,504
24,511
24,516
24,525
24,569
24,584
24,652
24,687
24,695
24,780
24,786
24,791
24,811
24,822
24,914
24,919
24,944
24,945
24,983
24,991
25,78
25,182
25,242
25,294
25,304
25,417
25,508
25,688
25,779
25,793
25,795
25,806
25,833
25,873
25,914
25,986
26,31
26,112
26,127
26,181
26,205
26,206
26,224
26,235
26,270
26,290
26,298
26,303
26,307
26,314
26,334
26,415
26,455
26,472
26,476
26,501
26,514
26,525
26,550
26,573
26,628
26,653
26,741
26,747
26,794
26,813
26,836
26,837
26,893
26,894
26,910
26,921
26,923
26,977
27,82
27,94
27,101
27,106
27,121
27,132
27,149
27,213
27,231
27,236
27,238
27,249
27,253
27,287
27,299
27,347
27,348
27,393
27,394
27,398
27,445
27,466
27,528
27,531
27,547
27,587
27,593
27,618
27,656
27,658
27,679
27,688
27,701
27,709
27,721
27,738
27,755
27,763
27,792
27,809
27,823
27,827
27,839
27,884
27,958
27,968
27,973
27,998
28,52
28,68
28,98
28,116
28,180
28,218
28,274
28,381
28,411
28,412
28,422
28,435
28,458
28,464
28,499
28,502
28,520
28,545
28,665
28,673
28,753
28,798
28,859
28,907
28,953
28,954
28,961
29,107
29,109
29,114
29,126
29,133
29,134
29,135
29,142
29,159
29,172
29,213
29,217
29,226
29,261
29,300
29,308
29,312
29,318
29,322
29,324
29,327
29,350
29,369
29,378
29,380
29,396
29,403
29,412
29,417
29,432
29,434
29,436
29,462
29,470
29,479
29,520
29,560
29,582
29,594
29,610
29,628
29,662
29,704
29,722
29,758
29,795
29,820
29,864
29,870
29,908
29,957
29,986
29,989
30,65
30,148
30,183
30,221
30,255
30,291
30,340
30,347
30,360
30,405
30,408
30,423
30,449
30,485
30,486
30,492
30,497
30,603
30,652
30,658
30,728
30,784
30,852
30,951
30,988
31,74
31,154
31,179
31,224
31,229
31,251
31,270
31,281
31,290
31,303
31,304
31,307
31,333
31,368
31,388
31,415
31,450
31,489
31,501
31,514
31,564
31,580
31,624
31,644
31,681
31,705
31,720
31,729
31,748
31,750
31,759
31,777
31,831
31,836
31,837
31,858
31,893
31,896
31,920
31,921
31,952
32,54
32,95
32,111
32,135
32,224
32,233
32,367
32,388
32,410
32,443
32,444
32,451
32,604
32,624
32,747
32,832
32,836
32,858
32,893
32,894
32,957
32,960
32,969
33,44
33,66
33,80
33,82
33,85
33,98
33,113
33,129
33,137
33,171
33,183
33,200
33,203
33,207
33,271
33,288
33,295
33,335
33,367
33,372
33,376
33,396
33,412
33,420
33,433
33,446
33,460
33,489
33,566
33,601
33,619
33,646
33,660
33,687
33,717
33,748
33,759
33,774
33,796
33,819
33,820
33,830
33,838
33,858
33,900
33,920
33,938
33,992
34,66
34,128
34,143
34,152
34,210
34,229
34,358
34,429
34,463
34,554
34,573
34,601
34,646
34,671
34,712
34,826
34,876
34,938
34,980
35,37
35,118
35,123
35,242
35,262
35,289
35,320
35,321
35,590
35,667
35,682
35,683
35,710
35,786
35,885
35,972
35,974
35,990
35,996
36,38
36,46
36,57
36,73
36,106
36,138
36,163
36,173
36,179
