source,target
0,18
0,26
0,29
0,32
0,37
0,69
0,87
0,91
0,93
0,105
0,116
0,162
0,173
0,218
0,221
0,235
0,237
0,252
0,267
0,297
0,298
0,309
0,318
0,369
0,382
0,399
0,404
0,409
0,423
0,435
0,518
0,529
0,546
0,566
0,568
0,583
0,605
0,648
0,650
0,671
0,748
0,807
0,894
0,941
0,945
0,949
0,990
1,46
1,73
1,96
1,153
1,186
1,213
1,234
1,251
1,290
1,305
1,313
1,328
1,362
1,443
1,465
1,472
1,480
1,481
1,488
1,495
1,546
1,572
1,591
1,608
1,653
1,701
1,766
1,790
1,793
1,831
1,842
1,846
1,858
1,982
1,991
2,20
2,29
2,40
2,75
2,86
2,139
2,162
2,192
2,210
2,231
2,241
2,260
2,298
2,327
2,409
2,418
2,433
2,449
2,490
2,497
2,502
2,505
2,525
2,533
2,534
2,535
2,553
2,565
2,579
2,584
2,611
2,631
2,632
2,685
2,686
2,687
2,743
2,766
2,778
2,798
2,836
2,849
2,862
2,882
2,889
2,897
2,935
2,941
2,954
2,958
3,15
3,16
3,20
3,26
3,33
3,50
3,65
3,75
3,81
3,107
3,141
3,155
3,173
3,186
3,222
3,241
3,246
3,247
3,284
3,291
3,293
3,298
3,309
3,324
3,350
3,353
3,398
3,399
3,409
3,418
3,420
3,425
3,455
3,466
3,467
3,470
3,483
3,494
3,505
3,509
3,542
3,548
3,570
3,607
3,610
3,621
3,625
3,635
3,671
3,708
3,714
3,733
3,735
3,751
3,754
3,768
3,786
3,789
3,807
3,809
3,817
3,828
3,850
3,858
3,865
3,876
3,893
3,897
3,901
3,916
3,923
3,941
3,945
3,954
3,955
3,971
3,985
3,986
3,990
3,992
4,32
4,66
4,83
4,97
4,99
4,109
4,115
4,122
4,137
4,157
4,165
4,166
4,216
4,293
4,344
4,347
4,361
4,383
4,426
4,436
4,464
4,522
4,533
4,534
4,547
4,555
4,559
4,561
4,572
4,584
4,609
4,622
4,659
4,665
4,689
4,712
4,733
4,759
4,772
4,822
4,874
4,880
4,885
4,941
4,947
4,953
4,956
4,998
5,83
5,96
5,112
5,262
5,323
5,378
5,382
5,401
5,581
5,585
5,631
5,645
5,720
5,767
5,777
5,804
5,822
5,834
5,936
5,988
6,69
6,99
6,118
6,138
6,146
6,177
6,183
6,187
6,192
6,225
6,257
6,264
6,280
6,289
6,327
6,351
6,389
6,425
6,451
6,546
6,565
6,588
6,592
6,609
6,621
6,668
6,685
6,726
6,736
6,787
6,789
6,792
6,838
6,844
6,852
6,893
6,900
6,928
6,953
6,954
6,964
6,977
6,989
7,18
7,39
7,40
7,45
7,93
7,125
7,133
7,172
7,173
7,200
7,207
7,212
7,226
7,235
7,244
7,260
7,317
7,339
7,399
7,417
7,472
7,486
7,499
7,501
7,570
7,609
7,632
7,682
7,692
7,695
7,696
7,748
7,763
7,837
7,853
7,897
7,914
7,926
7,938
7,941
8,29
8,39
8,41
8,45
8,53
8,76
8,117
8,171
8,188
8,228
8,241
8,251
8,277
8,282
8,298
8,307
8,314
8,319
8,323
8,337
8,340
8,390
8,406
8,412
8,428
8,431
8,445
8,457
8,467
8,468
8,475
8,480
8,495
8,496
8,504
8,505
8,506
8,524
8,557
8,560
8,570
8,589
8,602
8,604
