id,x,y,k_limit,community
0,1.3205317326313104,1.3207589782137938,36.415352854606496,4
1,0.510127270266831,0.022201512061645463,39.12863458265526,4
2,1.9857746525307645,0.467432944163014,33.35908327078718,4
3,2.129750650903816,2.728922537470994,25.50395815653546,1
4,0.7652202036790139,2.1291904217336124,27.777844449213937,0
5,0.8442669269913075,1.442469930533673,59.876800271133476,4
6,1.7016825474924482,0.7388968702080527,58.13405261684475,2
7,3.072147845160739,2.8963957358920305,42.99376825635517,1
8,2.8733798679990583,1.416245363360286,67.69275442380157,2
9,0.5613314428203809,1.6215090243326202,26.668694056937383,0
10,1.0026290712924282,0.5193238510905319,40.8797922975964,4
11,0.6205400528149657,2.0291815246998,38.03821877775599,0
12,2.4815303550756482,2.0034904284976975,115.3986193106369,2
13,2.5324382757819968,1.0596325472276078,54.23995144757059,2
14,1.9024734832107306,2.5966788964884193,27.172544574492782,1
15,1.0832339139126943,0.59170625633489,46.88116668238872,4
16,2.3188729592060535,2.515900447938513,35.09733889703987,1
17,2.3959388904531567,1.7999963666253675,67.22721036366413,2
18,1.290625163986162,0.1449308411704103,27.700178986088773,4
19,0.7809959009733437,2.9932937546467957,13.83357108673426,0
20,0.0689567225727201,0.6560700120918853,48.332665079506974,4
21,0.4577253239864942,3.01102226147809,22.629528298255888,0
22,1.2313170097850716,2.8318194382750392,72.97030850602256,1
23,0.625106624194413,2.8602010531581965,21.538220967866835,0
24,2.2979370546271687,0.9161954050581709,22.880569525356467,2
25,1.5757474830274196,0.1576450195030336,30.724328943665586,2
26,0.3218237746338434,2.089450312031034,42.158667499400245,0
27,3.002740114104401,2.996356779178715,30.553098062724366,1
28,2.2511591760636698,0.49897533396133487,31.51487769310967,2
29,0.672091878374269,1.0441849805949632,52.09173413943208,4
30,1.9735102143336116,1.5447862528187453,69.38515454043623,3
31,0.4846013939134344,1.391464037242154,70.79660599796175,4
32,0.44630836882024794,1.1096919711769668,47.31396113961186,4
33,2.663320174327452,0.834913778459632,38.04049600119438,2
34,1.770852228793049,0.33037267181245494,15.643893474656151,4
35,2.6274661845163467,0.023709857052963867,56.184347817653055,2
36,2.041424081026736,2.9662971234706403,94.17248390865515,1
37,2.9446086551191013,0.6173802537374721,44.84350479582451,2
38,1.6997195710869164,1.9694969012725234,79.20301054784605,1
39,1.4170051906086665,0.0568063448551231,114.41669674961187,4
40,1.070420018843068,0.8569113751539857,45.31884234338426,4
41,2.638840415786775,0.47231137099243703,108.4357142615177,2
42,2.449023183753651,2.673710734903451,48.119114929333264,1
43,2.4262977630478124,0.3507483454776596,40.87901681529523,2
44,0.4098642874841648,1.8163750220608705,48.13066374356408,0
45,0.8415125834271887,0.30961443132504446,16.761939858443185,4
46,0.5545570504003072,0.15344212061860357,35.39567592808967,4
47,0.1510104813434123,2.0821829265932217,77.37455992758268,0
48,2.980115418037929,1.6124649263879671,78.76806860631147,2
49,2.1667144247697325,1.5297699865930843,39.09138300015456,3
50,1.0943327182731026,1.5030938276720371,42.346504830224006,4
51,0.5206522691182011,1.6099086777840625,46.26539914489343,4
52,2.68403098699951,0.36609207062587257,85.35467165021318,2
53,1.1134125063258005,2.158493734002572,59.52711610389462,0
54,0.8907291094166756,1.463807938343381,104.44602314785975,4
55,0.9783942360055174,2.4210890469441138,13.448358105196679,0
56,1.0793916463390352,1.112129538346223,50.05490912789365,4
57,1.3987933954691907,2.7357281363090746,34.697497591618216,1
58,0.43844853107078735,0.5369773188500486,58.401825552953,4
59,0.9554955387831462,2.1673521711355965,43.43757024735237,0
60,2.733414367670997,0.5462883965236168,46.52208967755298,2
61,2.82739416387369,0.5970590619055511,88.55477156468054,2
62,1.049302053955377,1.5196191985795324,41.80252462383229,0
63,0.7336948378836065,1.6610071044480839,18.277760104581454,0
64,1.274425636717379,0.7348456663060682,118.74114586762765,2
65,1.3432593176331982,1.9695046941598844,71.74413741276673,0
66,1.9070827467666471,1.7583178286970105,90.0424704606435,1
67,0.39174341142892216,1.3313031415406813,57.35214308678555,4
68,0.04876996058022336,1.4419411432727074,53.461656996575705,0
69,0.8770253316853899,2.9090272245710667,34.78191270463957,0
70,2.876325713369594,0.9785891546732789,65.08351167617535,2
71,2.2292385306308495,0.7049991198061006,23.398940207081296,2
72,1.6029136017286858,0.3669266577790716,61.077211785908716,2
73,1.51014396851513,2.654185450437237,29.905943154457166,0
74,0.8627372083629855,0.7759973404924468,50.91761842699439,4
75,0.9310121614364943,2.4258939766941747,18.419230871923844,0
76,1.5157795131895266,2.703729867975867,32.82096449325096,1
77,0.6622976954577097,0.36864451074471954,33.99010495756965,4
78,0.39008846368976313,3.1139492118520926,43.71544999832282,0
79,0.2559877729042327,2.56262558323148,111.49461669303949,0
80,1.3041658770069111,1.4216502897151275,22.655937622106045,2
81,2.265055731421394,2.88091513281091,55.7588324680952,1
82,2.1717844247938154,1.3992334642519224,86.0500730502804,2
83,2.8698488610358224,0.11555010301923482,38.99507344907498,2
84,0.5492698167920971,0.40378484140507354,19.99723120371368,4
85,2.6129085734274105,1.0862707195942753,36.12407052666011,2
86,0.7025362030417609,2.895179123028116,35.328099891596636,0
87,2.28895135027219,3.050332660064632,63.751939319264274,1
88,0.6926527639639148,3.0703704281858673,76.73717675644815,0
89,1.3204678527160596,1.7032612204811421,37.97156196026401,4
90,0.5630416354707176,2.558825328462787,47.69111695792549,0
91,1.6219928293316517,1.3575425083044315,27.142814395046713,3
92,2.8971240830388525,0.04070382881263528,62.42719378126184,2
93,2.3820883927684244,1.6806059087689103,68.98981986083967,1
94,2.5309396813559033,1.8312039064351582,97.861093045421,1
95,1.8453289531669885,2.613929525426157,27.738048470206735,1
96,1.3000921968576682,2.0141209569127803,76.34657712253356,0
97,0.9741136603511136,0.47680814830957186,54.900842864881405,4
98,1.7558759494750684,2.0680359161323567,39.94289088277075,1
99,1.3740135959137814,3.1059217893444298,67.70703454173479,1
100,3.058172697411183,1.9229931253687509,150.44862613462058,1
101,1.7399921760981487,3.1398213691876435,55.12625858289448,1
102,2.3746199813587636,2.363915125893793,56.9848437318478,1
103,0.18403494924665453,0.5435971278271251,47.79464336988704,4
104,1.128992277189203,2.301293859858541,13.160933969229381,0
105,1.2217146863208859,1.9571621515606585,86.14732099575659,0
106,3.1006556025768655,2.1033317093730055,33.897944564915186,1
107,1.4725447395379943,0.6650817076632829,50.43236449760891,3
108,1.8828353377085418,2.5215499348805896,64.11098344148154,1
109,2.7884417068326712,2.9888809511229026,76.06761003415066,1
110,2.668435046371963,0.03926461109649756,52.82205538308812,2
111,0.8641742179963653,1.405539002336054,52.95314742285625,4
112,1.898276790249861,2.373684604755296,79.30705360224914,1
113,1.9315871932184219,1.7326021073097064,22.534120513788892,0
114,1.0301335806485226,1.6461643800183978,52.87987874023508,0
115,2.5546157776684852,2.3698840192790565,24.027898533643285,1
116,1.2398503278882766,1.8066850566798,51.8246856321673,4
117,0.33303022552728845,1.9695416962693884,42.74269994161043,0
118,1.6692660689677077,2.0170209153688314,110.88084251901742,1
119,0.9085609278440104,0.15223959890135708,16.741964408862405,4
120,2.979848182718619,2.0873979377014993,42.83640157062597,2
121,0.6961249638674298,3.0620911343357853,27.44510096749561,0
122,3.0010636891942952,1.5155766430561006,38.63658037302921,1
123,0.14545218687703335,0.9301334274435303,40.81533349677758,4
124,1.5463754681106499,1.9655814155497844,18.358178074681522,1
125,2.185325175170676,2.0455490157906735,60.81323508289166,1
126,2.1371414701037184,0.015519635114866854,18.709403581557854,2
127,0.5514895290981069,0.5586394467186016,56.00878196694182,4
128,0.5205210977661213,0.4056197972675382,15.72919848530798,4
129,0.002605987458211305,1.9516423678419494,40.38831287773628,0
130,2.1768214216839055,0.42516715128490357,48.19873636313673,2
131,1.359520077460523,1.6342599422925743,91.77035381904876,4
132,1.8252973040799583,2.279922573766656,102.29655887269648,1
133,0.774994021773678,2.782232880837318,79.09509557007706,0
134,0.038165960556563655,1.0305575874633304,47.40102323361736,4
135,2.931356251557011,2.0895335201714933,87.65739646638492,1
136,2.656152090435817,0.5867224655081416,68.26794506608442,2
137,1.0568449055521365,3.1491064904694843,17.182659814547357,0
138,1.8071802080772528,2.179555429568855,26.247811763406666,1
139,1.2476185404942581,0.06162532789598241,77.8934679893186,4
140,2.901998915424659,1.2172943679469708,38.2790022201262,2
141,1.2122414748466273,1.2980967473156764,63.00535823232885,4
142,0.4645991901277535,2.7076487967783667,41.21823568280004,0
143,2.3863650246843733,0.9112896053669938,88.71057283213055,2
144,0.39654709757520373,2.610221182033291,67.2535742818132,0
145,2.736780280686607,1.1280944531332053,31.325320858147148,2
146,2.6998877260746887,0.812320247007581,16.38131532593117,4
147,2.8627552649904437,0.09206350117936864,55.421357517838345,2
148,0.6345831027426887,2.740914583867457,32.59921749147773,1
149,0.5067274674816191,2.983425819857619,47.85262244619135,0
150,3.0367380002734614,1.3079833492662762,42.51316728164459,2
151,2.4794629334761993,2.389724564476205,115.9650695935697,1
152,1.696549212018868,0.5795341914126622,45.19311117613916,2
153,1.726341580199409,2.1405516061336756,50.35086780571478,1
154,1.7324648135081018,1.0075522195775888,45.180521852898394,2
155,1.6233939254657062,2.586795460121368,103.38065643602516,1
156,2.097129737000135,0.19851621848101708,50.88726051081225,2
157,1.3178709813569562,0.710191530408082,85.54241399472237,4
158,1.8278598939551556,2.9428145256856033,48.6830630660986,1
159,0.07369166938274953,1.76693225393215,29.91395375075591,0
160,0.4169685119389878,0.44568377715446617,43.40488203258627,4
161,0.24474564468453894,3.1302749499431215,23.09441725903679,0
162,1.3867212776691276,3.1461517993167503,48.81590903449539,0
163,2.147794139090272,2.958301617539608,25.321089181862718,1
164,1.555139175004319,0.7722104896226905,84.3306504730256,2
165,2.5456472764537303,1.4331749505164344,33.7426567310544,2
166,2.8265212240584203,1.614776977541711,34.699234627280525,2
167,1.1728609864870214,0.4842440641539337,55.94799415393608,4
168,3.0764662070420647,2.329480089913819,32.3008686001077,1
169,1.5772457449240413,0.16083684335766266,66.00703745813793,2
170,0.20031014809777722,0.27645238273190453,55.73490651216104,4
171,2.6100605558097127,1.3339326374364564,34.22401084067326,2
172,2.8528908235687487,2.634232493759575,63.26568397151809,1
173,1.8596239471615188,1.4833133404304824,46.03005454768456,1
174,1.8529844616468816,0.19536789946763108,74.63411956648211,2
175,2.1159715405145603,2.3028003382961506,59.499398042557154,1
176,1.660633749935666,1.1842032526006596,47.42708840031673,4
177,1.3863444471116415,1.2468242074621194,22.65594528903538,4
178,1.319879730720034,0.9575798915589206,69.28989686232822,4
179,1.5925003301872325,1.7590221946144933,18.431162083307907,0
180,0.8983692909878815,1.4678212839342037,110.91891988843318,0
181,1.8678196051886375,0.864392072088612,38.92758627097713,2
182,2.200124333429692,1.0566664460665827,35.87680480048563,2
183,1.080203904103338,0.6266268804729838,33.83607712945074,4
184,2.0931827149816806,0.2365449083621872,24.82073547602351,2
185,0.902251274057475,0.5877900210367718,34.04615442201106,4
186,0.9548735155317394,1.4518812904408858,64.79423717464167,0
187,2.415951456812862,1.5948314987505063,105.42948188406747,2
188,0.00907539288843591,0.803392473918747,56.921908641607004,4
189,1.8637209196975413,1.0791854286031404,17.49184228485551,3
190,2.69652402825963,1.0693278226077776,23.001419435951266,2
191,1.2498456426066076,1.9166930766105499,48.85932309307407,0
192,0.8165400299610189,0.6286404896679146,75.94542653347207,4
193,2.374014556297622,1.2019552965189788,32.9954331940674,2
194,2.4947158073415174,1.5433128508705751,23.776873373670917,2
195,1.8610902717596383,2.5647317731756054,25.163625331334046,1
196,0.5128631542842168,1.4472792769272436,55.722994260138094,4
197,2.0710165304610846,0.12293008505115739,51.86945350434998,2
198,1.8389467940466453,2.51008940140545,52.93794949134305,1
199,1.85180115023421,2.610490199495979,36.849225171222386,1
200,0.00037559578873374574,2.871817717537268,26.31258884042238,0
201,2.665587222712515,0.7367677395435089,92.5910808093721,2
202,2.665976986885511,2.0007724597770267,19.92049778536164,3
203,1.3232692791253107,0.3575745721683038,29.786580547524537,4
204,0.08852060096977525,0.5306418414196786,77.16428675776238,4
205,1.0612793734399337,0.4411668404219738,37.363579034330165,4
206,1.7596001080855692,2.248887148269651,27.716440217242365,1
207,0.4382049741498417,0.9183436679213617,31.19069183560386,4
208,2.6991183936766943,1.9071130970047199,35.275577946931236,2
209,0.4094104753837061,0.6457533935283487,85.93897645913493,4
210,0.2536535072354771,0.37947394880036284,90.96448721339357,4
211,1.950737335275772,1.9511051090270313,45.302018490159256,1
212,0.5911105943251264,0.9628082685201799,31.38735123184004,0
213,0.683872745126939,0.7631989959072123,32.014691088520394,4
214,0.567303483863938,1.1569445499685789,29.130747026698966,0
215,1.2874197199926865,1.8982432444798998,117.98971501072934,0
216,2.0722616195489074,0.5653220812517752,19.046810760349004,3
217,0.23579633055055385,0.02211280796093568,35.69632225135176,4
218,2.805330298819952,0.4171993777290486,15.018298883766308,3
219,0.9719898766504823,2.8983342887830705,40.65095479099709,0
220,2.6043912972974472,0.6247131231422753,31.826044017922115,2
221,2.663989831444837,2.4210411829058733,18.643789663578985,3
222,0.06936611209289202,2.3012574996772943,66.70834882080635,0
223,0.33059022186590076,2.3329470303682656,30.61895770370578,0
224,2.2123284779886725,3.117739194629784,38.78708565387763,1
225,2.0353701615987054,2.3177930286246617,50.209535770184,1
226,1.93794245507339,1.8254115289789223,42.905804439333025,1
227,1.4374369100930495,2.2988603539255656,57.17542236847544,1
228,3.0603172316134564,0.5477243529676559,50.28253984439341,2
229,2.7110789813356204,2.799780174403587,45.19180336324214,1
230,2.673564043021103,0.9699014903431478,30.576451719360023,2
231,2.5727898215776173,0.6817484376645273,174.35961078882534,2
232,0.1602775504448672,2.743139975987401,40.08299268088181,0
233,2.4921289820346004,0.0808119172730978,42.58019026410326,2
234,2.554042070086629,0.5871399006647863,45.5023818373681,2
235,2.7731231859092325,1.5923361752618794,61.90679721435533,2
236,1.316628634512617,1.4417057080402829,94.317743228968,3
237,1.173684607204127,1.5498690313185761,26.36275530485887,4
238,2.527006243892814,1.1086946393179962,51.76546496771182,1
239,0.47729209454887855,0.9315821720965811,59.4855533290223,4
240,0.8048564898119139,2.294461566283198,26.824464968675084,0
241,1.5043434167084073,2.4781427926540713,38.408128986189986,0
242,1.1143202989469139,2.105009905839283,41.775777829197786,0
243,0.31966161977633223,3.0621348795961367,21.762336109770526,0
244,1.6835009111963721,0.543708880527883,53.37259385044493,4
245,2.0278741089523455,0.24808791129135435,84.55163271616011,2
246,2.781102212342465,0.2981825666363618,36.71915554348099,2
247,2.4011113305837757,2.6481636536185333,53.197636291584665,1
248,2.4938976244227007,1.7217116795111387,32.70908689372324,1
249,1.4944343868146688,1.7476966558022393,66.96666593335716,4
250,1.2639284930806234,3.001328529370689,26.723232437694225,0
251,2.5983910993428116,1.3240350981969715,38.02056598197076,2
252,0.42557470075901127,0.014173725659674894,31.171138199101097,4
253,0.5773488603690772,2.7057199180325533,53.45249315822653,0
254,2.9904454791836494,0.4236721043463626,30.38485446227469,2
255,2.408593353382251,2.5002995576042903,32.09874065311074,1
256,0.6154519618623081,2.026872689039466,51.88377532364047,0
257,3.0620367647494193,0.31088285320483156,30.554539979783645,2
258,0.09718088266426232,2.2619872736618554,54.24259126780446,0
259,2.583878998754615,1.4755954461619742,39.28440819079115,1
260,2.7593848510293064,2.642583304222203,74.08312043441782,1
261,2.702429208216167,1.9977970022654559,46.95462859981644,1
262,0.6109271841672885,1.2704780760204677,55.66405823995123,4
263,0.6897622057797648,2.2092507696423804,47.58948539910317,0
264,0.9886927605733749,1.1482891547665401,59.80882431377135,4
265,0.6251884470853092,2.093778026042878,65.09700037187821,0
266,1.6261048847407185,1.9323528372117231,43.894912411521176,1
267,3.025876683875492,1.866350292276534,41.826840935693944,1
268,2.9583873747504996,2.8176591090344445,60.82895602696235,1
269,0.10782867852419861,0.5117234822505153,21.69542993031384,4
270,1.1825884376810216,0.8407243358675031,71.05885701319488,4
271,0.4296728847569474,0.17113319847469605,48.07252555931286,4
272,1.0956771536198964,2.610120020176223,63.980146775868405,0
273,2.972772215393412,0.029678677621153764,26.285921417749623,2
274,0.6759523757261077,2.376927775334782,62.04719820412886,0
275,1.5531764516844528,1.8371016793843984,79.35134020037485,4
276,0.02774865269680462,0.7997613609815276,25.040523556807056,4
277,1.4279969187790555,0.3338017987612257,60.252333558387654,2
278,0.7608979710887172,0.8800135567421941,24.901480576216453,4
279,2.219734606204708,2.441268542929777,52.03829098520256,1
280,2.0876418405669144,0.9120647906965879,36.64786158513202,3
281,3.108118926922513,1.3031257871418676,54.22935372653777,2
282,2.331514812135434,1.3515224232281786,42.03736088543819,2
283,1.3381474432605942,0.024836630429866467,25.964008051251746,4
284,3.0202704450957185,2.692027137316755,59.51401380140549,1
285,3.147539467282567,1.23043963834518,26.956705522454925,2
