source,target
0,10
0,12
0,46
0,89
0,127
0,248
0,306
0,312
0,440
0,452
0,507
0,508
0,529
0,555
0,565
0,612
0,721
0,727
0,753
0,764
0,769
0,842
0,852
0,859
0,861
0,888
0,945
0,946
1,16
1,17
1,23
1,81
1,87
1,222
1,255
1,264
1,331
1,367
1,378
1,412
1,482
1,485
1,536
1,569
1,590
1,598
1,624
1,644
1,681
1,685
1,699
1,736
1,748
1,752
1,759
1,761
1,837
1,891
1,916
1,928
1,953
2,42
2,230
2,304
2,322
2,453
2,454
2,461
2,564
2,591
2,638
2,672
2,720
2,797
2,819
2,857
2,908
2,956
2,965
2,983
3,24
3,35
3,41
3,42
3,51
3,66
3,174
3,230
3,233
3,239
3,257
3,290
3,292
3,304
3,316
3,317
3,339
3,340
3,386
3,390
3,444
3,473
3,513
3,557
3,611
3,637
3,648
3,671
3,672
3,704
3,708
3,720
3,765
3,773
3,804
3,853
3,989
4,22
4,42
4,68
4,237
4,239
4,260
4,289
4,291
4,299
4,317
4,371
4,389
4,399
4,482
4,590
4,610
4,614
4,622
4,638
4,653
4,655
4,677
4,685
4,705
4,720
4,794
4,820
4,827
4,829
4,847
4,858
4,882
4,905
4,914
4,928
4,958
4,981
5,133
5,181
5,185
5,208
5,229
5,271
5,277
5,293
5,351
5,377
5,416
5,427
5,457
5,493
5,544
5,602
5,628
5,632
5,658
5,746
5,756
5,760
5,779
5,789
5,810
5,828
5,832
5,849
5,873
5,877
5,880
6,25
6,42
6,56
6,61
6,72
6,103
6,119
6,121
6,123
6,150
6,169
6,220
6,222
6,239
6,265
6,277
6,299
6,311
6,363
6,367
6,418
6,434
6,463
6,524
6,572
6,592
6,597
6,614
6,617
6,656
6,761
6,762
6,768
6,791
6,837
6,849
6,890
6,915
7,23
7,30
7,36
7,47
7,97
7,106
7,140
7,240
7,264
7,265
7,384
7,450
7,552
7,578
7,592
7,619
7,628
7,634
7,717
7,737
7,801
7,805
7,838
7,841
7,848
7,856
7,857
7,881
7,901
7,907
7,922
7,965
7,966
7,983
8,116
8,226
8,233
8,247
8,263
8,273
8,279
8,345
8,399
8,471
8,552
8,698
8,702
8,706
8,716
8,724
8,728
8,737
8,763
8,844
8,897
8,906
8,961
9,56
9,68
9,71
9,103
9,163
9,221
9,249
9,277
9,293
9,301
9,352
9,375
9,377
9,410
9,419
9,422
9,424
9,448
9,459
9,504
9,507
9,514
9,556
9,577
9,628
9,632
9,647
9,683
9,687
9,696
9,712
9,758
9,828
9,830
9,832
9,852
9,877
9,899
9,904
9,933
9,977
10,18
10,31
10,49
10,59
10,84
10,101
10,139
10,178
10,189
10,191
10,193
10,210
10,237
10,248
10,256
10,292
10,304
10,306
10,312
10,333
10,342
10,349
10,354
10,355
10,410
10,412
10,435
10,438
10,452
10,469
10,498
10,521
10,526
10,530
10,532
10,565
10,581
10,589
10,613
10,620
10,626
10,627
10,630
10,639
10,655
10,675
10,706
10,724
10,762
10,790
10,842
10,846
10,861
10,870
10,883
10,889
10,917
10,946
10,956
10,963
10,986
11,48
11,107
11,192
11,195
11,198
11,204
11,209
11,218
11,317
11,319
11,381
11,415
11,430
11,452
11,460
11,469
11,503
11,528
11,559
11,585
11,600
11,770
11,772
11,785
11,832
11,850
11,903
11,933
11,995
12,18
12,72
12,76
12,89
12,166
12,215
12,223
12,230
12,236
12,248
12,264
12,267
12,348
12,349
12,354
12,372
12,452
12,523
12,657
12,715
12,721
12,903
12,912
13,56
13,57
13,59
13,73
13,80
13,90
13,99
13,104
13,150
13,164
13,188
13,193
13,210
13,214
13,226
13,251
13,277
13,289
13,304
13,330
13,349
13,352
13,354
13,371
13,415
13,428
13,448
13,451
13,474
13,526
13,564
13,575
13,593
13,601
13,603
13,609
13,610
13,613
13,626
13,677
13,678
13,683
13,705
13,803
13,807
13,808
13,870
13,884
13,886
13,887
13,928
13,945
13,962
13,974
13,976
13,986
14,23
14,37
14,41
14,44
14,88
14,97
14,123
14,139
14,151
14,158
14,189
14,194
14,207
14,264
14,294
14,321
14,322
14,341
14,361
14,366
14,370
14,407
14,410
14,423
14,495
14,529
14,540
14,592
14,594
14,606
14,614
14,617
14,618
14,627
14,634
14,637
14,655
14,669
14,672
14,681
14,682
14,684
14,704
14,717
14,719
14,721
14,739
14,743
14,764
14,776
14,777
14,816
14,817
14,818
14,851
14,881
14,907
14,912
14,919
14,922
14,929
14,950
14,966
14,970
14,990
14,991
15,146
15,255
15,264
15,331
15,359
15,378
15,598
15,712
15,764
15,936
15,986
15,989
15,990
16,17
16,18
16,20
16,22
16,24
16,45
16,84
16,87
16,111
16,153
16,187
16,188
16,220
16,222
16,248
16,286
16,294
16,331
16,346
16,347
16,367
16,378
16,379
16,395
16,412
16,425
16,485
16,569
16,580
16,589
16,598
16,605
16,624
16,635
16,637
16,712
16,736
16,743
