source,target
0,15
0,17
0,18
0,81
0,84
0,112
0,117
0,121
0,151
0,153
0,252
0,321
0,323
0,334
0,363
0,387
0,398
0,417
0,447
0,464
0,486
0,489
0,499
0,514
0,515
0,595
0,622
0,626
0,633
0,672
0,759
0,788
0,825
0,832
0,840
0,874
0,961
0,982
0,989
1,3
1,32
1,83
1,105
1,123
1,127
1,148
1,152
1,157
1,185
1,213
1,246
1,278
1,304
1,328
1,342
1,352
1,355
1,374
1,391
1,433
1,443
1,476
1,521
1,551
1,565
1,572
1,574
1,602
1,610
1,669
1,694
1,706
1,712
1,719
1,753
1,763
1,768
1,790
1,828
1,835
1,843
1,854
1,855
1,857
1,873
1,942
1,987
2,57
2,70
2,104
2,133
2,149
2,155
2,164
2,216
2,311
2,312
2,319
2,345
2,348
2,357
2,383
2,396
2,419
2,452
2,453
2,466
2,504
2,547
2,558
2,560
2,568
2,594
2,708
2,757
2,779
2,781
2,806
2,828
2,857
2,863
2,889
2,943
2,952
2,960
2,978
3,39
3,45
3,55
3,67
3,83
3,84
3,103
3,131
3,151
3,176
3,179
3,224
3,234
3,236
3,252
3,287
3,320
3,327
3,332
3,337
3,338
3,339
3,352
3,366
3,367
3,374
3,390
3,391
3,410
3,438
3,454
3,476
3,502
3,507
3,557
3,575
3,581
3,591
3,618
3,624
3,634
3,644
3,652
3,658
3,685
3,703
3,737
3,739
3,747
3,749
3,750
3,756
3,761
3,778
3,802
3,815
3,854
3,865
3,872
3,873
3,876
3,902
3,919
3,939
3,998
4,6
4,11
4,12
4,38
4,84
4,108
4,153
4,248
4,256
4,269
4,306
4,308
4,334
4,368
4,408
4,417
4,426
4,432
4,447
4,450
4,461
4,465
4,484
4,539
4,582
4,595
4,613
4,617
4,635
4,647
4,663
4,688
4,720
4,744
4,761
4,856
4,868
4,869
4,884
4,924
4,927
4,966
4,973
4,986
5,39
5,71
5,93
5,147
5,152
5,159
5,287
5,335
5,378
5,472
5,482
5,520
5,562
5,578
5,661
5,711
5,783
5,784
5,878
5,904
5,994
6,22
6,38
6,108
6,249
6,259
6,273
6,318
6,426
6,433
6,447
6,465
6,491
6,550
6,614
6,647
6,701
6,804
6,869
6,874
6,884
6,966
6,989
6,999
7,23
7,29
7,60
7,65
7,73
7,84
7,85
7,113
7,194
7,199
7,215
7,264
7,270
7,294
7,309
7,322
7,344
7,349
7,385
7,402
7,421
7,431
7,468
7,517
7,522
7,533
7,552
7,565
7,570
7,573
7,591
7,629
7,637
7,660
7,711
7,752
7,772
7,807
7,812
7,844
