source,target
0,31
0,80
0,239
0,274
0,279
0,329
0,340
0,387
0,484
0,491
0,492
0,500
0,816
0,842
0,853
0,889
0,947
1,15
1,58
1,64
1,91
1,107
1,114
1,146
1,175
1,235
1,244
1,269
1,308
1,322
1,361
1,384
1,387
1,435
1,438
1,619
1,627
1,715
1,739
1,807
1,825
1,850
1,914
1,943
2,57
2,71
2,102
2,106
2,133
2,142
2,155
2,168
2,189
2,205
2,207
2,214
2,228
2,258
2,278
2,299
2,305
2,320
2,384
2,412
2,424
2,426
2,452
2,480
2,483
2,487
2,510
2,519
2,542
2,560
2,565
2,590
2,607
2,614
2,634
2,649
2,679
2,693
2,698
2,711
2,714
2,755
2,759
2,768
2,777
2,801
2,845
2,859
2,877
2,892
2,904
2,905
2,946
2,950
2,983
2,998
3,87
3,135
3,144
3,192
3,222
3,286
3,307
3,364
3,365
3,380
3,404
3,413
3,439
3,454
3,490
3,539
3,573
3,650
3,693
3,718
3,733
3,902
3,907
3,930
3,940
3,948
4,15
4,30
4,38
4,65
4,72
4,102
4,103
4,157
4,158
4,210
4,244
4,250
4,307
4,311
4,328
4,335
4,363
4,366
4,373
4,381
4,382
4,414
4,430
4,434
4,440
4,450
4,484
4,488
4,504
4,505
4,513
4,518
4,527
4,536
4,591
4,593
4,595
4,610
4,623
4,626
4,627
4,629
4,664
4,724
4,741
4,744
4,779
4,832
4,849
4,853
4,904
4,906
4,938
4,946
4,975
4,994
5,69
5,84
5,97
5,169
5,190
5,305
5,349
5,368
5,395
5,420
5,483
5,508
5,512
5,605
5,642
5,746
5,773
5,786
5,813
5,828
5,848
5,891
5,892
5,918
6,25
6,41
6,62
6,81
6,85
6,104
6,129
6,145
6,211
6,225
6,316
6,355
6,378
6,385
6,390
6,391
6,442
6,482
6,504
6,515
6,532
6,561
6,588
6,612
6,659
6,683
6,685
6,744
6,761
6,838
6,858
6,875
6,881
6,884
6,897
6,916
6,929
6,945
7,46
7,55
7,71
7,105
7,111
7,140
7,162
7,185
7,209
7,241
7,262
7,288
7,293
7,314
7,323
7,331
7,332
7,342
7,345
7,375
7,397
7,410
7,453
7,525
7,532
7,590
7,605
7,617
7,624
7,633
7,636
7,645
7,701
7,713
7,721
7,734
7,736
7,742
7,752
7,798
7,800
7,835
7,877
7,885
7,903
7,968
7,989
8,25
8,36
8,99
8,136
8,138
8,151
8,166
8,250
8,287
8,339
8,353
8,357
8,373
8,396
8,459
8,464
8,475
8,502
8,514
8,579
8,583
8,649
8,689
8,723
8,743
8,747
8,748
8,781
8,811
8,856
8,917
8,929
8,961
9,24
9,30
9,51
9,58
9,65
9,91
9,109
9,218
9,219
9,297
9,303
9,335
9,377
9,381
9,390
9,430
9,434
9,438
9,463
9,484
9,486
9,488
9,514
9,515
9,549
9,555
9,611
9,621
9,651
9,666
9,673
9,699
9,700
9,712
9,724
9,737
9,761
9,803
9,807
9,818
9,850
9,880
9,888
9,901
9,922
9,997
10,26
10,82
10,142
10,144
10,175
10,183
10,195
10,227
10,233
10,246
10,274
10,322
10,328
10,339
10,359
10,382
10,421
10,425
10,440
10,495
10,507
10,548
10,578
10,708
10,715
10,774
10,820
10,831
10,873
10,887
10,949
10,952
10,959
11,84
11,128
11,139
11,156
11,258
11,261
11,275
11,286
11,302
11,404
11,443
11,490
11,539
11,551
11,587
11,691
11,732
11,757
11,758
11,770
11,844
11,859
11,870
11,892
11,985
11,987
12,25
12,63
12,126
12,145
12,185
12,215
12,225
12,348
12,391
12,417
12,433
12,504
12,520
12,541
12,558
12,601
12,655
12,680
12,721
12,725
12,839
12,854
12,910
