source,target
0,6
0,24
0,39
0,69
0,109
0,138
0,159
0,166
0,182
0,224
0,271
0,286
0,324
0,337
0,348
0,362
0,372
0,422
0,425
0,426
0,443
0,474
0,492
0,502
0,503
0,504
0,509
0,519
0,521
0,564
0,568
0,579
0,584
0,592
0,657
0,658
0,686
0,713
0,758
0,772
0,784
0,790
0,865
0,871
0,876
0,945
0,965
0,967
0,978
1,36
1,60
1,67
1,92
1,105
1,130
1,138
1,156
1,158
1,171
1,173
1,211
1,212
1,223
1,306
1,318
1,325
1,327
1,358
1,384
1,389
1,404
1,413
1,515
1,612
1,616
1,634
1,645
1,654
1,678
1,684
1,709
1,711
1,721
1,805
1,812
1,815
1,868
1,872
1,885
1,889
1,891
1,896
1,925
2,53
2,248
2,265
2,366
2,382
2,420
2,436
2,480
2,543
2,561
2,580
2,679
2,697
2,756
2,794
2,880
2,975
3,80
3,102
3,151
3,171
3,209
3,303
3,336
3,354
3,356
3,385
3,399
3,416
3,466
3,538
3,591
3,627
3,663
3,684
3,711
3,726
3,770
3,785
3,798
3,920
3,932
3,947
3,968
3,995
4,32
4,37
4,55
4,91
4,95
4,109
4,112
4,128
4,144
4,149
4,161
4,188
4,206
4,241
4,253
4,259
4,266
4,267
4,270
4,289
4,320
4,330
4,384
4,407
4,412
4,423
4,425
4,429
4,482
4,488
4,502
4,503
4,509
4,520
4,544
4,549
4,575
4,576
4,624
4,676
4,707
4,713
4,744
4,758
4,774
4,799
4,876
4,877
4,941
4,945
4,959
4,977
4,985
4,986
5,92
5,93
5,101
5,143
5,180
5,215
5,307
5,340
5,433
5,457
5,459
5,483
5,524
5,541
5,626
5,628
5,719
5,837
5,842
5,844
5,887
5,929
5,987
6,18
6,37
6,44
6,54
6,69
6,82
6,85
6,86
6,106
6,109
6,129
6,177
6,215
6,241
6,246
6,250
6,268
6,271
6,287
6,290
6,316
6,352
6,362
6,375
6,384
6,411
6,432
6,463
6,491
6,496
6,504
6,509
6,516
6,519
6,549
6,561
6,623
6,634
6,647
6,664
6,676
6,678
6,689
6,698
6,725
6,731
6,736
6,750
6,760
6,764
6,799
6,830
6,839
6,862
6,871
6,877
6,909
6,915
6,918
6,947
6,950
6,977
6,998
7,69
7,122
7,133
7,136
7,160
7,171
7,205
7,241
7,258
7,276
7,330
7,434
7,443
7,474
7,503
7,579
7,585
7,686
7,750
7,802
8,24
8,26
8,28
8,33
8,63
8,98
8,151
8,180
8,197
8,198
8,221
8,273
8,274
8,292
8,302
8,313
8,373
8,380
8,409
8,412
8,427
8,436
8,458
8,464
8,467
8,470
8,473
8,533
8,558
8,560
8,571
8,584
8,692
8,697
8,733
8,735
8,742
8,745
8,756
8,773
8,779
8,826
8,827
8,829
8,830
8,856
8,895
8,909
8,928
8,937
8,939
8,988
9,12
9,14
9,47
9,57
9,68
9,78
9,80
9,97
9,100
9,146
9,163
9,181
9,208
9,230
9,245
9,293
9,308
9,312
9,316
9,340
9,350
9,361
9,433
9,442
9,459
9,478
9,483
9,497
9,512
9,526
9,533
9,550
9,559
9,603
9,608
9,626
9,627
9,664
9,671
9,681
9,743
9,832
9,834
9,837
9,860
9,867
9,885
9,908
9,929
9,975
9,976
9,987
10,71
10,100
10,101
10,140
10,165
10,194
10,203
10,221
10,234
10,282
10,322
10,369
10,393
10,395
10,408
10,435
10,441
10,495
10,547
10,550
10,593
10,599
10,602
10,603
10,643
10,648
10,674
10,717
10,721
10,728
10,790
10,810
10,811
10,813
10,849
10,850
10,852
10,866
10,873
10,899
10,901
10,904
10,917
10,969
11,46
11,53
11,59
11,77
11,107
11,118
11,140
11,141
11,146
11,167
11,172
11,204
11,224
11,229
11,230
11,261
