source,target
0,42
0,73
0,85
0,141
0,162
0,190
0,243
0,277
0,280
0,312
0,318
0,325
0,337
0,374
0,416
0,420
0,463
0,476
0,490
0,497
0,511
0,527
0,531
0,543
0,553
0,598
0,613
0,630
0,640
0,645
0,698
0,718
0,759
0,761
0,764
0,790
0,791
0,910
0,914
0,925
0,929
0,947
0,962
1,7
1,13
1,26
1,121
1,138
1,140
1,163
1,168
1,182
1,282
1,428
1,443
1,446
1,473
1,537
1,564
1,565
1,634
1,647
1,683
1,703
1,707
1,727
1,779
1,811
1,829
1,832
1,937
1,939
2,9
2,13
2,22
2,37
2,43
2,65
2,90
2,120
2,160
2,170
2,173
2,177
2,187
2,234
2,244
2,262
2,285
2,290
2,323
2,328
2,411
2,450
2,462
2,492
2,540
2,551
2,554
2,585
2,626
2,675
2,692
2,695
2,700
2,703
2,711
2,728
2,734
2,747
2,766
2,774
2,775
2,785
2,790
2,800
2,806
2,819
2,865
2,888
2,930
2,945
2,952
2,958
2,965
2,983
2,985
3,60
3,76
3,84
3,116
3,169
3,230
3,257
3,261
3,269
3,336
3,346
3,379
3,398
3,415
3,425
3,427
3,433
3,491
3,495
3,498
3,550
3,580
3,594
3,634
3,637
3,653
3,662
3,671
3,678
3,700
3,767
3,814
3,829
3,832
3,835
3,840
3,864
3,989
4,47
4,96
4,155
4,175
4,181
4,190
4,201
4,204
4,229
4,236
4,268
4,295
4,300
4,311
4,312
4,331
4,337
4,362
4,374
4,426
4,434
4,458
4,475
4,486
4,504
4,527
4,530
4,538
4,598
4,619
4,644
4,691
4,695
4,760
4,841
4,842
4,860
4,924
4,946
4,972
5,41
5,47
5,56
5,85
5,140
5,143
5,154
5,172
5,204
5,220
5,239
5,274
5,306
5,311
5,317
5,362
5,363
5,381
5,388
5,399
5,413
5,423
5,456
5,470
5,477
5,545
5,601
5,632
5,668
5,672
5,686
5,690
5,691
5,702
5,711
5,723
5,734
5,763
5,768
5,793
5,854
5,880
5,895
5,931
5,942
5,946
5,981
5,983
5,988
5,998
6,50
6,81
6,98
6,110
6,117
6,140
6,162
6,183
6,240
6,266
6,270
6,291
6,297
6,300
6,308
6,324
6,341
6,353
6,375
6,390
6,421
6,461
6,477
6,480
6,504
6,515
6,520
6,536
6,555
6,581
6,601
6,609
