source,target
0,8
0,16
0,28
0,42
0,63
0,66
0,77
0,88
0,93
0,96
0,124
0,130
0,141
0,161
0,198
0,213
0,224
0,247
0,249
0,276
0,292
0,299
0,346
0,347
0,352
0,398
0,402
0,422
0,456
0,466
0,467
0,482
0,549
0,558
0,578
0,585
0,593
0,601
0,614
0,628
0,632
0,633
0,639
0,651
0,665
0,669
0,673
0,739
0,766
0,783
0,786
0,791
0,800
0,822
0,824
0,827
0,845
0,858
0,870
0,877
0,887
0,923
0,998
1,8
1,29
1,49
1,53
1,79
1,104
1,125
1,128
1,149
1,161
1,176
1,192
1,199
1,201
1,211
1,219
1,229
1,288
1,293
1,393
1,394
1,396
1,411
1,444
1,458
1,481
1,487
1,494
1,512
1,518
1,633
1,645
1,666
1,674
1,700
1,712
1,721
1,731
1,770
1,781
1,784
1,794
1,796
1,800
1,825
1,831
1,839
1,853
1,859
1,862
1,875
1,896
1,927
1,931
1,935
1,956
1,986
1,996
2,14
2,105
2,144
2,284
2,383
2,395
2,577
2,582
2,723
2,748
2,807
2,889
2,983
2,990
3,99
3,139
3,181
3,191
3,204
3,207
3,211
3,264
3,280
3,302
3,306
3,308
3,327
3,373
3,436
3,515
3,656
3,693
3,705
3,868
4,5
4,16
4,154
4,162
4,200
4,202
4,282
4,287
4,348
4,349
4,389
4,403
4,441
4,460
4,488
4,557
4,581
4,585
4,589
4,615
4,660
4,686
4,690
4,737
4,754
4,787
4,798
4,873
4,894
4,901
4,918
4,953
4,958
4,964
4,972
4,987
5,169
5,257
5,274
5,282
5,293
5,305
5,349
5,367
5,385
5,416
5,460
5,487
5,488
5,557
5,581
5,615
5,660
5,696
5,830
5,833
5,890
5,894
5,918
5,994
6,14
6,16
6,23
6,45
6,60
6,64
6,76
6,86
6,197
6,200
6,215
6,234
6,260
6,309
6,329
6,361
6,371
6,375
6,434
6,482
6,484
6,492
6,511
6,516
6,541
6,586
6,594
6,617
6,654
6,673
6,684
6,714
6,725
6,733
6,740
6,756
6,774
6,792
6,811
6,824
6,876
6,896
6,931
6,936
6,962
7,15
7,22
7,34
7,42
7,61
7,64
7,65
7,81
7,82
7,102
7,134
7,145
7,182
7,239
7,241
7,244
7,257
7,264
7,267
7,276
7,284
7,300
7,312
7,437
7,451
7,455
7,459
7,468
7,493
7,500
7,536
7,548
7,615
7,629
7,640
7,651
7,682
7,691
7,694
7,714
7,726
7,731
7,748
7,814
7,818
7,906
7,917
7,982
7,984
8,21
8,27
8,35
8,54
8,95
8,98
8,101
8,134
8,180
8,185
8,196
8,210
8,237
8,268
8,307
8,312
8,317
8,342
8,424
8,469
8,514
8,540
8,543
8,544
8,549
8,554
8,555
8,618
8,620
8,630
8,643
8,676
8,689
8,701
8,702
8,790
8,794
8,815
8,863
8,881
8,884
8,909
8,966
8,985
8,991
8,997
9,13
9,48
9,109
9,114
9,126
9,147
9,174
9,177
9,203
9,206
9,219
9,244
9,309
9,329
9,355
9,367
9,393
9,412
