source,target
0,56
0,137
0,181
0,183
0,258
0,268
0,270
0,282
0,345
0,368
0,378
0,425
0,427
0,431
0,469
0,473
0,497
0,541
0,581
0,600
0,635
0,660
0,667
0,676
0,696
0,762
0,764
0,818
0,824
0,956
0,992
0,999
1,6
1,40
1,95
1,99
1,115
1,240
1,242
1,274
1,300
1,342
1,374
1,398
1,426
1,459
1,478
1,484
1,524
1,560
1,574
1,628
1,715
1,719
1,745
1,762
1,778
1,811
1,819
1,840
1,856
1,910
1,992
2,21
2,85
2,115
2,144
2,156
2,165
2,167
2,206
2,256
2,279
2,283
2,285
2,314
2,347
2,348
2,366
2,391
2,397
2,408
2,441
2,445
2,453
2,484
2,485
2,501
2,505
2,517
2,522
2,534
2,536
2,548
2,553
2,575
2,578
2,588
2,628
2,647
2,648
2,679
2,681
2,683
2,699
2,707
2,744
2,754
2,809
2,836
2,860
2,862
2,869
2,886
2,900
2,936
2,950
2,990
2,997
2,998
3,19
3,58
3,59
3,62
3,65
3,73
3,78
3,106
3,115
3,122
3,133
3,135
3,141
3,158
3,159
3,167
3,202
3,230
3,258
3,264
3,274
3,285
3,324
3,340
3,348
3,357
3,367
3,379
3,408
3,409
3,424
3,426
3,430
3,435
3,443
3,456
3,485
3,490
3,500
3,516
3,531
3,547
3,579
3,604
3,608
3,629
3,644
3,654
3,662
3,668
3,671
3,677
3,737
3,745
3,751
3,755
3,770
3,771
3,782
3,825
3,826
3,837
3,846
3,852
3,870
3,886
3,903
3,959
3,965
3,976
3,980
4,7
4,43
4,68
4,77
4,80
4,116
4,214
4,216
4,254
4,261
4,271
4,393
4,496
4,506
4,507
4,529
4,594
4,684
4,708
4,730
4,750
4,786
4,843
4,849
4,878
4,886
4,900
4,919
4,930
4,935
4,952
5,123
5,241
5,264
5,294
5,310
5,326
5,342
5,387
5,422
5,475
5,485
5,507
5,558
5,612
5,617
5,644
5,646
5,700
5,731
5,744
5,824
5,827
5,832
5,847
5,874
5,889
5,931
6,15
6,25
6,43
6,46
6,72
6,148
6,158
6,172
6,207
6,211
6,229
6,230
6,238
6,239
6,277
6,282
6,299
6,303
6,435
6,442
6,467
6,487
6,578
6,600
6,618
6,655
6,667
6,668
6,696
6,716
6,730
6,745
6,753
6,757
6,759
6,810
6,825
6,857
6,861
6,873
6,911
6,921
6,930
6,937
7,94
7,98
7,104
7,107
7,123
7,143
7,184
7,261
7,266
7,278
7,291
7,306
7,354
7,379
7,389
7,401
7,490
7,521
7,527
7,543
7,632
7,751
7,817
7,836
7,876
7,884
7,909
8,10
8,15
8,44
8,51
8,52
8,60
8,103
8,121
8,142
8,147
8,165
8,198
8,221
8,237
8,260
8,314
8,316
8,333
8,342
8,345
8,393
8,410
8,416
8,420
8,421
8,441
8,456
8,533
8,545
8,569
8,619
8,620
8,622
8,663
8,687
8,701
8,706
8,740
8,767
8,852
8,862
8,867
8,873
8,879
8,885
8,940
8,949
8,969
8,972
8,981
8,984
9,24
9,29
9,35
9,40
9,42
9,47
9,49
9,90
9,133
9,135
9,141
9,142
9,146
9,157
9,166
9,193
9,195
9,215
9,223
9,234
9,246
9,249
9,250
9,258
9,288
9,330
9,371
9,375
9,382
9,399
9,403
9,424
9,428
9,443
9,451
9,477
9,490
9,522
9,526
9,542
9,551
9,553
9,570
9,572
9,575
9,593
9,660
9,668
9,681
9,693
9,711
9,732
9,740
9,744
9,747
9,794
9,805
9,810
9,811
9,825
9,830
9,871
9,881
9,887
9,891
9,958
9,962
9,993
10,21
10,46
10,112
10,115
10,150
10,186
10,188
10,256
10,276
10,285
10,314
10,324
10,351
10,361
10,366
10,375
10,401
10,424
10,451
10,454
10,456
10,477
10,524
10,533
10,540
10,541
10,555
10,570
10,618
10,624
10,626
10,664
10,694
10,721
10,723
10,728
10,759
10,769
10,825
10,837
10,840
10,877
10,887
10,895
10,897
10,940
10,942
10,956
10,962
10,979
10,993
10,995
11,48
11,54
11,65
11,88
11,92
11,107
11,110
11,121
11,129
11,132
11,139
11,141
11,147
11,154
11,165
11,180
11,200
11,216
11,230
11,247
11,270
11,290
11,301
11,313
11,335
11,383
11,436
11,438
11,439
11,448
11,456
11,508
11,600
11,603
11,630
11,651
11,655
11,680
11,702
11,703
11,773
11,790
11,808
11,810
11,815
11,853
11,866
11,872
11,884
11,894
11,992
11,997
12,143
12,166
12,212
12,235
12,258
12,340
12,354
12,374
12,444
12,474
12,532
12,609
12,652
12,762
12,801
12,824
12,833
12,845
12,856
12,876
12,923
12,960
12,975
13,28
13,82
13,103
13,163
13,183
13,195
13,209
13,260
13,320
13,356
13,361
13,366
13,391
13,393
13,437
13,490
13,535
13,548
13,595
13,598
13,607
13,618
13,625
13,641
13,687
13,695
13,696
13,705
13,714
13,730
13,732
13,735
13,793
13,800
13,828
13,831
13,844
13,885
13,910
13,921
13,946
14,16
14,28
14,52
14,65
14,66
14,87
14,90
14,108
14,145
14,156
14,175
14,177
14,195
14,196
14,210
14,218
14,248
14,253
14,258
14,310
14,314
14,345
14,353
14,357
14,386
14,409
14,456
14,472
14,497
14,512
14,523
14,560
14,565
14,585
14,596
14,604
14,606
14,659
14,662
14,695
14,737
14,746
14,748
14,751
14,760
14,764
14,774
14,779
14,812
14,815
14,824
14,825
14,828
14,862
14,880
14,890
14,900
14,922
14,923
14,937
14,939
14,941
14,958
14,963
14,964
15,21
15,31
15,43
15,50
15,60
15,62
15,71
15,72
15,78
15,88
15,108
15,111
15,116
15,123
15,125
15,147
15,165
15,171
15,208
15,210
15,253
15,320
15,379
15,388
15,410
15,417
15,424
15,429
15,443
15,445
15,446
15,468
15,488
15,522
15,539
15,541
15,589
15,591
15,619
15,628
15,635
15,636
15,654
15,697
15,699
15,701
15,720
15,730
15,742
15,749
15,755
15,776
15,801
15,806
15,820
15,824
15,829
15,901
15,919
15,925
15,934
15,944
15,945
15,947
15,949
15,957
15,962
15,973
16,18
16,22
16,45
16,80
16,82
16,92
16,107
16,116
16,123
16,125
16,135
16,145
16,153
16,177
16,186
16,187
16,206
16,208
16,211
16,224
16,283
16,292
16,304
16,324
16,337
16,372
16,381
16,393
16,425
16,463
16,484
16,490
16,492
16,495
16,513
16,526
16,536
16,572
16,579
16,692
16,711
16,729
16,741
16,789
16,792
16,802
16,806
16,840
16,874
16,881
16,896
16,936
16,977
17,49
17,65
17,116
17,177
17,192
17,226
17,250
17,262
17,282
17,334
17,355
17,379
17,381
17,382
17,412
17,440
17,452
17,481
17,485
17,486
17,529
17,532
17,590
17,646
17,653
17,684
17,696
17,705
17,709
17,711
17,793
17,805
17,821
17,826
17,847
17,869
17,895
17,914
17,927
18,181
18,211
18,226
18,271
18,272
18,290
18,294
18,330
18,425
18,439
18,524
18,537
18,703
18,824
18,857
18,868
19,22
19,53
19,60
19,62
19,73
19,90
19,129
19,135
19,145
19,149
19,153
19,166
19,167
19,172
19,178
19,195
19,216
19,228
19,230
19,231
19,239
19,253
19,256
19,333
19,357
19,373
19,389
19,396
19,397
19,404
19,421
19,422
19,430
19,435
19,451
19,453
19,463
19,484
19,502
19,521
19,526
19,542
19,553
19,555
19,582
19,606
19,611
19,620
19,627
19,628
19,660
19,670
19,671
19,695
19,700
19,710
19,728
19,736
19,759
19,760
19,775
19,784
19,799
19,802
19,828
19,832
19,848
19,865
19,866
19,889
19,891
19,896
19,908
19,935
19,943
19,947
19,948
19,961
19,983
20,56
20,78
