source,target
0,2
0,13
0,16
0,32
0,64
0,75
0,88
0,111
0,164
0,173
0,198
0,229
0,239
0,288
0,331
0,335
0,350
0,355
0,368
0,372
0,397
0,400
0,438
0,477
0,493
0,501
0,504
0,538
0,564
0,594
0,606
0,619
0,701
0,713
0,768
0,823
0,835
0,841
0,853
0,906
0,946
0,987
0,991
1,26
1,27
1,29
1,42
1,43
1,48
1,101
1,138
1,157
1,225
1,248
1,253
1,330
1,341
1,365
1,418
1,424
1,426
1,437
1,444
1,454
1,503
1,525
1,537
1,559
1,567
1,573
1,586
1,591
1,611
1,657
1,672
1,690
1,716
1,730
1,773
1,801
1,865
1,914
1,930
1,935
1,958
1,980
2,48
2,50
2,108
2,110
2,127
2,129
2,155
2,156
2,167
2,187
2,234
2,254
2,279
2,288
2,295
2,322
2,377
2,411
2,424
2,487
2,493
2,545
2,573
2,577
2,583
2,585
2,597
2,604
2,620
2,624
2,631
2,649
2,653
2,655
2,659
2,686
2,688
2,711
2,792
2,801
2,823
2,826
2,835
2,850
2,865
2,914
2,926
2,935
2,939
2,966
2,982
2,990
3,20
3,33
3,55
3,86
3,95
3,116
3,128
3,136
3,139
3,141
3,142
3,152
3,165
3,174
3,199
3,201
3,203
3,285
3,294
3,304
3,314
3,317
3,324
3,332
3,374
3,398
3,405
3,434
3,443
3,454
3,475
3,491
3,507
3,526
3,551
3,556
3,579
3,588
3,594
3,599
3,604
3,634
3,645
3,671
3,703
3,719
3,746
3,759
3,763
3,765
3,777
3,790
3,819
3,827
3,839
3,842
3,845
3,858
3,874
3,880
3,901
3,912
3,966
3,977
4,56
4,83
4,177
4,315
4,327
4,351
4,407
4,445
4,464
4,478
4,493
4,515
4,546
4,563
4,640
4,694
4,705
4,707
4,721
4,756
4,804
4,885
4,896
4,963
5,11
5,17
5,28
5,32
5,62
5,64
5,78
5,87
5,89
5,107
5,109
5,143
5,168
5,180
5,279
5,293
5,354
5,371
5,399
5,406
5,423
5,471
5,480
5,482
5,494
5,499
5,584
5,604
5,656
5,714
5,741
5,751
5,771
5,821
5,846
5,852
5,857
5,876
5,884
5,895
5,915
5,927
5,950
5,957
6,31
6,40
6,54
6,81
6,100
6,114
6,115
6,185
6,289
6,311
6,380
6,490
6,510
6,548
6,559
6,574
6,588
6,625
6,677
6,691
6,724
6,740
6,751
6,754
6,769
6,784
6,787
6,793
6,834
6,865
6,907
6,911
6,916
6,924
6,929
6,961
6,976
7,23
7,91
7,117
7,122
7,123
7,150
7,175
7,239
7,252
7,271
7,298
7,334
7,386
7,509
7,523
7,540
7,683
7,685
7,695
7,714
7,721
7,741
7,762
7,803
7,835
7,884
7,908
7,933
8,14
8,28
8,40
8,57
8,122
8,123
8,139
8,140
8,151
8,168
8,170
8,175
8,183
8,213
8,258
8,309
8,321
8,346
8,377
8,386
8,389
8,438
8,440
8,444
8,446
8,493
8,523
8,535
8,542
8,552
8,568
8,585
8,590
8,606
8,609
8,612
8,669
8,683
8,688
8,695
8,704
8,712
8,715
8,730
8,767
8,826
8,858
8,941
8,990
9,14
9,26
9,27
9,29
9,40
9,42
9,46
9,59
9,100
9,141
9,181
9,183
9,185
9,193
9,196
9,202
9,213
9,216
9,223
9,224
9,228
9,247
9,268
9,275
9,300
9,311
9,319
9,376
9,384
9,386
9,397
9,410
9,419
9,486
9,490
9,516
9,523
9,575
9,588
9,625
9,628
9,646
9,648
9,665
9,690
9,692
9,713
9,754
9,800
9,827
9,841
9,855
9,865
9,873
9,907
9,913
9,916
9,975
9,983
9,985
10,51
10,52
10,96
10,99
10,100
10,101
10,117
10,148
10,176
10,180
10,215
10,222
10,239
10,241
10,270
10,295
10,296
10,301
10,327
10,329
10,369
10,401
10,423
10,437
10,439
10,465
10,476
10,477
10,481
10,496
10,503
10,514
10,551
10,552
10,567
10,569
10,589
10,596
10,601
10,612
10,617
10,622
10,626
10,644
10,664
10,693
10,708
10,718
10,733
10,774
10,781
10,786
10,798
10,825
10,828
10,829
10,831
