source,target
0,57
0,69
0,146
0,206
0,257
0,258
0,292
0,418
0,436
0,439
0,492
0,504
0,526
0,636
0,694
0,864
0,896
0,940
0,948
0,977
1,13
1,24
1,34
1,40
1,73
1,74
1,108
1,145
1,148
1,152
1,169
1,190
1,215
1,220
1,233
1,290
1,340
1,346
1,444
1,454
1,465
1,494
1,551
1,552
1,557
1,560
1,574
1,581
1,601
1,607
1,612
1,656
1,680
1,686
1,697
1,706
1,762
1,763
1,771
1,777
1,805
1,814
1,819
1,846
1,862
1,870
1,903
1,927
1,954
1,985
2,35
2,51
2,124
2,258
2,270
2,284
2,292
2,352
2,398
2,410
2,464
2,474
2,502
2,505
2,608
2,618
2,624
2,636
2,705
2,713
2,788
2,793
2,810
2,843
2,860
2,863
2,895
2,940
2,948
2,950
3,6
3,11
3,13
3,52
3,56
3,117
3,123
3,141
3,147
3,162
3,180
3,181
3,292
3,452
3,501
3,508
3,533
3,541
3,650
3,681
3,737
3,860
3,950
3,990
4,8
4,77
4,126
4,130
4,150
4,189
4,212
4,224
4,242
4,251
4,283
4,314
4,360
4,414
4,483
4,509
4,526
4,556
4,589
4,622
4,628
4,657
4,749
4,770
4,774
4,864
4,898
4,899
4,946
4,953
4,988
5,22
5,23
5,30
5,45
5,65
5,68
5,92
5,131
5,155
5,159
5,177
5,232
5,292
5,347
5,353
5,363
5,368
5,373
5,375
5,384
5,389
5,426
5,454
5,485
5,553
5,566
5,571
5,574
5,602
5,636
5,663
5,678
5,687
5,689
5,712
5,734
5,739
5,758
5,766
5,784
5,804
5,813
5,842
5,850
5,871
5,882
5,887
5,897
5,921
5,935
5,974
5,993
5,994
6,56
6,57
6,72
6,86
6,108
6,117
6,162
6,168
6,205
6,267
6,292
6,327
6,339
6,347
6,375
6,414
6,429
6,453
6,511
6,606
6,609
6,649
6,678
6,838
6,921
6,945
6,947
6,954
6,996
7,43
7,44
7,66
7,125
7,130
7,145
7,167
7,185
7,408
7,435
7,475
7,481
7,507
7,528
7,543
7,544
7,589
7,591
7,594
7,599
7,635
7,670
7,691
7,794
7,821
7,822
7,876
7,877
7,931
7,956
7,973
8,14
8,90
8,126
8,140
8,163
8,164
8,171
8,212
8,224
8,242
8,259
8,379
8,400
8,580
8,622
8,668
8,669
8,675
8,774
8,831
8,858
8,860
8,873
8,944
8,971
8,981
8,988
9,35
9,61
9,69
9,91
9,136
9,282
9,297
9,307
9,352
9,405
9,475
9,476
9,510
9,522
9,530
9,545
9,585
9,593
9,657
9,676
9,677
9,704
9,726
9,735
9,790
9,823
9,935
9,967
10,21
10,28
10,36
10,53
10,72
10,95
10,108
10,173
10,181
10,198
10,209
10,237
10,248
10,268
10,276
10,280
10,363
10,397
10,450
10,470
10,554
10,570
10,614
10,617
10,622
10,652
10,660
10,689
10,690
10,695
10,714
10,724
10,742
10,744
10,758
10,764
10,773
10,798
10,806
10,871
10,883
10,895
10,913
10,921
10,936
10,993
10,999
11,13
11,14
11,22
11,48
11,56
11,60
11,112
