source,target
0,5
0,12
0,13
0,30
0,33
0,70
0,82
0,83
0,126
0,131
0,135
0,139
0,145
0,147
0,171
0,177
0,180
0,188
0,189
0,204
0,236
0,237
0,258
0,268
0,282
0,293
0,294
0,307
0,312
0,331
0,333
0,345
0,361
0,369
0,418
0,436
0,453
0,455
0,463
0,472
0,476
0,502
0,519
0,527
0,536
0,538
0,546
0,568
0,575
0,596
0,598
0,606
0,618
0,665
0,683
0,692
0,700
0,703
0,705
0,706
0,710
0,728
0,733
0,734
0,748
0,768
0,793
0,844
0,851
0,855
0,866
0,892
0,896
0,905
0,910
0,912
0,932
0,935
0,942
0,953
1,9
1,33
1,77
1,81
1,82
1,83
1,90
1,97
1,110
1,140
1,159
1,167
1,172
1,173
1,185
1,269
1,272
1,282
1,285
1,286
1,287
1,331
1,333
1,364
1,368
1,370
1,425
1,426
1,489
1,499
1,510
1,515
1,537
1,576
1,615
1,622
1,638
1,667
1,681
1,689
1,811
1,835
1,848
1,851
1,870
1,871
1,885
1,894
1,912
1,943
1,952
1,991
1,994
2,21
2,27
2,29
2,37
2,61
2,62
2,64
2,70
2,81
2,97
2,106
2,113
2,115
2,118
2,121
2,130
2,137
2,158
2,160
2,174
2,178
2,191
2,202
2,213
2,214
2,232
2,240
2,246
2,247
2,263
2,274
2,275
2,277
2,294
2,297
2,312
2,314
2,317
2,351
2,354
2,366
2,382
2,386
2,396
2,412
2,417
2,421
2,424
2,430
2,433
2,439
2,442
2,461
2,467
2,478
2,479
2,481
2,483
2,490
2,492
2,501
2,503
2,507
2,520
2,532
2,566
2,579
2,586
2,597
2,609
2,611
2,612
2,613
2,618
2,629
2,630
2,632
2,640
2,645
2,660
2,664
2,670
2,677
2,678
2,692
2,707
2,712
2,725
2,729
2,740
2,750
2,753
2,773
2,794
2,823
2,841
2,843
2,864
2,872
2,875
2,877
2,887
2,900
2,904
2,910
2,925
2,960
2,969
2,984
2,988
2,997
2,999
3,38
3,39
3,68
3,85
3,142
3,145
