source,target
0,62
0,94
0,179
0,215
0,251
0,279
0,284
0,316
0,335
0,419
0,433
0,520
0,522
0,531
0,536
0,538
0,579
0,629
0,631
0,656
0,718
0,728
0,740
0,804
0,825
0,873
0,946
0,952
0,959
0,968
0,985
0,996
1,30
1,38
1,150
1,213
1,240
1,252
1,283
1,398
1,437
1,510
1,589
1,632
1,639
1,648
1,683
1,717
1,726
1,777
1,852
1,881
1,911
1,983
2,26
2,32
2,39
2,129
2,157
2,207
2,227
2,229
2,255
2,287
2,294
2,349
2,423
2,427
2,457
2,513
2,524
2,527
2,544
2,559
2,570
2,585
2,590
2,608
2,695
2,731
2,772
2,802
2,824
2,931
2,979
2,981
3,70
3,116
3,209
3,244
3,251
3,263
3,284
3,296
3,310
3,416
3,438
3,446
3,494
3,509
3,529
3,603
3,607
3,633
3,766
3,782
3,793
3,799
3,816
3,912
3,958
3,966
4,26
4,31
4,35
4,44
4,91
4,95
4,107
4,113
4,163
4,169
4,172
4,218
4,238
4,246
4,250
4,267
4,269
4,285
4,298
4,332
4,407
4,417
4,430
4,432
4,463
4,466
4,474
4,475
4,503
4,515
4,526
4,558
4,569
4,582
4,688
4,699
4,731
4,732
4,748
4,787
4,821
4,851
4,869
4,885
4,895
4,936
4,957
4,981
4,987
5,75
5,97
5,109
5,144
5,150
5,170
5,195
5,202
5,232
5,243
5,296
5,317
5,321
5,339
5,370
5,387
5,400
5,411
5,426
5,477
5,512
5,518
5,584
5,592
5,598
5,611
5,621
5,622
5,629
5,644
5,678
5,726
5,754
5,777
5,790
5,821
5,847
5,857
5,882
5,883
5,885
5,908
5,944
5,952
5,986
5,992
6,88
6,119
6,157
6,174
6,189
6,193
6,207
6,216
6,267
6,297
6,341
6,395
6,428
6,435
6,436
6,449
6,458
6,495
6,501
6,507
6,517
6,535
6,587
6,640
6,675
6,685
6,690
6,746
6,747
6,814
6,838
6,867
6,890
6,895
6,920
6,964
6,979
7,65
7,196
7,229
7,247
7,318
7,323
7,331
7,334
7,337
7,339
7,375
7,389
7,397
7,441
7,458
7,508
7,564
7,601
7,618
7,625
7,660
7,687
7,747
7,811
7,813
7,815
7,836
7,892
7,898
7,928
7,933
7,982
8,36
8,37
8,76
8,83
8,92
8,123
8,127
8,158
8,162
8,179
8,181
8,189
8,232
8,241
8,271
8,307
8,312
8,325
8,328
8,360
8,429
8,452
8,465
8,566
8,577
8,610
8,649
8,662
8,691
8,703
8,727
8,757
8,758
8,769
8,771
8,791
8,826
8,831
8,855
8,859
8,862
8,901
8,906
8,920
8,922
9,11
9,78
9,81
9,85
9,110
9,126
9,151
9,169
9,192
9,193
9,209
9,235
9,245
9,248
9,254
9,264
9,286
9,304
9,338
9,346
9,353
9,393
9,436
9,455
9,461
9,495
9,502
9,523
9,535
9,541
9,565
9,578
9,614
9,636
9,640
9,655
9,669
9,692
9,714
9,741
9,742
9,768
9,787
9,803
9,808
9,830
9,832
9,844
9,922
9,931
9,979
9,998
10,13
10,36
10,138
10,147
10,158
10,190
10,196
10,287
10,302
10,312
10,384
10,413
10,459
10,490
10,506
10,606
10,643
10,650
10,668
10,671
10,733
10,745
10,754
10,769
10,828
10,871
10,910
10,919
10,945
11,21
11,33
11,56
11,57
11,81
11,82
11,85
11,116
11,117
11,126
11,169
11,174
11,192
11,200
11,245
11,275
11,319
11,322
11,405
11,431
11,455
11,486
11,547
11,553
11,576
11,578
11,594
11,612
11,617
11,637
11,674
11,692
