source,target
0,69
0,72
0,88
0,130
0,132
0,195
0,213
0,218
0,222
0,230
0,266
0,272
0,298
0,300
0,304
0,310
0,318
0,322
0,345
0,361
0,383
0,395
0,453
0,475
0,520
0,534
0,545
0,546
0,557
0,590
0,597
0,613
0,618
0,622
0,661
0,665
0,675
0,684
0,700
0,761
0,763
0,793
0,794
0,805
0,836
0,856
0,883
0,912
0,927
0,929
0,983
1,45
1,47
1,63
1,72
1,77
1,96
1,100
1,167
1,184
1,215
1,222
1,228
1,264
1,356
1,384
1,389
1,402
1,404
1,421
1,422
1,434
1,437
1,494
1,517
1,543
1,587
1,608
1,634
1,646
1,670
1,678
1,682
1,734
1,736
1,799
1,804
1,815
1,828
1,854
1,860
1,862
1,874
1,925
1,968
2,4
2,32
2,41
2,82
2,86
2,91
2,96
2,97
2,115
2,116
2,139
2,164
2,170
2,178
2,180
2,233
2,237
2,259
2,267
2,276
2,278
2,281
2,299
2,333
2,354
2,411
2,441
2,458
2,459
2,460
2,462
2,507
2,517
2,547
2,552
2,571
2,574
2,615
2,647
2,673
2,687
2,704
2,747
2,760
2,781
2,791
2,801
2,853
2,859
2,879
2,889
2,905
2,906
2,912
2,939
2,975
2,996
3,9
3,45
3,56
3,118
3,141
3,148
3,205
3,240
3,282
3,302
3,304
3,450
3,604
3,612
3,618
3,696
3,736
3,759
3,761
3,826
3,919
3,962
3,966
3,987
4,14
4,59
4,60
4,74
4,96
4,109
4,125
4,128
4,163
4,175
4,181
4,215
4,247
4,281
4,289
4,290
4,325
4,334
4,353
4,366
4,369
4,380
4,394
4,408
4,424
4,434
4,448
4,462
4,465
4,491
4,495
4,574
4,644
4,670
4,816
4,820
4,828
4,862
4,871
4,901
4,902
4,939
4,967
4,980
5,14
5,18
5,68
5,82
5,85
5,138
5,146
5,192
5,258
5,273
5,297
5,362
5,365
5,397
5,398
5,401
5,442
5,505
5,508
5,526
5,576
5,580
5,622
5,687
5,707
5,775
5,780
5,793
5,815
5,866
5,925
5,928
5,935
5,984
5,998
6,10
6,94
6,118
6,126
6,176
6,326
6,399
6,416
6,467
6,484
6,486
6,487
6,529
