source,target
0,9
0,118
0,127
0,197
0,230
0,254
0,258
0,283
0,291
0,301
0,307
0,361
0,409
0,414
0,417
0,426
0,428
0,436
0,451
0,467
0,470
0,511
0,539
0,576
0,607
0,620
0,627
0,651
0,672
0,688
0,699
0,721
0,766
0,768
0,810
0,818
0,822
0,823
0,879
0,909
0,959
1,17
1,19
1,58
1,67
1,73
1,82
1,98
1,115
1,133
1,159
1,164
1,170
1,171
1,188
1,193
1,201
1,229
1,230
1,251
1,257
1,264
1,265
1,269
1,270
1,276
1,304
1,305
1,307
1,327
1,333
1,340
1,350
1,362
1,373
1,386
1,420
1,438
1,446
1,449
1,453
1,481
1,490
1,493
1,504
1,522
1,523
1,531
1,545
1,577
1,589
1,595
1,603
1,621
1,623
1,643
1,657
1,662
1,666
1,673
1,680
1,686
1,690
1,700
1,760
1,764
1,799
1,803
1,826
1,858
1,878
1,921
1,926
1,933
1,951
1,956
1,982
1,993
2,18
2,48
2,64
2,136
2,218
2,225
2,257
2,270
2,306
2,396
2,399
2,433
2,448
2,479
2,528
2,767
2,768
2,782
2,900
2,924
2,928
2,962
2,986
2,995
3,38
3,48
3,81
3,97
3,128
3,144
3,178
3,179
3,190
3,192
3,213
3,218
3,220
3,234
3,235
3,238
3,313
3,325
3,330
3,350
3,419
3,479
3,490
3,493
3,504
3,528
3,544
3,558
3,591
3,605
3,626
3,645
3,681
3,701
3,714
3,719
3,724
3,746
3,761
3,782
3,817
3,837
3,851
3,910
3,924
3,928
3,950
3,957
3,995
3,998
4,47
4,56
4,66
4,102
4,105
4,113
4,173
4,192
4,194
4,195
4,201
4,275
4,280
4,290
4,302
4,339
4,353
4,392
4,395
4,398
4,405
4,413
4,416
4,423
4,429
4,430
4,431
4,447
4,458
4,472
4,484
4,487
4,489
4,513
4,527
4,535
4,537
4,580
4,592
4,597
4,598
4,654
4,658
4,665
4,670
4,732
4,737
4,741
4,756
4,783
4,798
4,812
4,820
4,829
4,861
4,870
4,873
4,891
4,908
4,926
4,932
4,936
4,944
4,974
4,975
4,976
4,978
4,997
5,27
5,60
5,84
5,96
5,138
5,168
5,170
5,177
5,201
5,210
5,265
5,276
5,281
5,286
5,288
5,293
5,310
5,339
5,343
5,362
5,404
5,412
5,415
5,417
5,421
5,438
5,453
5,469
5,471
5,474
5,476
5,518
5,545
5,562
5,564
5,577
5,581
5,595
5,596
5,597
5,614
5,629
5,635
5,652
5,676
5,691
5,725
5,747
5,754
5,786
5,807
5,808
5,839
5,858
