source,target
0,23
0,29
0,49
0,72
0,165
0,244
0,483
0,489
0,524
0,533
0,572
0,658
0,674
0,700
0,713
0,719
0,727
0,779
0,855
0,873
0,893
0,902
0,907
1,11
1,19
1,22
1,58
1,69
1,72
1,79
1,88
1,111
1,121
1,162
1,189
1,196
1,224
1,236
1,249
1,252
1,260
1,279
1,284
1,288
1,346
1,376
1,400
1,412
1,418
1,427
1,458
1,465
1,466
1,483
1,503
1,508
1,524
1,527
1,533
1,547
1,588
1,600
1,610
1,611
1,623
1,636
1,640
1,656
1,657
1,662
1,670
1,674
1,684
1,688
1,700
1,707
1,728
1,749
1,786
1,793
1,801
1,842
1,844
1,857
1,865
1,867
1,875
1,878
1,966
1,973
1,983
2,14
2,44
2,60
2,66
2,85
2,103
2,107
2,155
2,166
2,175
2,186
2,191
2,206
2,228
2,271
2,300
2,311
2,336
2,355
2,356
2,374
2,379
2,389
2,396
2,403
2,484
2,507
2,525
2,532
2,558
2,565
2,585
2,661
2,699
2,704
2,712
2,818
2,825
2,856
2,867
2,876
2,905
2,923
2,938
2,960
2,999
3,32
3,43
3,52
3,86
3,98
3,117
3,147
3,170
3,173
3,211
3,242
3,310
3,331
3,355
3,369
3,399
3,405
3,419
3,440
3,445
3,447
3,488
3,499
3,520
3,540
3,566
3,575
3,607
3,629
3,666
3,669
3,685
3,690
3,696
3,721
3,725
3,740
3,748
3,749
3,759
3,797
3,803
3,815
3,827
3,835
3,839
3,917
3,918
3,923
3,946
3,961
4,56
4,97
4,129
4,172
4,181
4,207
4,217
4,255
4,283
4,323
4,341
4,400
4,465
4,635
4,680
4,750
4,751
4,800
4,814
4,847
4,848
4,851
4,881
4,882
4,911
4,937
4,956
4,957
4,985
4,991
5,82
5,103
5,220
5,247
5,267
5,307
5,374
5,379
5,431
5,436
5,471
5,472
5,551
5,558
5,641
5,676
5,691
5,747
5,852
5,879
5,910
5,995
6,20
6,45
6,52
6,62
6,126
6,148
6,210
6,250
6,265
6,290
6,298
6,313
6,349
6,416
6,467
6,527
6,530
6,678
6,693
6,699
6,700
6,709
6,719
6,738
6,755
6,832
6,889
6,915
6,961
6,980
6,984
7,28
7,51
7,72
7,122
7,126
7,132
7,145
7,148
7,165
7,203
7,221
7,231
7,237
7,303
7,318
7,330
7,338
7,352
7,377
7,384
7,391
7,415
7,432
7,436
7,538
7,551
7,555
7,563
7,588
7,629
7,636
7,643
7,646
7,657
7,673
7,684
7,688
7,692
7,694
7,709
7,717
7,719
7,767
7,788
7,821
7,873
7,878
7,887
7,891
7,920
7,922
7,946
7,968
7,994
8,13
8,59
8,76
8,120
8,144
8,201
8,210
8,236
8,239
8,279
8,298
8,313
8,352
8,412
8,414
8,478
8,496
8,501
8,503
8,539
8,563
8,597
8,601
8,620
8,629
8,640
8,688
8,726
8,741
8,745
8,782
8,800
8,821
8,826
8,832
8,842
8,883
8,889
8,929
8,959
8,968
9,28
9,34
9,65
9,72
9,106
9,111
9,114
9,132
9,164
9,174
9,175
9,177
9,188
9,204
9,217
9,248
9,272
9,316
9,347
9,364
9,365
9,375
9,387
9,398
9,404
9,417
9,425
9,429
9,436
9,465
9,560
9,576
9,577
9,595
9,598
9,605
9,648
9,672
9,686
9,710
9,729
9,744
9,771
9,773
9,778
9,785
9,790
9,861
9,863
9,917
9,931
9,932
9,934
9,976
9,982
9,999
10,52
10,61
10,63
10,126
10,176
10,203
10,332
10,501
10,591
10,620
10,708
10,753
10,772
10,807
10,915
11,15
11,19
11,94
11,110
11,157
11,159
11,166
11,174
11,190
11,214
11,226
11,252
11,261
11,319
11,351
11,353
11,375
11,400
11,412
11,427
11,452
11,454
11,461
11,465
11,466
11,473
11,489
11,490
11,504
11,508
11,509
11,516
11,546
11,553
11,576
11,581
11,582
11,609
11,626
11,632
11,643
11,649
11,688
11,707
11,727
11,728
11,742
11,767
11,776
11,786
11,805
11,806
11,808
11,823
11,837
11,840
11,852
11,869
11,897
11,909
11,922
11,927
11,936
11,951
11,963
12,52
12,56
12,61
12,62
12,72
12,73
12,81
12,102
12,157
12,160
12,174
12,181
12,207
12,239
12,244
12,250
12,301
12,320
12,323
12,341
12,380
12,400
12,416
12,494
12,528
12,547
12,548
12,562
12,564
12,568
12,580
12,603
12,727
12,749
12,751
12,763
12,771
12,800
12,817
12,869
12,886
12,937
12,961
12,968
12,986
13,21
13,119
13,157
13,158
13,201
13,203
13,214
13,224
13,239
13,244
13,286
13,298
13,301
13,341
13,344
13,357
13,363
13,401
13,416
13,417
13,432
13,483
13,505
13,547
13,551
13,552
13,562
13,588
13,606
13,629
13,673
13,705
13,709
13,741
13,749
13,763
13,767
13,800
13,822
13,823
13,847
13,851
13,857
13,875
13,896
13,929
13,960
14,25
14,48
14,54
14,60
14,80
14,82
14,93
14,98
14,103
14,107
14,113
14,127
14,141
14,175
14,191
14,206
14,247
14,253
14,259
14,273
14,297
14,300
14,327
14,337
14,364
14,379
14,396
14,403
14,405
14,417
14,439
14,443
14,484
14,507
14,511
14,536
14,596
14,618
14,641
14,643
14,663
14,669
14,692
14,708
14,799
14,819
14,823
14,824
14,845
14,867
14,913
14,933
14,938
14,943
15,33
15,62
15,72
15,74
15,111
15,150
15,183
15,223
15,226
15,236
15,258
15,263
15,307
15,323
15,400
15,412
15,429
15,432
15,439
15,489
15,503
15,504
15,507
15,532
15,533
15,553
15,594
15,640
15,653
15,827
15,837
15,840
15,937
15,956
15,973
15,982
15,987
15,991
16,21
16,23
16,41
16,53
16,69
16,70
16,75
16,100
16,110
16,121
16,124
16,134
16,154
16,156
16,158
16,179
16,187
16,189
16,196
16,222
16,223
16,237
16,248
16,253
16,280
16,286
16,307
16,308
16,319
16,377
16,384
16,411
16,478
16,479
16,519
16,528
16,553
16,582
16,588
16,589
16,624
16,648
16,658
16,670
16,674
16,677
16,720
16,750
16,767
16,777
16,801
16,857
16,880
16,894
16,897
16,920
16,922
16,945
16,946
16,968
16,990
17,18
17,26
17,27
17,101
17,106
17,107
17,136
17,159
17,202
17,208
17,226
17,228
17,279
17,281
17,331
17,336
17,337
17,348
17,357
17,376
17,379
17,388
17,399
17,400
17,415
17,441
17,444
17,464
17,472
17,531
17,556
17,586
17,590
17,596
17,631
17,641
17,708
17,723
17,730
17,762
17,765
17,794
17,819
17,852
17,868
17,871
17,879
17,902
17,910
17,914
17,938
17,958
17,992
17,997
18,42
18,53
18,93
18,155
18,162
18,167
18,183
18,216
18,233
18,293
18,307
18,318
18,346
18,383
18,408
18,409
18,453
18,456
18,475
18,522
18,545
18,565
18,586
18,595
18,615
18,617
18,621
18,631
18,641
18,670
18,676
18,683
18,704
18,708
18,719
18,729
18,781
18,808
18,854
18,871
18,879
18,910
18,925
18,960
18,966
18,974
18,985
18,986
18,999
19,72
19,110
19,111
19,144
19,155
19,174
19,248
19,261
19,263
19,331
19,338
19,341
19,358
19,402
19,452
19,457
19,501
19,533
19,551
19,575
19,588
19,594
19,623
19,674
19,675
19,688
19,690
19,694
19,707
19,728
19,742
19,749
19,803
19,878
19,887
19,968
19,973
19,986
20,52
20,71
20,98
20,210
20,286
20,414
20,421
20,451
20,457
20,530
20,564
20,580
20,620
20,629
20,709
20,719
20,738
20,741
20,822
20,826
20,831
20,842
20,860
20,878
20,887
20,894
20,915
20,980
20,984
21,61
21,118
21,121
21,199
21,200
21,203
21,221
21,222
21,252
21,265
21,267
21,298
21,349
21,354
21,436
21,450
21,451
21,492
21,493
21,501
21,531
21,578
21,591
21,592
21,612
21,642
