source,target
0,1
0,14
0,15
0,144
0,164
0,168
0,176
0,184
0,209
0,285
0,292
0,318
0,365
0,394
0,418
0,445
0,453
0,467
0,470
0,495
0,498
0,501
0,510
0,525
0,537
0,554
0,560
0,568
0,578
0,580
0,608
0,629
0,672
0,700
0,725
0,738
0,800
0,803
0,804
0,818
0,827
0,838
0,844
0,864
0,876
0,881
0,941
0,966
0,982
1,2
1,60
1,71
1,82
1,88
1,95
1,103
1,122
1,129
1,140
1,148
1,160
1,188
1,202
1,208
1,217
1,220
1,241
1,245
1,251
1,262
1,289
1,313
1,318
1,335
1,354
1,417
1,452
1,455
1,468
1,474
1,476
1,500
1,508
1,517
1,518
1,559
1,572
1,583
1,585
1,610
1,634
1,650
1,657
1,662
1,686
1,718
1,728
1,763
1,797
1,799
1,804
1,806
1,816
1,818
1,850
1,861
1,881
1,883
1,897
1,903
1,920
1,942
1,960
1,970
1,976
1,980
1,993
2,24
2,95
2,101
2,103
2,113
2,122
2,176
2,188
2,205
2,209
2,218
2,220
2,225
2,226
2,233
2,243
2,262
2,264
2,283
2,313
2,409
2,421
2,424
2,452
2,454
2,475
2,533
2,572
2,616
2,646
2,664
2,676
2,682
2,752
2,769
2,804
2,807
2,813
2,816
2,822
2,849
2,896
2,942
2,960
2,961
2,966
2,968
3,47
3,82
3,113
3,124
3,138
3,176
3,207
3,215
3,230
3,255
3,273
3,290
3,313
3,325
3,328
3,445
3,446
3,450
3,473
3,508
3,560
3,572
3,648
3,651
3,655
3,673
3,676
3,700
3,713
3,719
3,725
3,731
3,762
3,778
3,844
3,903
3,982
3,993
4,44
4,45
4,67
4,112
4,134
4,160
4,196
4,218
4,283
4,345
4,348
4,460
4,480
4,511
4,517
4,526
4,552
4,561
4,671
4,747
4,770
4,842
4,885
4,889
4,896
4,921
4,977
5,24
5,84
5,107
5,140
5,141
5,144
5,160
5,161
5,177
5,178
5,185
5,238
5,245
5,247
5,251
5,264
5,294
5,302
5,313
5,336
5,388
5,427
5,449
5,452
5,461
5,495
5,509
5,510
5,531
5,585
5,591
5,610
5,617
5,681
5,700
5,751
5,788
5,858
5,861
5,913
5,919
5,965
5,979
5,988
6,16
6,46
6,51
6,78
6,82
6,118
6,122
6,124
6,147
6,163
6,176
6,188
6,201
6,202
6,211
6,217
6,220
6,230
6,245
6,249
6,260
6,277
6,325
6,327
6,361
6,385
6,409
6,425
6,451
6,452
6,455
6,472
6,476
6,497
6,524
6,556
6,588
6,592
6,600
6,610
6,617
6,622
6,627
6,634
6,639
6,648
6,651
6,658
6,666
6,713
6,720
6,728
6,737
6,749
6,754
6,756
6,769
6,775
6,797
6,807
6,811
6,826
6,852
6,861
6,862
6,880
6,911
6,913
6,955
6,973
6,990
7,97
7,108
7,120
7,211
7,214
7,271
7,299
7,300
7,320
7,352
7,356
7,361
7,388
7,419
7,440
7,502
7,588
7,628
7,667
7,724
7,753
7,772
7,782
7,800
7,803
7,829
7,838
7,839
7,895
7,925
7,971
8,36
8,44
8,50
8,75
8,87
8,91
8,158
8,213
8,306
8,331
8,334
8,368
8,369
8,397
8,407
8,410
8,441
8,447
8,449
8,473
8,494
8,499
8,540
8,543
8,573
8,617
8,638
8,641
8,653
8,666
8,690
8,694
8,703
8,708
8,737
8,749
8,779
8,780
8,814
8,856
8,860
8,907
8,943
8,946
8,950
8,954
9,60
9,64
9,67
9,98
9,139
9,163
9,188
9,266
9,280
9,293
9,309
9,312
9,391
9,392
9,454
9,503
9,598
9,612
9,616
9,635
9,661
9,757
9,774
9,788
9,805
9,826
9,837
9,879
9,882
9,887
9,983
9,995
10,11
10,21
10,33
10,43
10,51
10,75
10,230
10,267
10,271
10,291
10,315
10,316
10,361
10,387
10,461
10,490
10,506
10,529
10,540
10,564
10,610
10,643
10,666
10,668
10,758
10,760
10,798
10,808
10,839
10,869
10,873
10,954
10,991
11,17
11,19
11,52
11,54
11,102
11,149
11,189
11,221
11,222
11,242
11,265
11,274
11,307
11,309
11,324
11,366
11,385
11,386
11,393
11,402
11,411
11,426
11,435
11,439
11,449
11,461
11,496
11,530
11,536
11,541
11,553
11,559
11,666
11,667
11,682
11,683
11,698
11,726
11,805
11,808
11,820
11,829
11,831
11,873
11,888
11,897
11,905
11,908
11,909
11,934
11,942
11,952
11,953
11,955
11,965
11,994
12,75
12,100
12,121
12,149
12,197
12,211
12,261
12,267
12,291
12,308
12,316
12,326
12,355
12,366
12,382
12,419
12,464
12,506
12,519
12,547
12,559
12,564
12,606
12,641
12,662
12,666
12,685
12,734
12,760
12,808
12,869
12,877
12,924
12,945
12,991
13,15
13,22
13,41
13,93
13,136
13,154
13,231
13,232
13,272
13,291
13,361
13,428
13,529
13,568
13,594
13,603
13,611
13,614
13,625
13,644
13,645
13,665
13,666
13,686
13,701
13,702
13,716
13,725
13,735
13,753
13,774
13,834
13,848
13,969
13,989
14,15
14,86
14,129
14,135
14,140
14,173
14,175
14,184
14,230
14,238
14,241
14,260
14,273
14,285
14,296
14,318
