id,x,y,k_limit,community
0,7767.223766189567,3042.8655535133043,52.97515719065494,2
1,1968.3083368377131,1047.9867243104245,15.317969656948557,1
2,8667.243555818843,3217.288051793568,95.09611623059739,2
3,1798.8926423093453,8073.191856404943,36.65299576726178,4
4,4956.534118890622,5179.198478040606,36.37553840465586,0
5,3159.930246393402,2620.402187053925,38.968810261964315,1
6,9300.295243978635,932.567837882603,42.65354835600743,2
7,7578.377219161684,2170.611999751495,60.00109298255399,2
8,9984.167265925642,8290.450160271705,47.678778621431164,3
9,708.5608229987362,8670.966087576748,41.595601043427415,4
10,9521.030607108407,6122.674900942946,37.53453449320824,3
11,2179.551918224999,8101.523014496266,27.89318944171386,4
12,7596.090273489471,6411.89074847521,45.94532618552183,3
13,5962.692805597924,7900.151335677641,52.75327242288665,3
14,5530.596773617359,9007.624946256474,26.394831976742847,4
15,4172.89111972798,9221.250087340422,62.35384775129895,4
16,6498.221577087035,1866.9413572837711,29.702845991519403,0
17,9763.919700489652,4669.392689035161,41.10058703248782,2
18,125.2725525845566,4614.286271604659,37.14546263486015,1
19,7556.686167878469,9963.697994859662,48.21586970797813,3
20,5500.45531564688,2738.520636801869,64.87673770494557,0
21,3314.6394419074386,3531.9176121804976,57.68213652417679,1
22,612.6803860209295,3156.6560112845377,26.42492343174661,1
23,11.153225340575501,471.54981254202255,72.47638484403969,1
24,4766.545135331672,3954.6319233356976,46.456239245500434,0
25,8933.292082325172,6126.636842663267,59.8549851504799,3
26,4120.976169658416,5301.245322062213,25.409159961875048,0
27,5986.70608721603,3055.64283066046,52.61077498868681,0
28,2127.2338247746357,6076.449872726763,39.94901435390253,1
29,5236.790016264653,2916.7553590317507,37.45912167220712,0
30,8310.182450835066,1126.880331571596,74.10249631963788,2
31,3245.633773190529,7457.071595963077,28.974972060146197,4
32,9262.929073918669,8588.061193624868,57.46072192013783,3
33,5794.662193726515,4807.900743466559,34.67023312800978,0
34,4760.845348715233,5769.637268636138,70.8752839281825,0
35,526.0259229157871,578.3376391555728,50.887084516845704,1
36,2809.969354553994,8491.818630523007,27.6944733288554,4
37,1827.1333070561202,7885.468335414467,98.3081015812599,4
38,6908.1926838249965,7341.19107243728,38.86362826924379,3
39,7769.439396890947,3903.0566882988737,38.700951403739445,2
40,561.2203745983868,8215.288554923556,174.40772051871193,4
41,409.4725384675191,7258.787278405942,44.55411803245165,4
42,6754.175159694237,9890.23125839616,41.83641581100585,3
43,1099.1014791129262,6346.146057776527,40.11759985012994,4
44,2907.1683431130023,2042.5373589853357,28.38041639309794,1
45,9802.48665491056,7700.941774896523,33.64921704784603,3
46,2085.4848939466665,1418.6865244347769,44.4272220516837,1
47,8270.877906421052,911.2916611529487,51.990984840302325,2
48,3817.689532882925,5151.6168991619625,21.23591251764416,0
49,7138.972917437444,8986.923096064127,127.39936378912078,3
50,7736.1623502533275,3308.671365723217,69.9808180468519,2
51,3138.706661720012,7376.460612775056,28.017101666389866,4
52,4707.750030880795,8652.041581690011,71.2960035185847,4
53,9467.754018614112,9501.581312198785,31.655991677194045,3
54,8917.532230646642,7690.5709352267495,38.29834705768027,3
55,4234.741320260391,3963.5072493270086,25.22494941749207,0
56,7890.88629787106,5655.421202799278,29.7208008498327,3
57,650.6341263630034,7412.982283836905,20.63612036119856,4
58,2707.005002138193,6429.850184203856,71.50996315526041,1
59,1177.642531242362,8346.648291269681,52.02335673354197,4
60,1547.5795146497207,4340.517874191579,29.22945839037487,1
61,5661.01533405994,601.5997653853144,33.33298506154913,0
62,8614.447743969053,5410.487789298333,22.140294930260787,3
63,657.033035432688,7802.987119766457,42.43224415003749,4
64,32.809998220516555,602.9705523399831,27.98982948184234,1
65,3243.6998363407197,1162.1625136301095,68.04184376400103,1
66,519.4703614038287,7948.393556863048,33.32154822623733,4
67,1642.7761400238971,1866.0714759033026,82.12491353946254,1
68,7393.51150444657,8433.256154199751,30.75761952914425,3
69,5971.441742423024,2374.034977819699,47.142842100939916,0
70,6185.816555841652,8605.459391175355,53.46955473151022,3
71,9313.600625949759,11.913198477150333,42.462901795686186,2
72,3085.4780273313986,4163.09134292445,39.77996988009769,1
73,4572.762220805988,9883.74385518982,68.98895127476149,4
74,4311.437109094772,5266.319967288195,46.65968677240916,0
75,6526.784479412071,8079.033964506884,52.344500125647,3
76,1259.1086385980732,7354.7731212943245,37.29067025990196,4
77,2633.5685182603984,3117.595369341156,19.051656887271392,1
78,9304.111401414948,6625.531937522947,29.563701996181706,3
79,2127.724910038471,8307.75684320044,25.62288903523969,4
80,8039.8738214738705,7432.075631870845,78.76977333570977,3
81,824.6079055504351,2806.1549473528726,44.75824376355744,1
82,5509.997108490778,6276.172603111057,63.33853872592556,0
83,3902.2987008847654,3842.5818406991275,11.09516694447625,0
84,4868.295814794702,2082.237621922678,21.06908837378574,0
85,7527.24479188156,914.698451981254,23.961970075516355,2
86,1980.5383439874547,4498.740457654226,17.784418298329715,1
87,6623.796906619407,4683.023659289051,87.45020472307102,0
88,2474.232836917715,331.4062825334918,81.06162979802139,1
89,6947.1028578685455,7052.0408037532725,96.39794922629973,3
90,4399.473543372752,3310.6160978545718,44.41884628708542,0
91,7571.35608858619,4942.865061543653,60.850004701392805,0
92,1407.0249141184065,1949.4407761097964,28.71839604806755,1
93,8095.026637291617,6919.109402805489,91.53687873842038,3
94,3376.392465454484,4956.481126101334,38.86370946903455,0
95,1073.2623266844698,3780.4263518223433,24.414736127182035,1
96,5902.289149682513,7451.9717103804915,41.988775143769466,3
97,9914.0151941957,8473.880257470846,41.93439444047081,3
98,3157.522414951941,872.4627950231567,93.01185610443412,1
99,2736.065192379582,8499.07263199964,44.305441736573854,4
100,1902.7057072417597,6130.013470925698,36.85806413464725,1
101,8550.833763766619,6752.785650310336,18.91352994301214,3
102,4696.912852233528,3240.4014136757373,54.07186579114533,0
103,9845.29484147709,9217.795187495909,80.702591725132,3
104,1200.7052296644272,839.3116699654912,38.62295271313644,1
105,481.6850410507512,3813.377592750952,38.51743226589245,1
106,1980.8704747272554,3443.2191687747727,65.33785566599529,1
107,9875.79099484992,4138.415784990974,33.87635758357242,2
108,657.9405778079239,4113.882484898486,98.04645760944304,1
109,4144.790256450536,8187.456853825354,30.215347335640296,4
110,4175.02626081822,4472.80231255065,108.49555873424325,0
111,356.3737721699711,2280.2740176325574,47.39874607865662,1
112,352.51039531341456,972.0913076944348,104.15532204234134,1
113,2679.930300296529,6662.667256471492,38.7120949643839,1
114,5873.032499560917,9033.563313672104,54.13864484609116,3
115,4471.894012786925,1991.2836984457128,67.66531357337684,0
116,3320.4345343917794,9097.95934618162,62.29602876720335,4
