source,target
0,13
0,27
0,51
0,69
0,72
0,92
0,125
0,131
0,132
0,172
0,185
0,187
0,207
0,216
0,240
0,259
0,267
0,383
0,394
0,427
0,441
0,477
0,495
0,496
0,506
0,527
0,545
0,578
0,590
0,599
0,616
0,623
0,624
0,632
0,638
0,639
0,661
0,702
0,715
0,737
0,776
0,785
0,817
0,821
0,876
0,879
0,949
0,980
0,999
1,13
1,35
1,69
1,78
1,89
1,90
1,134
1,150
1,154
1,161
1,163
1,165
1,217
1,241
1,243
1,245
1,257
1,259
1,293
1,305
1,336
1,364
1,379
1,380
1,394
1,410
1,422
1,445
1,454
1,460
1,467
1,474
1,512
1,528
1,536
1,538
1,597
1,607
1,637
1,667
1,681
1,703
1,716
1,728
1,744
1,756
1,772
1,789
1,800
1,805
1,819
1,826
1,831
1,869
1,878
1,895
1,905
1,906
1,909
1,923
1,964
1,987
2,56
2,60
2,73
2,120
2,133
2,146
2,210
2,223
2,238
2,314
2,342
2,419
2,481
2,501
2,534
2,580
2,586
2,624
2,634
2,762
2,863
2,886
2,928
3,32
3,34
3,38
3,65
3,71
3,72
3,151
3,157
3,223
3,250
3,279
3,287
3,296
3,310
3,358
3,375
3,394
3,405
3,434
3,440
3,452
3,467
3,474
3,487
3,516
3,534
3,543
3,557
3,563
3,590
3,615
3,620
3,622
3,626
3,639
3,643
3,679
3,684
3,694
3,706
3,729
3,737
3,750
3,772
3,797
3,805
3,823
3,825
3,831
3,839
3,847
3,877
3,880
3,898
3,946
3,954
3,966
3,972
3,976
4,65
4,67
4,101
4,174
4,190
4,201
4,208
4,308
4,315
4,330
4,341
4,358
4,360
4,404
4,487
4,498
4,531
4,561
4,577
4,647
4,678
4,704
4,753
4,763
4,771
4,777
4,778
4,792
4,821
4,921
4,926
4,941
4,976
4,988
4,998
5,60
5,72
5,88
5,89
5,104
5,112
5,131
5,133
5,134
5,143
5,170
5,180
5,207
5,257
5,264
5,268
5,293
5,295
5,296
5,348
5,422
5,427
5,496
5,517
5,528
5,540
5,602
5,609
5,638
5,681
5,697
5,736
5,744
5,756
5,780
5,796
5,802
5,821
5,829
5,831
5,845
5,876
5,910
5,930
5,956
5,972
5,988
5,992
6,21
6,41
6,79
6,95
6,99
6,138
6,228
6,260
6,295
6,319
6,322
6,362
6,367
6,372
6,390
6,395
6,419
6,422
6,454
6,491
6,499
6,546
6,563
6,567
6,579
6,587
6,589
6,607
6,617
6,662
6,670
6,687
6,735
6,740
6,901
6,918
6,923
6,927
6,964
6,972
6,986
7,42
7,44
7,54
7,58
7,72
7,115
7,176
7,191
7,193
7,205
7,220
7,257
7,262
7,289
7,297
7,303
7,304
7,328
7,359
7,403
7,425
7,428
7,439
7,476
7,491
7,532
7,546
7,553
7,591
7,644
7,651
7,652
7,667
7,704
7,711
7,735
7,781
7,839
7,865
7,885
7,888
7,909
7,911
7,959
8,55
8,65
8,157
8,165
8,167
8,169
8,183
8,228
8,236
8,264
8,304
8,326
8,428
8,437
8,455
8,467
8,490
8,532
8,535
8,543
8,556
8,594
8,627
8,702
8,706
8,864
8,866
8,868
8,971
8,997
9,52
9,128
9,155
9,233
9,237
9,267
9,336
9,407
9,420
9,490
9,570
9,729
9,738
9,754
9,881
9,949
9,970
9,975
10,19
10,40
10,50
10,51
10,61
10,63
10,117
10,158
10,174
10,188
10,225
10,251
10,266
10,304
10,325
10,435
10,442
10,453
10,477
10,490
10,491
10,530
10,543
10,573
10,624
10,661
10,675
10,692
10,732
10,735
10,736
10,762
10,833
10,843
10,894
10,903
10,929
10,932
10,942
10,968
10,969
10,981
10,985
10,995
11,21
11,143
11,145
11,199
11,330
11,349
11,412
11,446
11,479
11,483
11,579
11,587
11,660
11,673
11,701
11,769
11,817
11,824
11,828
11,833
11,896
11,908
11,934
11,969
12,27
12,46
12,49
12,50
12,57
12,69
12,81
12,88
12,169
12,205
12,226
12,293
12,333
12,354
12,357
12,402
12,471
12,552
12,570
12,585
12,590
12,627
12,642
12,723
12,735
12,800
12,868
12,971
12,985
12,996
13,55
13,99
13,110
13,117
13,153
13,183
13,215
13,216
13,220
13,284
13,396
13,403
13,407
13,457
13,509
13,539
13,545
13,583
13,596
13,656
13,673
13,678
13,733
13,752
13,781
13,782
13,790
13,795
13,811
13,819
13,824
13,829
13,868
13,869
13,884
13,888
13,927
13,940
13,977
14,15
14,21
14,40
14,51
14,81
14,200
14,223
14,232
14,233
14,279
14,280
14,321
14,342
14,357
14,459
14,460
14,483
14,509
14,531
14,537
14,542
14,554
14,619
14,631
14,700
14,735
14,737
14,742
14,835
14,896
14,916
14,958
15,54
15,130
15,139
15,181
15,196
15,247
15,354
15,427
15,428
15,448
15,451
15,453
15,491
15,494
15,501
15,517
15,523
15,529
15,557
15,560
15,575
15,591
15,606
15,612
15,630
15,637
15,641
15,646
15,664
15,665
15,670
15,676
15,708
15,718
15,736
15,775
15,793
15,800
15,804
15,854
15,862
15,875
15,896
15,900
15,912
15,915
15,983
16,19
16,39
16,234
16,240
16,258
16,397
16,418
16,455
16,516
16,517
16,525
16,567
16,614
16,637
16,649
16,703
16,716
16,751
16,770
16,792
16,917
16,918
17,71
17,90
17,130
17,150
17,259
17,310
17,311
17,329
17,411
17,422
17,426
17,445
17,469
17,501
17,609
17,632
17,669
17,708
17,774
17,821
17,870
17,892
17,919
17,948
