source,target
0,72
0,75
0,89
0,99
0,118
0,126
0,128
0,166
0,192
0,231
0,248
0,296
0,340
0,349
0,374
0,461
0,534
0,541
0,562
0,614
0,619
0,655
0,678
0,698
0,706
0,714
0,716
0,720
0,846
0,899
0,905
0,907
0,922
0,938
0,956
1,14
1,23
1,24
1,56
1,68
1,98
1,116
1,133
1,137
1,158
1,170
1,195
1,222
1,246
1,251
1,273
1,328
1,332
1,341
1,357
1,362
1,363
1,369
1,375
1,378
1,388
1,399
1,423
1,438
1,446
1,452
1,453
1,475
1,503
1,513
1,525
1,531
1,593
1,596
1,599
1,610
1,621
1,625
1,633
1,708
1,711
1,712
1,713
1,721
1,769
1,782
1,784
1,787
1,797
1,811
1,813
1,818
1,832
1,842
1,848
1,857
1,868
1,881
1,892
1,896
1,909
1,942
1,951
2,8
2,19
2,37
2,40
2,47
2,55
2,73
2,78
2,95
2,101
2,159
2,181
2,186
2,198
2,298
2,308
2,330
2,352
2,421
2,442
2,447
2,454
2,488
2,526
2,532
2,558
2,574
2,606
2,616
2,648
2,683
2,776
2,819
2,827
2,843
2,850
2,861
2,880
2,948
2,949
2,957
2,961
2,988
2,990
3,55
3,93
3,107
3,112
3,129
3,156
3,171
3,263
3,273
3,280
3,285
3,319
3,321
3,323
3,384
3,415
3,422
3,432
3,436
3,444
3,448
3,457
3,495
3,496
3,585
3,621
3,647
3,655
3,682
3,733
3,755
3,777
3,791
3,830
3,838
3,858
3,868
3,875
3,887
3,920
3,936
3,951
3,964
3,969
3,986
4,15
4,28
4,117
4,131
4,165
4,166
4,176
4,179
4,183
4,191
4,226
4,227
4,243
4,254
4,258
4,273
4,275
4,292
4,293
4,295
4,302
4,355
4,365
4,371
4,418
4,448
4,451
4,480
4,494
4,501
4,528
4,535
4,549
4,568
4,580
4,617
4,658
4,666
4,671
4,673
4,694
4,703
4,742
4,756
4,762
4,778
4,787
4,794
4,803
4,834
4,841
4,848
4,857
4,869
4,878
4,900
4,918
4,925
4,934
4,955
4,966
4,968
4,985
5,24
5,25
5,43
5,54
5,77
5,94
5,134
5,176
5,195
5,237
5,247
5,331
5,446
5,455
5,457
5,467
5,478
5,502
5,511
5,524
5,620
5,629
5,721
5,773
5,782
5,869
5,928
5,976
6,36
6,123
6,138
6,168
6,177
6,337
6,356
6,388
6,394
6,504
6,531
6,686
6,703
6,747
6,824
6,844
6,871
6,942
7,18
7,26
7,28
7,31
7,66
7,146
7,152
7,176
7,192
7,237
7,238
7,248
7,269
7,302
7,307
7,326
7,327
7,334
7,375
7,396
7,451
7,488
7,524
7,531
7,556
7,593
7,625
7,629
7,658
7,698
7,706
7,708
7,721
7,742
7,753
7,771
7,780
7,784
7,853
7,934
7,967
7,982
8,13
8,16
8,87
8,93
8,104
8,107
