source,target
0,9
0,28
0,52
0,59
0,70
0,161
0,162
0,166
0,177
0,207
0,237
0,279
0,309
0,350
0,378
0,384
0,398
0,413
0,423
0,450
0,502
0,529
0,559
0,577
0,587
0,602
0,609
0,646
0,690
0,762
0,811
0,877
0,946
0,971
0,987
0,992
0,994
1,45
1,48
1,49
1,73
1,104
1,127
1,130
1,132
1,174
1,180
1,214
1,221
1,249
1,270
1,300
1,307
1,380
1,388
1,393
1,418
1,445
1,447
1,464
1,500
1,538
1,561
1,574
1,610
1,614
1,625
1,626
1,645
1,686
1,707
1,719
1,773
1,780
1,786
1,790
1,796
1,820
1,843
1,850
1,882
1,883
1,893
1,897
1,916
1,933
1,948
1,962
2,12
2,21
2,33
2,55
2,82
2,88
2,102
2,141
2,156
2,193
2,194
2,246
2,264
2,269
2,335
2,408
2,424
2,428
2,496
2,527
2,530
2,531
2,569
2,582
2,670
2,701
2,725
2,731
2,735
2,737
2,739
2,753
2,817
2,832
2,837
2,838
2,853
2,911
2,915
2,942
2,951
2,955
2,957
2,959
2,963
3,11
3,32
3,130
3,140
3,141
3,186
3,205
3,220
3,259
3,329
3,330
3,335
3,362
3,376
3,488
3,513
3,542
3,580
3,585
3,588
3,657
3,672
3,788
3,834
4,153
4,208
4,218
4,219
4,254
4,277
4,296
4,379
4,428
4,483
4,529
4,569
4,606
4,624
4,651
4,653
4,718
4,804
4,807
4,821
4,838
4,873
4,965
4,979
5,10
5,66
5,179
5,192
5,267
5,352
5,390
5,412
5,426
5,456
5,476
5,539
5,540
5,545
5,552
5,554
5,592
5,616
5,622
5,628
5,700
5,732
5,757
5,759
5,802
5,841
5,881
5,975
5,984
6,66
6,104
6,108
6,160
6,240
6,266
6,408
6,409
6,419
6,534
6,546
6,550
6,559
6,564
6,605
6,631
6,903
6,922
6,966
6,999
7,12
7,20
7,55
7,63
7,72
7,74
7,141
7,159
7,261
7,280
7,326
7,331
7,334
7,353
7,362
7,374
7,423
7,436
7,466
7,487
7,496
7,519
7,538
7,629
7,670
7,698
7,723
7,725
7,731
7,738
7,760
7,767
7,812
7,847
7,850
7,903
7,970
8,55
8,60
8,69
8,72
8,85
8,103
8,111
8,125
8,134
8,203
8,215
8,236
8,264
8,265
8,295
8,305
8,306
8,313
8,372
8,386
8,402
8,420
8,427
8,441
8,470
8,472
8,476
8,485
8,502
8,569
8,592
8,601
8,607
8,636
8,638
8,642
8,645
8,655
8,674
8,704
8,755
8,757
8,759
8,849
8,860
8,861
8,866
8,931
8,938
8,984
9,37
9,42
9,52
9,53
9,67
9,70
9,87
9,98
9,139
9,143
9,161
9,162
9,164
9,178
9,192
9,211
9,255
9,267
9,269
9,272
9,279
9,311
9,320
9,350
9,352
9,375
9,385
9,391
9,395
9,412
9,420
9,434
9,437
9,446
9,456
9,465
9,472
9,474
9,539
9,551
9,552
9,559
9,593
9,616
9,622
9,646
9,687
9,690
9,706
9,759
9,789
9,837
9,868
9,900
9,911
9,926
9,927
9,942
9,950
9,954
9,969
10,15
10,87
10,109
10,152
10,267
10,284
10,285
10,309
10,345
10,352
10,385
10,390
10,412
10,420
10,426
10,456
10,484
10,532
10,540
10,592
10,594
10,609
10,638
10,678
10,690
10,695
10,815
10,868
10,911
10,937
10,947
10,961
10,965
10,975
11,26
11,44
11,50
11,75
11,88
11,100
11,123
11,145
11,150
11,232
11,238
11,240
11,283
11,294
11,341
11,368
11,397
11,492
11,494
11,516
11,518
11,537
11,542
11,548
11,597
11,643
11,657
11,667
11,672
11,679
11,705
11,752
11,770
11,788
11,792
11,809
11,817
11,841
11,863
11,928
12,23
12,31
12,56
12,95
12,109
12,120
12,145
12,154
12,172
12,194
12,246
12,255
12,263
12,277
12,281
12,282
12,302
12,330
12,334
12,343
12,362
12,403
12,415
12,421
12,424
12,425
12,452
12,454
12,458
12,460
12,486
12,496
12,566
12,570
12,581
12,597
12,610
12,627
12,630
12,650
12,667
12,689
12,692
12,704
12,731
12,735
12,748
12,760
12,767
12,772
12,781
12,782
12,787
12,790
12,847
12,856
12,858
12,862
12,865
12,903
12,913
12,960
12,964
12,979
12,986
12,993
13,49
13,59
13,62
13,108
13,109
13,134
13,159
13,180
13,183
13,199
13,210
13,224
13,249
13,278
13,297
13,363
13,388
13,389
13,400
13,423
13,435
13,438
13,461
13,469
13,532
13,567
13,653
13,661
13,708
13,728
13,791
13,805
13,876
13,911
13,925
13,928
13,935
13,941
13,963
13,986
14,16
14,26
14,47
14,63
14,102
14,105
14,141
14,145
14,150
14,168
14,169
14,176
14,185
14,201
14,217
14,224
14,235
14,255
14,273
14,287
14,294
14,306
14,313
14,317
14,318
14,379
14,389
14,413
14,446
14,451
14,454
14,455
14,459
14,491
14,492
14,493
14,509
14,570
14,580
14,602
14,610
14,617
14,630
14,637
14,657
14,661
14,662
14,666
14,667
14,674
14,686
14,702
14,744
14,745
14,750
14,753
14,764
14,775
14,779
14,783
14,800
14,819
14,824
14,839
14,841
14,871
14,938
14,940
14,963
14,970
15,46
15,122
15,124
15,136
15,162
15,174
15,178
15,184
15,216
15,221
15,229
15,241
15,259
15,265
15,269
15,276
15,282
15,293
15,302
15,305
15,352
15,357
15,371
15,375
15,380
15,388
15,391
15,403
15,474
15,497
15,509
15,528
15,550
15,551
15,617
15,632
15,644
15,650
15,661
15,687
15,751
15,755
15,757
15,772
15,773
15,789
15,795
15,828
15,853
15,887
15,897
15,915
15,919
15,944
15,969
15,994
16,20
16,47
16,60
16,61
16,63
16,95
16,96
16,102
16,108
16,110
16,120
16,122
16,124
16,139
16,147
16,163
16,170
16,171
16,182
16,186
16,197
16,208
16,217
16,224
16,243
16,245
16,246
16,252
16,257
16,282
16,296
16,324
16,333
16,337
16,339
16,348
16,375
16,377
16,417
16,437
16,450
16,453
16,463
16,483
16,531
16,570
16,598
16,620
16,629
16,657
16,661
16,667
16,670
16,674
16,685
16,694
16,748
16,758
16,772
16,781
16,800
16,847
16,858
16,860
16,883
16,891
16,897
16,906
16,911
16,919
16,924
16,928
16,940
16,946
16,966
16,970
16,993
17,72
17,134
17,172
17,190
17,196
17,212
17,275
17,306
17,316
17,370
17,436
17,502
17,507
17,571
17,603
17,621
17,648
17,654
17,682
17,806
17,810
17,833
17,836
17,846
17,879
17,899
17,943
17,959
17,981
18,29
18,30
18,65
18,68
18,81
18,119
18,121
18,122
18,134
18,186
18,231
18,233
18,243
18,258
18,265
18,278
18,279
18,288
18,292
18,295
18,342
18,354
18,382
18,388
18,403
18,417
18,437
18,444
18,450
18,454
18,460
18,472
18,477
18,502
18,511
18,520
18,551
18,553
18,556
18,557
18,558
18,570
18,572
18,578
18,579
18,633
18,645
18,651
18,652
18,661
18,680
18,693
18,695
18,698
18,701
18,764
18,830
18,838
18,873
18,886
18,896
18,900
18,927
18,950
18,978
18,979
18,982
19,38
19,79
19,129
19,131
19,182
19,214
19,262
19,268
19,337
19,409
19,448
19,520
19,532
19,536
19,564
19,673
19,726
19,742
19,783
19,811
19,821
19,860
19,875
19,893
19,904
19,906
19,916
19,933
19,962
20,31
20,61
20,74
20,91
20,95
20,101
20,102
20,159
20,191
20,193
20,199
20,248
20,260
20,263
20,277
20,281
20,303
20,332
